UF;COD_UF;COD_MUN;NOME_MUN;POP
PI;22;1903;Bom Jesus;30.658
PI;22;1919;Bom Princípio do Piauí;5.805
PI;22;1929;Bonfim do Piauí;6.117
PI;22;1945;Boqueirão do Piauí;6.751
PI;22;1960;Brasileira;8.684
PI;22;1988;Brejo do Piauí;3.964
PI;22;2000;Buriti dos Lopes;20.130
PI;22;2026;Buriti dos Montes;7.517
PI;22;2059;Cabeceiras do Piauí;10.466
PI;22;2075;Cajazeiras do Piauí;3.135
PI;22;2083;Cajueiro da Praia;8.246
PI;22;2091;Caldeirão Grande do Piauí;5.602
PI;22;2109;Campinas do Piauí;4.964
PI;22;2117;Campo Alegre do Fidalgo;4.698
PI;22;2133;Campo Grande do Piauí;6.211
PI;22;2174;Campo Largo do Piauí;7.669
PI;22;2208;Campo Maior;47.119
PI;22;2251;Canavieira;3.404
PI;22;2307;Canto do Buriti;19.639
PI;22;2406;Capitão de Campos;11.362
PI;22;2455;Capitão Gervásio Oliveira;4.071
PI;22;2505;Caracol;10.546
PI;22;2539;Caraúbas do Piauí;5.581
PI;22;2554;Caridade do Piauí;5.176
PI;22;2604;Castelo do Piauí;19.669
PI;22;2653;Caxingó;5.682
PI;22;2703;Cocal;29.302
PI;22;2711;Cocal de Telha;5.046
PI;22;2729;Cocal dos Alves;6.596
PI;22;2737;Coivaras;4.249
PI;22;2752;Colônia do Gurguéia;6.294
PI;22;2778;Colônia do Piauí;7.067
PI;22;2802;Conceição do Canindé;5.078
PI;22;2851;Coronel José Dias;4.291
PI;22;2901;Corrente;28.381
PI;22;3008;Cristalândia do Piauí;7.431
PI;22;3107;Cristino Castro;10.801
PI;22;3206;Curimatá;11.581
PI;22;3230;Currais;4.977
PI;22;3255;Curralinhos;4.555
PI;22;3271;Curral Novo do Piauí;5.191
PI;22;3305;Demerval Lobão;17.139
PI;22;3354;Dirceu Arcoverde;7.259
PI;22;3404;Dom Expedito Lopes;6.410
PI;22;3420;Domingos Mourão;4.129
PI;22;3453;Dom Inocêncio;9.332
PI;22;3503;Elesbão Veloso;13.743
PI;22;3602;Eliseu Martins;4.421
PI;22;3701;Esperantina;42.710
PI;22;3750;Fartura do Piauí;5.426
PI;22;3800;Flores do Piauí;4.512
PI;22;3859;Floresta do Piauí;2.354
PI;22;3909;Floriano;64.393
PI;22;4006;Francinópolis;4.481
PI;22;4105;Francisco Ayres;4.548
PI;22;4154;Francisco Macedo;2.985
PI;22;4204;Francisco Santos;8.349
PI;22;4303;Fronteiras;10.344
PI;22;4352;Geminiano;5.604
PI;22;4402;Gilbués;11.193
PI;22;4501;Guadalupe;10.480
PI;22;4550;Guaribas;4.344
PI;22;4600;Hugo Napoleão;3.550
PI;22;4659;Ilha Grande;9.522
PI;22;4709;Inhuma;15.268
PI;22;4808;Ipiranga do Piauí;9.627
PI;22;4907;Isaías Coelho;7.867
PI;22;5003;Itainópolis;10.969
PI;22;5102;Itaueira;10.477
PI;22;5151;Jacobina do Piauí;5.711
PI;22;5201;Jaicós;17.789
PI;22;5250;Jardim do Mulato;4.235
PI;22;5276;Jatobá do Piauí;4.560
PI;22;5300;Jerumenha;4.606
PI;22;5359;João Costa;3.033
PI;22;5409;Joaquim Pires;14.265
PI;22;5458;Joca Marques;5.552
PI;22;5508;José de Freitas;44.689
PI;22;5516;Juazeiro do Piauí;5.308
PI;22;5524;Júlio Borges;5.501
PI;22;5532;Jurema;4.501
PI;22;5540;Lagoinha do Piauí;3.044
PI;22;5557;Lagoa Alegre;8.464
PI;22;5565;Lagoa do Barro do Piauí;5.171
PI;22;5573;Lagoa de São Francisco;6.446
PI;22;5581;Lagoa do Piauí;5.017
PI;22;5599;Lagoa do Sítio;4.559
PI;22;5607;Landri Sales;5.309
PI;22;5706;Luís Correia;31.901
PI;22;5805;Luzilândia;26.143
PI;22;5854;Madeiro;8.231
PI;22;5904;Manoel Emídio;5.315
PI;22;5953;Marcolândia;8.822
PI;22;6001;Marcos Parente;4.863
PI;22;6050;Massapê do Piauí;5.165
PI;22;6100;Matias Olímpio;10.886
PI;22;6209;Miguel Alves;33.074
PI;22;6308;Miguel Leão;1.355
PI;22;6357;Milton Brandão;6.681
PI;22;6407;Monsenhor Gil;10.513
PI;22;6506;Monsenhor Hipólito;7.762
PI;22;6605;Monte Alegre do Piauí;10.928
PI;22;6654;Morro Cabeça no Tempo;4.456
PI;22;6670;Morro do Chapéu do Piauí;6.548
PI;22;6696;Murici dos Portelas;10.210
PI;22;6704;Nazaré do Piauí;6.697
PI;22;6720;Nazária;10.821
PI;22;6753;Nossa Senhora de Nazaré;5.442
PI;22;6803;Nossa Senhora dos Remédios;8.751
PI;22;6902;Novo Oriente do Piauí;6.158
PI;22;6951;Novo Santo Antônio;2.888
PI;22;7009;Oeiras;39.687
PI;22;7108;Olho D'Água do Piauí;2.730
PI;22;7207;Padre Marcos;6.468
PI;22;7306;Paes Landim;4.176
PI;22;7355;Pajeú do Piauí;3.032
PI;22;7405;Palmeira do Piauí;5.047
PI;22;7504;Palmeirais;13.458
PI;22;7553;Paquetá;3.873
PI;22;7603;Parnaguá;10.282
PI;22;7702;Parnaíba;170.491
PI;22;7751;Passagem Franca do Piauí;4.222
PI;22;7777;Patos do Piauí;5.427
PI;22;7793;Pau D'Arco do Piauí;3.979
PI;22;7801;Paulistana;21.633
PI;22;7850;Pavussu;3.697
PI;22;7900;Pedro II;39.072
PI;22;7934;Pedro Laurentino;2.517
PI;22;7959;Nova Santa Rita;4.142
PI;22;8007;Picos;86.701
PI;22;8106;Pimenteiras;11.487
PI;22;8205;Pio IX;17.948
PI;22;8304;Piracuruca;29.721
PI;22;8403;Piripiri;67.887
PI;22;8502;Porto;12.323
PI;22;8551;Porto Alegre do Piauí;2.382
PI;22;8601;Prata do Piauí;3.096
PI;22;8650;Queimada Nova;8.948
PI;22;8700;Redenção do Gurguéia;8.565
PI;22;8809;Regeneração;17.400
PI;22;8858;Riacho Frio;4.238
PI;22;8874;Ribeira do Piauí;4.105
PI;22;8908;Ribeiro Gonçalves;6.182
PI;22;9005;Rio Grande do Piauí;5.845
PI;22;9104;Santa Cruz do Piauí;5.872
PI;22;9153;Santa Cruz dos Milagres;3.448
PI;22;9203;Santa Filomena;6.210
PI;22;9302;Santa Luz;5.418
PI;22;9351;Santana do Piauí;4.159
PI;22;9377;Santa Rosa do Piauí;4.666
PI;22;9401;Santo Antônio de Lisboa;5.930
PI;22;9450;Santo Antônio dos Milagres;2.169
PI;22;9500;Santo Inácio do Piauí;3.682
PI;22;9559;São Braz do Piauí;4.454
PI;22;9609;São Félix do Piauí;2.879
PI;22;9658;São Francisco de Assis do Piauí;5.713
PI;22;9708;São Francisco do Piauí;5.358
PI;22;9757;São Gonçalo do Gurguéia;3.026
PI;22;9807;São Gonçalo do Piauí;4.985
PI;22;9856;São João da Canabrava;4.359
PI;22;9872;São João da Fronteira;5.608
PI;22;9906;São João da Serra;6.232
PI;22;9955;São João da Varjota;4.430
PI;22;9971;São João do Arraial;8.494
PI;22;10003;São João do Piauí;22.137
PI;22;10052;São José do Divino;5.317
PI;22;10102;São José do Peixe;3.300
PI;22;10201;São José do Piauí;6.733
PI;22;10300;São Julião;6.131
PI;22;10359;São Lourenço do Piauí;4.497
PI;22;10375;São Luis do Piauí;2.277
PI;22;10383;São Miguel da Baixa Grande;2.299
PI;22;10391;São Miguel do Fidalgo;2.864
PI;22;10409;São Miguel do Tapuio;17.911
PI;22;10508;São Pedro do Piauí;14.055
PI;22;10607;São Raimundo Nonato;41.139
PI;22;10623;Sebastião Barros;3.210
PI;22;10631;Sebastião Leal;4.590
PI;22;10656;Sigefredo Pacheco;9.623
PI;22;10706;Simões;14.664
PI;22;10805;Simplício Mendes;14.437
PI;22;10904;Socorro do Piauí;4.165
PI;22;10938;Sussuapara;6.346
PI;22;10953;Tamboril do Piauí;3.040
PI;22;10979;Tanque do Piauí;2.319
PI;22;11001;Teresina;905.692
PI;22;11100;União;47.896
PI;22;11209;Uruçuí;26.779
PI;22;11308;Valença do Piauí;23.025
PI;22;11357;Várzea Branca;5.181
PI;22;11407;Várzea Grande;4.520
PI;22;11506;Vera Mendes;3.282
PI;22;11605;Vila Nova do Piauí;2.972
PI;22;11704;Wall Ferraz;4.195
CE;23;101;Abaiara;10.269
CE;23;150;Acarape;14.340
CE;23;200;Acaraú;69.317
CE;23;309;Acopiara;45.937
CE;23;408;Aiuaba;14.115
CE;23;507;Alcântaras;11.795
CE;23;606;Altaneira;6.974
CE;23;705;Alto Santo;14.372
CE;23;754;Amontada;44.584
CE;23;804;Antonina do Norte;7.507
CE;23;903;Apuiarés;13.193
CE;23;1000;Aquiraz;85.316
CE;23;1109;Aracati;79.205
CE;23;1208;Aracoiaba;26.752
CE;23;1257;Ararendá;11.532
CE;23;1307;Araripe;20.194
CE;23;1406;Aratuba;11.427
CE;23;1505;Arneiroz;7.615
CE;23;1604;Assaré;22.195
CE;23;1703;Aurora;24.244
CE;23;1802;Baixio;5.821
CE;23;1851;Banabuiú;17.667
CE;23;1901;Barbalha;81.441
CE;23;1950;Barreira;23.474
CE;23;2008;Barro;19.569
CE;23;2057;Barroquinha;14.998
CE;23;2107;Baturité;37.147
CE;23;2206;Beberibe;55.977
CE;23;2305;Bela Cruz;34.613
CE;23;2404;Boa Viagem;52.133
CE;23;2503;Brejo Santo;54.192
CE;23;2602;Camocim;65.251
CE;23;2701;Campos Sales;26.049
CE;23;2800;Canindé;77.376
CE;23;2909;Capistrano;17.795
CE;23;3006;Caridade;16.234
CE;23;3105;Cariré;18.074
CE;23;3204;Caririaçu;27.532
CE;23;3303;Cariús;17.277
CE;23;3402;Carnaubal;17.815
CE;23;3501;Cascavel;76.866
CE;23;3600;Catarina;9.110
CE;23;3659;Catunda;10.864
CE;23;3709;Caucaia;378.406
CE;23;3808;Cedro;22.564
CE;23;3907;Chaval;12.811
CE;23;3931;Choró;12.352
CE;23;3956;Chorozinho;20.808
CE;23;4004;Coreaú;21.417
CE;23;4103;Crateús;80.130
CE;23;4202;Crato;139.027
CE;23;4236;Croatá;18.050
CE;23;4251;Cruz;32.288
CE;23;4269;Deputado Irapuan Pinheiro;9.173
CE;23;4277;Ereré;6.381
CE;23;4285;Eusébio;82.016
CE;23;4301;Farias Brito;18.498
CE;23;4350;Forquilha;25.298
CE;23;4400;Fortaleza;2.578.483
CE;23;4459;Fortim;18.213
CE;23;4509;Frecheirinha;16.516
CE;23;4608;General Sampaio;6.929
CE;23;4657;Graça;14.176
CE;23;4707;Granja;55.809
CE;23;4806;Granjeiro;4.955
CE;23;4905;Groaíras;11.369
CE;23;4954;Guaiúba;25.158
CE;23;5001;Guaraciaba do Norte;44.565
CE;23;5100;Guaramiranga;5.826
CE;23;5209;Hidrolândia;18.186
CE;23;5233;Horizonte;81.161
CE;23;5266;Ibaretama;12.149
CE;23;5308;Ibiapina;24.689
CE;23;5332;Ibicuitinga;12.008
CE;23;5357;Icapuí;22.562
CE;23;5407;Icó;64.745
CE;23;5506;Iguatu;102.588
CE;23;5605;Independência;24.463
CE;23;5654;Ipaporanga;11.963
CE;23;5704;Ipaumirim;12.459
CE;23;5803;Ipu;43.084
CE;23;5902;Ipueiras;38.287
CE;23;6009;Iracema;14.440
CE;23;6108;Irauçuba;24.867
CE;23;6207;Itaiçaba;7.801
CE;23;6256;Itaitinga;72.512
CE;23;6306;Itapajé;49.073
CE;23;6405;Itapipoca;138.978
CE;23;6504;Itapiúna;18.197
CE;23;6553;Itarema;45.852
CE;23;6603;Itatira;21.160
CE;23;6702;Jaguaretama;17.604
CE;23;6801;Jaguaribara;10.668
CE;23;6900;Jaguaribe;35.143
CE;23;7007;Jaguaruana;33.115
CE;23;7106;Jardim;28.801
CE;23;7205;Jati;8.114
CE;23;7254;Jijoca de Jericoacoara;28.198
CE;23;7304;Juazeiro do Norte;305.531
CE;23;7403;Jucás;24.624
CE;23;7502;Lavras da Mangabeira;32.163
CE;23;7601;Limoeiro do Norte;62.623
CE;23;7635;Madalena;17.235
CE;23;7650;Maracanaú;251.613
CE;23;7700;Maranguape;108.622
CE;23;7809;Marco;27.177
CE;23;7908;Martinópole;11.280
CE;23;8005;Massapê;39.840
CE;23;8104;Mauriti;47.501
CE;23;8203;Meruoca;15.853
CE;23;8302;Milagres;26.819
CE;23;8351;Milhã;14.713
CE;23;8377;Miraíma;14.826
CE;23;8401;Missão Velha;38.997
CE;23;8500;Mombaça;38.451
CE;23;8609;Monsenhor Tabosa;17.705
CE;23;8708;Morada Nova;65.390
CE;23;8807;Moraújo;8.537
CE;23;8906;Morrinhos;23.747
CE;23;9003;Mucambo;13.999
CE;23;9102;Mulungu;11.064
CE;23;9201;Nova Olinda;16.045
CE;23;9300;Nova Russas;32.053
CE;23;9409;Novo Oriente;29.097
CE;23;9458;Ocara;25.272
CE;23;9508;Orós;19.943
CE;23;9607;Pacajus;75.454
CE;23;9706;Pacatuba;86.564
CE;23;9805;Pacoti;11.421
CE;23;9904;Pacujá;6.348
CE;23;10001;Palhano;9.709
CE;23;10100;Palmácia;10.252
CE;23;10209;Paracuru;41.894
CE;23;10258;Paraipaba;34.086
CE;23;10308;Parambu;32.867
CE;23;10407;Paramoti;10.462
CE;23;10506;Pedra Branca;42.227
CE;23;10605;Penaforte;9.357
CE;23;10704;Pentecoste;39.903
CE;23;10803;Pereiro;15.858
CE;23;10852;Pindoretama;24.919
CE;23;10902;Piquet Carneiro;17.285
CE;23;10951;Pires Ferreira;10.984
CE;23;11009;Poranga;12.441
CE;23;11108;Porteiras;17.877
CE;23;11207;Potengi;8.854
CE;23;11231;Potiretama;6.128
CE;23;11264;Quiterianópolis;20.545
CE;23;11306;Quixadá;88.846
CE;23;11355;Quixelô;16.998
CE;23;11405;Quixeramobim;86.431
CE;23;11504;Quixeré;21.659
CE;23;11603;Redenção;28.382
CE;23;11702;Reriutaba;19.051
CE;23;11801;Russas;74.834
CE;23;11900;Saboeiro;13.943
CE;23;11959;Salitre;17.303
CE;23;12007;Santana do Acaraú;32.133
CE;23;12106;Santana do Cariri;17.391
CE;23;12205;Santa Quitéria;41.569
CE;23;12304;São Benedito;50.058
CE;23;12403;São Gonçalo do Amarante;58.191
CE;23;12502;São João do Jaguaribe;5.683
CE;23;12601;São Luís do Curu;10.888
CE;23;12700;Senador Pompeu;25.108
CE;23;12809;Senador Sá;7.551
CE;23;12908;Sobral;216.519
CE;23;13005;Solonópole;18.785
CE;23;13104;Tabuleiro do Norte;32.122
CE;23;13203;Tamboril;25.287
CE;23;13252;Tarrafas;7.574
CE;23;13302;Tauá;64.655
CE;23;13351;Tejuçuoca;17.646
CE;23;13401;Tianguá;86.968
CE;23;13500;Trairi;62.004
CE;23;13559;Tururu;15.524
CE;23;13609;Ubajara;34.424
CE;23;13708;Umari;6.963
CE;23;13757;Umirim;17.751
CE;23;13807;Uruburetama;21.331
CE;23;13906;Uruoca;14.308
CE;23;13955;Varjota;18.708
CE;23;14003;Várzea Alegre;40.878
CE;23;14102;Viçosa do Ceará;62.972
RN;24;109;Acari;10.855
RN;24;208;Açu;59.099
RN;24;307;Afonso Bezerra;11.158
RN;24;406;Água Nova;3.029
RN;24;505;Alexandria;14.058
RN;24;604;Almino Afonso;4.802
RN;24;703;Alto do Rodrigues;12.874
RN;24;802;Angicos;11.985
RN;24;901;Antônio Martins;6.730
RN;24;1008;Apodi;37.486
RN;24;1107;Areia Branca;24.607
RN;24;1206;Arês;13.681
RN;24;1305;Campo Grande;10.071
RN;24;1404;Baía Formosa;9.115
RN;24;1453;Baraúna;28.415
RN;24;1503;Barcelona;4.108
RN;24;1602;Bento Fernandes;4.911
RN;24;1651;Bodó;2.360
RN;24;1701;Bom Jesus;10.308
RN;24;1800;Brejinho;12.638
RN;24;1859;Caiçara do Norte;6.479
RN;24;1909;Caiçara do Rio do Vento;3.360
RN;24;2006;Caicó;63.338
RN;24;2105;Campo Redondo;10.510
RN;24;2204;Canguaretama;30.789
RN;24;2303;Caraúbas;20.182
RN;24;2402;Carnaúba dos Dantas;8.296
RN;24;2501;Carnaubais;10.026
RN;24;2600;Ceará-Mirim;83.543
RN;24;2709;Cerro Corá;11.334
RN;24;2808;Coronel Ezequiel;5.233
RN;24;2907;Coronel João Pessoa;4.297
RN;24;3004;Cruzeta;8.245
RN;24;3103;Currais Novos;42.922
RN;24;3202;Doutor Severiano;7.262
RN;24;3251;Parnamirim;271.713
RN;24;3301;Encanto;6.289
RN;24;3400;Equador;5.461
RN;24;3509;Espírito Santo;10.951
RN;24;3608;Extremoz;68.584
RN;24;3707;Felipe Guerra;6.472
RN;24;3756;Fernando Pedroza;3.035
RN;24;3806;Florânia;10.556
RN;24;3905;Francisco Dantas;2.758
RN;24;4002;Frutuoso Gomes;4.230
RN;24;4101;Galinhos;2.159
RN;24;4200;Goianinha;28.422
RN;24;4309;Governador Dix-Sept Rosado;12.231
RN;24;4408;Grossos;10.281
RN;24;4507;Guamaré;16.076
RN;24;4606;Ielmo Marinho;11.889
RN;24;4705;Ipanguaçu;14.560
RN;24;4804;Ipueira;2.090
RN;24;4853;Itajá;7.551
RN;24;4903;Itaú;5.447
RN;24;5009;Jaçanã;8.053
RN;24;5108;Jandaíra;6.752
RN;24;5207;Janduís;4.813
RN;24;5306;Januário Cicco;8.843
RN;24;5405;Japi;5.219
RN;24;5504;Jardim de Angicos;2.488
RN;24;5603;Jardim de Piranhas;14.446
RN;24;5702;Jardim do Seridó;11.942
RN;24;5801;João Câmara;34.849
RN;24;5900;João Dias;2.073
RN;24;6007;José da Penha;5.966
RN;24;6106;Jucurutu;18.304
RN;24;6155;Jundiá;3.868
RN;24;6205;Lagoa d'Anta;6.756
RN;24;6304;Lagoa de Pedras;7.597
RN;24;6403;Lagoa de Velhos;2.631
RN;24;6502;Lagoa Nova;16.203
RN;24;6601;Lagoa Salgada;8.657
RN;24;6700;Lajes;10.094
RN;24;6809;Lajes Pintadas;4.950
RN;24;6908;Lucrécia;3.576
RN;24;7005;Luís Gomes;9.271
RN;24;7104;Macaíba;87.056
RN;24;7203;Macau;28.350
RN;24;7252;Major Sales;4.086
RN;24;7302;Marcelino Vieira;8.083
RN;24;7401;Martins;8.415
RN;24;7500;Maxaranguape;10.534
RN;24;7609;Messias Targino;4.410
RN;24;7708;Montanhas;11.785
RN;24;7807;Monte Alegre;23.953
RN;24;7906;Monte das Gameleiras;2.345
RN;24;8003;Mossoró;278.587
RN;24;8102;Natal;784.249
RN;24;8201;Nísia Floresta;34.325
RN;24;8300;Nova Cruz;35.523
RN;24;8409;Olho d'Água do Borges;3.736
RN;24;8508;Ouro Branco;5.084
RN;24;8607;Paraná;4.048
RN;24;8706;Paraú;3.650
RN;24;8805;Parazinho;4.945
RN;24;8904;Parelhas;22.242
RN;24;8953;Rio do Fogo;10.692
RN;24;9100;Passa e Fica;11.407
RN;24;9209;Passagem;3.233
RN;24;9308;Patu;11.215
RN;24;9332;Santa Maria;5.000
RN;24;9407;Pau dos Ferros;32.123
RN;24;9506;Pedra Grande;3.736
RN;24;9605;Pedra Preta;2.495
RN;24;9704;Pedro Avelino;6.312
RN;24;9803;Pedro Velho;14.197
RN;24;9902;Pendências;12.499
RN;24;10009;Pilões;2.992
RN;24;10108;Poço Branco;12.565
RN;24;10207;Portalegre;7.859
RN;24;10256;Porto do Mangue;5.351
RN;24;10306;Serra Caiada;11.203
RN;24;10405;Pureza;9.752
RN;24;10504;Rafael Fernandes;5.682
RN;24;10603;Rafael Godeiro;3.005
RN;24;10702;Riacho da Cruz;2.724
RN;24;10801;Riacho de Santana;4.245
RN;24;10900;Riachuelo;7.646
RN;24;11007;Rodolfo Fernandes;4.345
RN;24;11056;Tibau;5.748
RN;24;11106;Ruy Barbosa;3.253
RN;24;11205;Santa Cruz;39.101
RN;24;11403;Santana do Matos;12.722
RN;24;11429;Santana do Seridó;2.796
RN;24;11502;Santo Antônio;22.793
RN;24;11601;São Bento do Norte;3.442
RN;24;11700;São Bento do Trairí;3.890
RN;24;11809;São Fernando;3.606
RN;24;11908;São Francisco do Oeste;4.319
RN;24;12005;São Gonçalo do Amarante;124.495
RN;24;12104;São João do Sabugi;6.136
RN;24;12203;São José de Mipibu;50.053
RN;24;12302;São José do Campestre;11.298
RN;24;12401;São José do Seridó;4.733
RN;24;12500;São Miguel;24.422
RN;24;12559;São Miguel do Gostoso;10.636
RN;24;12609;São Paulo do Potengi;17.371
RN;24;12708;São Pedro;5.890
RN;24;12807;São Rafael;7.889
RN;24;12906;São Tomé;10.161
RN;24;13003;São Vicente;6.530
RN;24;13102;Senador Elói de Souza;6.027
RN;24;13201;Senador Georgino Avelino;4.202
RN;24;13300;Serra de São Bento;5.866
RN;24;13359;Serra do Mel;13.819
RN;24;13409;Serra Negra do Norte;7.800
RN;24;13508;Serrinha;6.608
RN;24;13557;Serrinha dos Pintos;4.810
RN;24;13607;Severiano Melo;5.616
RN;24;13706;Sítio Novo;4.746
RN;24;13805;Taboleiro Grande;2.409
RN;24;13904;Taipu;11.708
RN;24;14001;Tangará;13.583
RN;24;14100;Tenente Ananias;10.610
RN;24;14159;Tenente Laurentino Cruz;6.152
RN;24;14209;Tibau do Sul;18.080
RN;24;14308;Timbaúba dos Batistas;2.424
RN;24;14407;Touros;34.767
RN;24;14456;Triunfo Potiguar;3.477
RN;24;14506;Umarizal;10.655
RN;24;14605;Upanema;14.048
RN;24;14704;Várzea;5.387
RN;24;14753;Venha-Ver;3.005
RN;24;14803;Vera Cruz;11.053
RN;24;14902;Viçosa;1.900
RN;24;15008;Vila Flor;3.304
PB;25;106;Água Branca;9.580
PB;25;205;Aguiar;5.026
PB;25;304;Alagoa Grande;26.655
PB;25;403;Alagoa Nova;21.823
PB;25;502;Alagoinha;14.140
PB;25;536;Alcantil;5.806
PB;25;577;Algodão de Jandaíra;3.143
PB;25;601;Alhandra;23.065
PB;25;700;São João do Rio do Peixe;18.500
PB;25;734;Amparo;2.328
PB;25;775;Aparecida;8.257
PB;25;809;Araçagi;16.991
PB;25;908;Arara;12.482
PB;25;1005;Araruna;17.360
PB;25;1104;Areia;23.031
PB;25;1153;Areia de Baraúnas;2.027
PB;25;1203;Areial;7.434
PB;25;1302;Aroeiras;19.142
PB;25;1351;Assunção;4.383
PB;25;1401;Baía da Traição;9.741
PB;25;1500;Bananeiras;24.134
PB;25;1534;Baraúna;5.010
PB;25;1575;Barra de Santana;8.247
PB;25;1609;Barra de Santa Rosa;13.024
PB;25;1708;Barra de São Miguel;6.123
PB;25;1807;Bayeux;83.862
PB;25;1906;Belém;16.710
PB;25;2003;Belém do Brejo do Cruz;6.272
PB;25;2052;Bernardino Batista;3.677
PB;25;2102;Boa Ventura;5.246
PB;25;2151;Boa Vista;6.592
PB;25;2201;Bom Jesus;2.328
PB;25;2300;Bom Sucesso;4.720
PB;25;2409;Bonito de Santa Fé;10.433
PB;25;2508;Boqueirão;18.216
PB;25;2607;Igaracy;5.719
PB;25;2706;Borborema;4.185
PB;25;2805;Brejo do Cruz;14.095
PB;25;2904;Brejo dos Santos;5.816
PB;25;3001;Caaporã;21.942
PB;25;3100;Cabaceiras;5.537
PB;25;3209;Cabedelo;70.734
PB;25;3308;Cachoeira dos Índios;9.335
PB;25;3407;Cacimba de Areia;3.344
PB;25;3506;Cacimba de Dentro;16.332
PB;25;3555;Cacimbas;7.513
PB;25;3605;Caiçara;6.684
PB;25;3704;Cajazeiras;66.585
PB;25;3753;Cajazeirinhas;2.760
PB;25;3803;Caldas Brandão;5.942
PB;25;3902;Camalaú;6.327
PB;25;4009;Campina Grande;443.911
PB;25;4033;Capim;7.446
PB;25;4074;Caraúbas;4.067
PB;25;4108;Carrapateira;2.365
PB;25;4157;Casserengue;7.052
PB;25;4207;Catingueira;4.556
PB;25;4306;Catolé do Rocha;32.288
PB;25;4355;Caturité;5.544
PB;25;4405;Conceição;18.731
PB;25;4504;Condado;6.629
PB;25;4603;Conde;30.007
PB;25;4702;Congo;5.124
PB;25;4801;Coremas;14.987
PB;25;4850;Coxixola;1.888
PB;25;4900;Cruz do Espírito Santo;17.821
PB;25;5006;Cubati;7.842
PB;25;5105;Cuité;20.208
PB;25;5204;Cuitegi;6.890
PB;25;5238;Cuité de Mamanguape;6.441
PB;25;5279;Curral de Cima;5.415
PB;25;5303;Curral Velho;2.316
PB;25;5352;Damião;5.141
PB;25;5402;Desterro;8.314
PB;25;5501;Vista Serrana;3.772
PB;25;5600;Diamante;6.416
PB;25;5709;Dona Inês;10.638
PB;25;5808;Duas Estradas;3.360
PB;25;5907;Emas;3.036
PB;25;6004;Esperança;32.599
PB;25;6103;Fagundes;11.307
PB;25;6202;Frei Martinho;2.911
PB;25;6251;Gado Bravo;8.398
PB;25;6301;Guarabira;60.057
PB;25;6400;Gurinhém;14.141
PB;25;6509;Gurjão;3.352
PB;25;6608;Ibiara;5.713
PB;25;6707;Imaculada;10.497
PB;25;6806;Ingá;18.234
PB;25;6905;Itabaiana;23.558
PB;25;7002;Itaporanga;24.766
PB;25;7101;Itapororoca;19.165
PB;25;7200;Itatuba;10.840
PB;25;7309;Jacaraú;14.969
PB;25;7408;Jericó;7.728
PB;25;7507;João Pessoa;897.633
PB;25;7606;Juarez Távora;8.088
PB;25;7705;Juazeirinho;17.520
PB;25;7804;Junco do Seridó;7.019
PB;25;7903;Juripiranga;10.255
PB;25;8000;Juru;9.380
PB;25;8109;Lagoa;4.489
PB;25;8208;Lagoa de Dentro;8.123
PB;25;8307;Lagoa Seca;29.209
PB;25;8406;Lastro;3.316
PB;25;8505;Livramento;7.041
PB;25;8554;Logradouro;5.107
PB;25;8604;Lucena;13.088
PB;25;8703;Mãe d'Água;3.599
PB;25;8802;Malta;6.288
PB;25;8901;Mamanguape;46.966
PB;25;9008;Manaíra;10.699
PB;25;9057;Marcação;9.537
PB;25;9107;Mari;22.170
PB;25;9156;Marizópolis;7.001
PB;25;9206;Massaranduba;14.756
PB;25;9305;Mataraca;8.650
PB;25;9339;Matinhas;4.759
PB;25;9370;Mato Grosso;2.584
PB;25;9396;Maturéia;6.717
PB;25;9404;Mogeiro;14.435
PB;25;9503;Montadas;6.144
PB;25;9602;Monte Horebe;4.429
PB;25;9701;Monteiro;33.886
PB;25;9800;Mulungu;8.909
PB;25;9909;Natuba;8.935
PB;25;10006;Nazarezinho;7.394
PB;25;10105;Nova Floresta;9.840
PB;25;10204;Nova Olinda;5.897
PB;25;10303;Nova Palmeira;4.359
PB;25;10402;Olho d'Água;6.059
PB;25;10501;Olivedos;3.675
PB;25;10600;Ouro Velho;3.000
PB;25;10659;Parari;1.745
PB;25;10709;Passagem;2.580
PB;25;10808;Patos;108.104
PB;25;10907;Paulista;12.172
PB;25;11004;Pedra Branca;3.851
PB;25;11103;Pedra Lavrada;6.980
PB;25;11202;Pedras de Fogo;31.356
PB;25;11301;Piancó;17.088
PB;25;11400;Picuí;18.862
PB;25;11509;Pilar;12.889
PB;25;11608;Pilões;6.974
PB;25;11707;Pilõezinhos;5.539
PB;25;11806;Pirpirituba;9.411
PB;25;11905;Pitimbu;17.166
PB;25;12002;Pocinhos;18.038
PB;25;12036;Poço Dantas;3.934
PB;25;12077;Poço de José de Moura;4.126
PB;25;12101;Pombal;33.866
PB;25;12200;Prata;4.032
PB;25;12309;Princesa Isabel;21.674
PB;25;12408;Puxinanã;14.942
PB;25;12507;Queimadas;50.698
PB;25;12606;Quixaba;1.803
PB;25;12705;Remígio;18.399
PB;25;12721;Pedro Régis;5.932
PB;25;12747;Riachão;2.945
PB;25;12754;Riachão do Bacamarte;4.911
PB;25;12762;Riachão do Poço;4.989
PB;25;12788;Riacho de Santo Antônio;2.063
PB;25;12804;Riacho dos Cavalos;8.788
PB;25;12903;Rio Tinto;25.500
