"UF";"COD_MUN";"NOME_MUN";"NUM_2025";"DEN_2025";"RES_2025";"ALCANCOU A META?";"RES";"METAS"
"SC";421220;"Papanduva";142;123;115;"SIM";115;"ALCANÇOU"
"SC";421223;"Paraíso";41;35;117;"SIM";117;"ALCANÇOU"
"SC";421225;"Passo de Torres";84;72;117;"SIM";117;"ALCANÇOU"
"SC";421227;"Passos Maia";32;27;119;"SIM";119;"ALCANÇOU"
"SC";421230;"Paulo Lopes";55;50;110;"SIM";110;"ALCANÇOU"
"SC";421240;"Pedras Grandes";39;26;150;"SIM";150;"ALCANÇOU"
"SC";421250;"Penha";283;236;120;"SIM";120;"ALCANÇOU"
"SC";421260;"Peritiba";34;26;131;"SIM";131;"ALCANÇOU"
"SC";421265;"Pescaria Brava";81;31;261;"SIM";261;"ALCANÇOU"
"SC";421270;"Petrolândia";45;40;113;"SIM";113;"ALCANÇOU"
"SC";421280;"Balneário Piçarras";210;191;110;"SIM";110;"ALCANÇOU"
"SC";421290;"Pinhalzinho";116;123;94;"SIM";94;"ALCANÇOU"
"SC";421300;"Pinheiro Preto";33;25;132;"SIM";132;"ALCANÇOU"
"SC";421310;"Piratuba";39;31;126;"SIM";126;"ALCANÇOU"
"SC";421315;"Planalto Alegre";32;14;229;"SIM";229;"ALCANÇOU"
"SC";421320;"Pomerode";275;221;124;"SIM";124;"ALCANÇOU"
"SC";421330;"Ponte Alta";33;29;114;"SIM";114;"ALCANÇOU"
"SC";421335;"Ponte Alta do Norte";23;16;144;"SIM";144;"ALCANÇOU"
"SC";421340;"Ponte Serrada";107;63;170;"SIM";170;"ALCANÇOU"
"SC";421350;"Porto Belo";164;149;110;"SIM";110;"ALCANÇOU"
"SC";421360;"Porto União";271;279;97;"SIM";97;"ALCANÇOU"
"SC";421370;"Pouso Redondo";122;105;116;"SIM";116;"ALCANÇOU"
"SC";421380;"Praia Grande";68;60;113;"SIM";113;"ALCANÇOU"
"SC";421390;"Presidente Castello Branco";12;13;92;"SIM";92;"ALCANÇOU"
"SC";421400;"Presidente Getúlio";125;111;113;"SIM";113;"ALCANÇOU"
"SC";421410;"Presidente Nereu";20;6;333;"SIM";333;"ALCANÇOU"
"SC";421415;"Princesa";17;22;77;"NÃO";77;"NÃO ALCANÇOU"
"SC";421420;"Quilombo";63;69;91;"SIM";91;"ALCANÇOU"
"SC";421430;"Rancho Queimado";30;12;250;"SIM";250;"ALCANÇOU"
"SC";421440;"Rio das Antas";41;40;103;"SIM";103;"ALCANÇOU"
"SC";421450;"Rio do Campo";65;43;151;"SIM";151;"ALCANÇOU"
"SC";421460;"Rio do Oeste";100;96;104;"SIM";104;"ALCANÇOU"
"SC";421470;"Rio dos Cedros";106;78;136;"SIM";136;"ALCANÇOU"
"SC";421480;"Rio do Sul";488;457;107;"SIM";107;"ALCANÇOU"
"SC";421490;"Rio Fortuna";34;22;155;"SIM";155;"ALCANÇOU"
"SC";421500;"Rio Negrinho";340;296;115;"SIM";115;"ALCANÇOU"
"SC";421505;"Rio Rufino";28;10;280;"SIM";280;"ALCANÇOU"
"SC";421507;"Riqueza";39;25;156;"SIM";156;"ALCANÇOU"
"SC";421510;"Rodeio";123;91;135;"SIM";135;"ALCANÇOU"
"SC";421520;"Romelândia";41;28;146;"SIM";146;"ALCANÇOU"
"SC";421530;"Salete";56;51;110;"SIM";110;"ALCANÇOU"
"SC";421535;"Saltinho";30;30;100;"SIM";100;"ALCANÇOU"
"SC";421540;"Salto Veloso";21;22;95;"SIM";95;"ALCANÇOU"
"SC";421545;"Sangão";73;56;130;"SIM";130;"ALCANÇOU"
"SC";421550;"Santa Cecília";128;107;120;"SIM";120;"ALCANÇOU"
"SC";421555;"Santa Helena";24;20;120;"SIM";120;"ALCANÇOU"
"SC";421560;"Santa Rosa de Lima";17;13;131;"SIM";131;"ALCANÇOU"
"SC";421565;"Santa Rosa do Sul";89;67;133;"SIM";133;"ALCANÇOU"
"SC";421567;"Santa Terezinha";59;39;151;"SIM";151;"ALCANÇOU"
"SC";421568;"Santa Terezinha do Progresso";24;22;109;"SIM";109;"ALCANÇOU"
"SC";421569;"Santiago do Sul";10;13;77;"NÃO";77;"NÃO ALCANÇOU"
"SC";421570;"Santo Amaro da Imperatriz";238;213;112;"SIM";112;"ALCANÇOU"
"SC";421575;"São Bernardino";19;10;190;"SIM";190;"ALCANÇOU"
"SC";421580;"São Bento do Sul";537;491;109;"SIM";109;"ALCANÇOU"
"SC";421590;"São Bonifácio";38;18;211;"SIM";211;"ALCANÇOU"
"SC";421600;"São Carlos";88;65;135;"SIM";135;"ALCANÇOU"
"SC";421605;"São Cristovão do Sul";48;32;150;"SIM";150;"ALCANÇOU"
"SC";421610;"São Domingos";67;64;105;"SIM";105;"ALCANÇOU"
"SC";421620;"São Francisco do Sul";436;416;105;"SIM";105;"ALCANÇOU"
"SC";421625;"São João do Oeste";43;42;102;"SIM";102;"ALCANÇOU"
"SC";421630;"São João Batista";206;194;106;"SIM";106;"ALCANÇOU"
"SC";421635;"São João do Itaperiú";21;28;75;"NÃO";75;"NÃO ALCANÇOU"
"SC";421640;"São João do Sul";67;57;118;"SIM";118;"ALCANÇOU"
"SC";421650;"São Joaquim";205;186;110;"SIM";110;"ALCANÇOU"
"SC";421660;"São José";1749;1701;103;"SIM";103;"ALCANÇOU"
"SC";421670;"São José do Cedro";132;93;142;"SIM";142;"ALCANÇOU"
"SC";421680;"São José do Cerrito";70;74;95;"SIM";95;"ALCANÇOU"
"SC";421690;"São Lourenço do Oeste";182;107;170;"SIM";170;"ALCANÇOU"
"SC";421700;"São Ludgero";79;71;111;"SIM";111;"ALCANÇOU"
"SC";421710;"São Martinho";41;35;117;"SIM";117;"ALCANÇOU"
"SC";421715;"São Miguel da Boa Vista";14;6;233;"SIM";233;"ALCANÇOU"
"SC";421720;"São Miguel do Oeste";299;251;119;"SIM";119;"ALCANÇOU"
"SC";421725;"São Pedro de Alcântara";55;33;167;"SIM";167;"ALCANÇOU"
"SC";421730;"Saudades";61;64;95;"SIM";95;"ALCANÇOU"
"SC";421740;"Schroeder";101;121;83;"NÃO";83;"NÃO ALCANÇOU"
"SC";421750;"Seara";106;127;83;"NÃO";83;"NÃO ALCANÇOU"
"SC";421755;"Serra Alta";26;20;130;"SIM";130;"ALCANÇOU"
"SC";421760;"Siderópolis";108;78;138;"SIM";138;"ALCANÇOU"
"SC";421770;"Sombrio";210;201;104;"SIM";104;"ALCANÇOU"
"SC";421775;"Sul Brasil";16;21;76;"NÃO";76;"NÃO ALCANÇOU"
"SC";421780;"Taió";152;130;117;"SIM";117;"ALCANÇOU"
"SC";421790;"Tangará";68;47;145;"SIM";145;"ALCANÇOU"
"SC";421795;"Tigrinhos";11;3;367;"SIM";367;"ALCANÇOU"
"SC";421800;"Tijucas";293;321;91;"SIM";91;"ALCANÇOU"
"SC";421810;"Timbé do Sul";45;40;113;"SIM";113;"ALCANÇOU"
"SC";421820;"Timbó";298;228;131;"SIM";131;"ALCANÇOU"
"SC";421825;"Timbó Grande";59;32;184;"SIM";184;"ALCANÇOU"
"SC";421830;"Três Barras";171;106;161;"SIM";161;"ALCANÇOU"
"SC";421835;"Treviso";32;15;213;"SIM";213;"ALCANÇOU"
"SC";421840;"Treze de Maio";54;47;115;"SIM";115;"ALCANÇOU"
"SC";421850;"Treze Tílias";44;43;102;"SIM";102;"ALCANÇOU"
"SC";421860;"Trombudo Central";49;36;136;"SIM";136;"ALCANÇOU"
"SC";421870;"Tubarão";883;803;110;"SIM";110;"ALCANÇOU"
"SC";421875;"Tunápolis";30;33;91;"SIM";91;"ALCANÇOU"
"SC";421880;"Turvo";92;74;124;"SIM";124;"ALCANÇOU"
"SC";421885;"União do Oeste";16;16;100;"SIM";100;"ALCANÇOU"
"SC";421890;"Urubici";77;91;85;"NÃO";85;"NÃO ALCANÇOU"
"SC";421895;"Urupema";22;14;157;"SIM";157;"ALCANÇOU"
"SC";421900;"Urussanga";172;155;111;"SIM";111;"ALCANÇOU"
"SC";421910;"Vargeão";26;17;153;"SIM";153;"ALCANÇOU"
"SC";421915;"Vargem";12;22;55;"NÃO";55;"NÃO ALCANÇOU"
"SC";421917;"Vargem Bonita";43;31;139;"SIM";139;"ALCANÇOU"
"SC";421920;"Vidal Ramos";46;36;128;"SIM";128;"ALCANÇOU"
"SC";421930;"Videira";393;331;119;"SIM";119;"ALCANÇOU"
"SC";421935;"Vitor Meireles";43;27;159;"SIM";159;"ALCANÇOU"
"SC";421940;"Witmarsum";35;19;184;"SIM";184;"ALCANÇOU"
"SC";421950;"Xanxerê";355;290;122;"SIM";122;"ALCANÇOU"
"SC";421960;"Xavantina";30;20;150;"SIM";150;"ALCANÇOU"
"SC";421970;"Xaxim";201;189;106;"SIM";106;"ALCANÇOU"
"SC";421985;"Zortéa";21;25;84;"NÃO";84;"NÃO ALCANÇOU"
"SC";422000;"Balneário Rincão";172;16;1075;"SIM";1075;"ALCANÇOU"
"RS";430003;"Aceguá";43;22;195;"SIM";195;"ALCANÇOU"
"RS";430005;"Água Santa";20;18;111;"SIM";111;"ALCANÇOU"
"RS";430010;"Agudo";151;168;90;"SIM";90;"ALCANÇOU"
"RS";430020;"Ajuricaba";23;51;45;"NÃO";45;"NÃO ALCANÇOU"
"RS";430030;"Alecrim";47;82;57;"NÃO";57;"NÃO ALCANÇOU"
"RS";430040;"Alegrete";680;714;95;"SIM";95;"ALCANÇOU"
"RS";430045;"Alegria";9;30;30;"NÃO";30;"NÃO ALCANÇOU"
"RS";430047;"Almirante Tamandaré do Sul";21;6;350;"SIM";350;"ALCANÇOU"
"RS";430050;"Alpestre";55;59;93;"SIM";93;"ALCANÇOU"
"RS";430055;"Alto Alegre";6;4;150;"SIM";150;"ALCANÇOU"
"RS";430057;"Alto Feliz";18;11;164;"SIM";164;"ALCANÇOU"
"RS";430060;"Alvorada";1494;1417;105;"SIM";105;"ALCANÇOU"
"RS";430063;"Amaral Ferrador";25;29;86;"NÃO";86;"NÃO ALCANÇOU"
"RS";430064;"Ametista do Sul";57;66;86;"NÃO";86;"NÃO ALCANÇOU"
"RS";430066;"André da Rocha";13;6;217;"SIM";217;"ALCANÇOU"
"RS";430070;"Anta Gorda";59;40;148;"SIM";148;"ALCANÇOU"
"RS";430080;"Antônio Prado";119;94;127;"SIM";127;"ALCANÇOU"
"RS";430085;"Arambaré";26;31;84;"NÃO";84;"NÃO ALCANÇOU"
"RS";430087;"Araricá";63;29;217;"SIM";217;"ALCANÇOU"
"RS";430090;"Aratiba";64;53;121;"SIM";121;"ALCANÇOU"
"RS";430100;"Arroio do Meio";137;129;106;"SIM";106;"ALCANÇOU"
"RS";430105;"Arroio do Sal";97;97;100;"SIM";100;"ALCANÇOU"
"RS";430107;"Arroio do Padre";25;20;125;"SIM";125;"ALCANÇOU"
"RS";430110;"Arroio dos Ratos";146;124;118;"SIM";118;"ALCANÇOU"
"RS";430120;"Arroio do Tigre";98;109;90;"SIM";90;"ALCANÇOU"
"RS";430130;"Arroio Grande";213;174;122;"SIM";122;"ALCANÇOU"
"RS";430140;"Arvorezinha";100;93;108;"SIM";108;"ALCANÇOU"
"RS";430150;"Augusto Pestana";30;63;48;"NÃO";48;"NÃO ALCANÇOU"
"RS";430155;"Áurea";36;21;171;"SIM";171;"ALCANÇOU"
"RS";430160;"Bagé";1238;1211;102;"SIM";102;"ALCANÇOU"
"RS";430163;"Balneário Pinhal";127;128;99;"SIM";99;"ALCANÇOU"
"RS";430165;"Barão";43;38;113;"SIM";113;"ALCANÇOU"
"RS";430170;"Barão de Cotegipe";73;52;140;"SIM";140;"ALCANÇOU"
"RS";430175;"Barão do Triunfo";34;39;87;"NÃO";87;"NÃO ALCANÇOU"
"RS";430180;"Barracão";41;56;73;"NÃO";73;"NÃO ALCANÇOU"
"RS";430185;"Barra do Guarita";27;21;129;"SIM";129;"ALCANÇOU"
"RS";430187;"Barra do Quaraí";12;22;55;"NÃO";55;"NÃO ALCANÇOU"
"RS";430190;"Barra do Ribeiro";108;101;107;"SIM";107;"ALCANÇOU"
"RS";430192;"Barra do Rio Azul";11;10;110;"SIM";110;"ALCANÇOU"
"RS";430195;"Barra Funda";13;22;59;"NÃO";59;"NÃO ALCANÇOU"
"RS";430200;"Barros Cassal";108;91;119;"SIM";119;"ALCANÇOU"
"RS";430205;"Benjamin Constant do Sul";14;22;64;"NÃO";64;"NÃO ALCANÇOU"
"RS";430210;"Bento Gonçalves";835;757;110;"SIM";110;"ALCANÇOU"
"RS";430215;"Boa Vista das Missões";13;12;108;"SIM";108;"ALCANÇOU"
"RS";430220;"Boa Vista do Buricá";33;45;73;"NÃO";73;"NÃO ALCANÇOU"
"RS";430222;"Boa Vista do Cadeado";24;13;185;"SIM";185;"ALCANÇOU"
"RS";430223;"Boa Vista do Incra";18;10;180;"SIM";180;"ALCANÇOU"
"RS";430225;"Boa Vista do Sul";28;17;165;"SIM";165;"ALCANÇOU"
"RS";430230;"Bom Jesus";114;93;123;"SIM";123;"ALCANÇOU"
"RS";430235;"Bom Princípio";91;77;118;"SIM";118;"ALCANÇOU"
"RS";430237;"Bom Progresso";16;14;114;"SIM";114;"ALCANÇOU"
"RS";430240;"Bom Retiro do Sul";107;129;83;"NÃO";83;"NÃO ALCANÇOU"
"RS";430245;"Boqueirão do Leão";72;52;138;"SIM";138;"ALCANÇOU"
"RS";430250;"Bossoroca";51;53;96;"SIM";96;"ALCANÇOU"
"RS";430258;"Bozano";30;18;167;"SIM";167;"ALCANÇOU"
"RS";430260;"Braga";24;28;86;"NÃO";86;"NÃO ALCANÇOU"
"RS";430265;"Brochier";51;45;113;"SIM";113;"ALCANÇOU"
"RS";430270;"Butiá";143;171;84;"NÃO";84;"NÃO ALCANÇOU"
"RS";430280;"Caçapava do Sul";409;375;109;"SIM";109;"ALCANÇOU"
"RS";430290;"Cacequi";117;120;98;"SIM";98;"ALCANÇOU"
"RS";430300;"Cachoeira do Sul";898;827;109;"SIM";109;"ALCANÇOU"
"RS";430310;"Cachoeirinha";923;869;106;"SIM";106;"ALCANÇOU"
"RS";430320;"Cacique Doble";43;25;172;"SIM";172;"ALCANÇOU"
"RS";430330;"Caibaté";33;41;80;"NÃO";80;"NÃO ALCANÇOU"
"RS";430340;"Caiçara";37;31;119;"SIM";119;"ALCANÇOU"
"RS";430350;"Camaquã";108;580;19;"NÃO";19;"NÃO ALCANÇOU"
"RS";430355;"Camargo";27;18;150;"SIM";150;"ALCANÇOU"
"RS";430360;"Cambará do Sul";37;32;116;"SIM";116;"ALCANÇOU"
"RS";430367;"Campestre da Serra";36;32;113;"SIM";113;"ALCANÇOU"
"RS";430370;"Campina das Missões";45;45;100;"SIM";100;"ALCANÇOU"
"RS";430380;"Campinas do Sul";61;47;130;"SIM";130;"ALCANÇOU"
"RS";430390;"Campo Bom";488;457;107;"SIM";107;"ALCANÇOU"
"RS";430400;"Campo Novo";22;46;48;"NÃO";48;"NÃO ALCANÇOU"
"RS";430410;"Campos Borges";30;24;125;"SIM";125;"ALCANÇOU"
"RS";430420;"Candelária";292;328;89;"NÃO";89;"NÃO ALCANÇOU"
"RS";430430;"Cândido Godói";28;62;45;"NÃO";45;"NÃO ALCANÇOU"
"RS";430435;"Candiota";55;67;82;"NÃO";82;"NÃO ALCANÇOU"
"RS";430440;"Canela";281;293;96;"SIM";96;"ALCANÇOU"
"RS";430450;"Canguçu";598;549;109;"SIM";109;"ALCANÇOU"
"RS";430460;"Canoas";2703;2766;98;"SIM";98;"ALCANÇOU"
"RS";430461;"Canudos do Vale";16;7;229;"SIM";229;"ALCANÇOU"
"RS";430462;"Capão Bonito do Sul";20;16;125;"SIM";125;"ALCANÇOU"
"RS";430463;"Capão da Canoa";481;422;114;"SIM";114;"ALCANÇOU"
"RS";430465;"Capão do Cipó";13;24;54;"NÃO";54;"NÃO ALCANÇOU"
"RS";430466;"Capão do Leão";249;208;120;"SIM";120;"ALCANÇOU"
"RS";430467;"Capivari do Sul";35;32;109;"SIM";109;"ALCANÇOU"
"RS";430468;"Capela de Santana";92;78;118;"SIM";118;"ALCANÇOU"
"RS";430469;"Capitão";23;10;230;"SIM";230;"ALCANÇOU"
"RS";430470;"Carazinho";630;610;103;"SIM";103;"ALCANÇOU"
"RS";430471;"Caraá";49;49;100;"SIM";100;"ALCANÇOU"
"RS";430480;"Carlos Barbosa";167;161;104;"SIM";104;"ALCANÇOU"
"RS";430485;"Carlos Gomes";19;12;158;"SIM";158;"ALCANÇOU"
"RS";430490;"Casca";77;46;167;"SIM";167;"ALCANÇOU"
"RS";430495;"Caseiros";21;23;91;"SIM";91;"ALCANÇOU"
"RS";430500;"Catuípe";57;92;62;"NÃO";62;"NÃO ALCANÇOU"
"RS";430510;"Caxias do Sul";3509;3225;109;"SIM";109;"ALCANÇOU"
"RS";430511;"Centenário";43;17;253;"SIM";253;"ALCANÇOU"
"RS";430512;"Cerrito";68;78;87;"NÃO";87;"NÃO ALCANÇOU"
"RS";430513;"Cerro Branco";50;34;147;"SIM";147;"ALCANÇOU"
"RS";430515;"Cerro Grande";21;9;233;"SIM";233;"ALCANÇOU"
"RS";430517;"Cerro Grande do Sul";43;80;54;"NÃO";54;"NÃO ALCANÇOU"
"RS";430520;"Cerro Largo";96;110;87;"NÃO";87;"NÃO ALCANÇOU"
"RS";430530;"Chapada";70;76;92;"SIM";92;"ALCANÇOU"
"RS";430535;"Charqueadas";283;314;90;"SIM";90;"ALCANÇOU"
"RS";430537;"Charrua";17;22;77;"NÃO";77;"NÃO ALCANÇOU"
"RS";430540;"Chiapetta";10;39;26;"NÃO";26;"NÃO ALCANÇOU"
"RS";430543;"Chuí";19;29;66;"NÃO";66;"NÃO ALCANÇOU"
"RS";430544;"Chuvisca";15;30;50;"NÃO";50;"NÃO ALCANÇOU"
"RS";430545;"Cidreira";214;168;127;"SIM";127;"ALCANÇOU"
"RS";430550;"Ciríaco";45;40;113;"SIM";113;"ALCANÇOU"
"RS";430558;"Colinas";22;17;129;"SIM";129;"ALCANÇOU"
"RS";430560;"Colorado";29;35;83;"NÃO";83;"NÃO ALCANÇOU"
"RS";430570;"Condor";19;52;37;"NÃO";37;"NÃO ALCANÇOU"
"RS";430580;"Constantina";86;81;106;"SIM";106;"ALCANÇOU"
"RS";430583;"Coqueiro Baixo";11;11;100;"SIM";100;"ALCANÇOU"
"RS";430585;"Coqueiros do Sul";21;22;95;"SIM";95;"ALCANÇOU"
"RS";430587;"Coronel Barros";15;22;68;"NÃO";68;"NÃO ALCANÇOU"
"RS";430590;"Coronel Bicaco";66;53;125;"SIM";125;"ALCANÇOU"
"RS";430593;"Coronel Pilar";18;10;180;"SIM";180;"ALCANÇOU"
"RS";430595;"Cotiporã";42;36;117;"SIM";117;"ALCANÇOU"
"RS";430597;"Coxilha";24;17;141;"SIM";141;"ALCANÇOU"
"RS";430600;"Crissiumal";18;124;15;"NÃO";15;"NÃO ALCANÇOU"
"RS";430605;"Cristal";43;54;80;"NÃO";80;"NÃO ALCANÇOU"
"RS";430607;"Cristal do Sul";26;27;96;"SIM";96;"ALCANÇOU"
"RS";430610;"Cruz Alta";623;565;110;"SIM";110;"ALCANÇOU"
"RS";430613;"Cruzaltense";14;15;93;"SIM";93;"ALCANÇOU"
"RS";430620;"Cruzeiro do Sul";114;133;86;"NÃO";86;"NÃO ALCANÇOU"
"RS";430630;"David Canabarro";37;26;142;"SIM";142;"ALCANÇOU"
"RS";430632;"Derrubadas";19;24;79;"NÃO";79;"NÃO ALCANÇOU"
"RS";430635;"Dezesseis de Novembro";29;34;85;"NÃO";85;"NÃO ALCANÇOU"
"RS";430637;"Dilermando de Aguiar";28;18;156;"SIM";156;"ALCANÇOU"
"RS";430640;"Dois Irmãos";204;193;106;"SIM";106;"ALCANÇOU"
"RS";430642;"Dois Irmãos das Missões";9;11;82;"NÃO";82;"NÃO ALCANÇOU"
"RS";430645;"Dois Lajeados";33;27;122;"SIM";122;"ALCANÇOU"
"RS";430650;"Dom Feliciano";103;121;85;"NÃO";85;"NÃO ALCANÇOU"
"RS";430655;"Dom Pedro de Alcântara";23;21;110;"SIM";110;"ALCANÇOU"
"RS";430660;"Dom Pedrito";377;402;94;"SIM";94;"ALCANÇOU"
"RS";430670;"Dona Francisca";35;27;130;"SIM";130;"ALCANÇOU"
"RS";430673;"Doutor Maurício Cardoso";23;24;96;"SIM";96;"ALCANÇOU"
"RS";430675;"Doutor Ricardo";13;10;130;"SIM";130;"ALCANÇOU"
"RS";430676;"Eldorado do Sul";235;265;89;"NÃO";89;"NÃO ALCANÇOU"
"RS";430680;"Encantado";177;202;88;"NÃO";88;"NÃO ALCANÇOU"
"RS";430690;"Encruzilhada do Sul";263;217;121;"SIM";121;"ALCANÇOU"
"RS";430692;"Engenho Velho";17;11;155;"SIM";155;"ALCANÇOU"
"RS";430693;"Entre-Ijuís";51;70;73;"NÃO";73;"NÃO ALCANÇOU"
"RS";430695;"Entre Rios do Sul";24;20;120;"SIM";120;"ALCANÇOU"
"RS";430697;"Erebango";15;20;75;"NÃO";75;"NÃO ALCANÇOU"
"RS";430700;"Erechim";815;772;106;"SIM";106;"ALCANÇOU"
"RS";430705;"Ernestina";25;18;139;"SIM";139;"ALCANÇOU"
"RS";430710;"Herval";68;76;89;"NÃO";89;"NÃO ALCANÇOU"
"RS";430720;"Erval Grande";59;28;211;"SIM";211;"ALCANÇOU"
"RS";430730;"Erval Seco";47;61;77;"NÃO";77;"NÃO ALCANÇOU"
"RS";430740;"Esmeralda";35;19;184;"SIM";184;"ALCANÇOU"
"RS";430745;"Esperança do Sul";35;35;100;"SIM";100;"ALCANÇOU"
"RS";430750;"Espumoso";144;129;112;"SIM";112;"ALCANÇOU"
"RS";430755;"Estação";43;49;88;"NÃO";88;"NÃO ALCANÇOU"
"RS";430760;"Estância Velha";376;300;125;"SIM";125;"ALCANÇOU"
"RS";430770;"Esteio";660;678;97;"SIM";97;"ALCANÇOU"
"RS";430780;"Estrela";264;266;99;"SIM";99;"ALCANÇOU"
"RS";430781;"Estrela Velha";25;27;93;"SIM";93;"ALCANÇOU"
"RS";430783;"Eugênio de Castro";14;9;156;"SIM";156;"ALCANÇOU"
"RS";430786;"Fagundes Varela";28;18;156;"SIM";156;"ALCANÇOU"
"RS";430790;"Farroupilha";538;423;127;"SIM";127;"ALCANÇOU"
"RS";430800;"Faxinal do Soturno";70;56;125;"SIM";125;"ALCANÇOU"
"RS";430805;"Faxinalzinho";19;6;317;"SIM";317;"ALCANÇOU"
"RS";430807;"Fazenda Vilanova";28;30;93;"SIM";93;"ALCANÇOU"
"RS";430810;"Feliz";87;92;95;"SIM";95;"ALCANÇOU"
"RS";430820;"Flores da Cunha";220;196;112;"SIM";112;"ALCANÇOU"
"RS";430825;"Floriano Peixoto";16;12;133;"SIM";133;"ALCANÇOU"
"RS";430830;"Fontoura Xavier";83;57;146;"SIM";146;"ALCANÇOU"
"RS";430840;"Formigueiro";64;64;100;"SIM";100;"ALCANÇOU"
"RS";430843;"Forquetinha";29;34;85;"NÃO";85;"NÃO ALCANÇOU"
"RS";430845;"Fortaleza dos Valos";37;20;185;"SIM";185;"ALCANÇOU"
"RS";430850;"Frederico Westphalen";203;197;103;"SIM";103;"ALCANÇOU"
"RS";430860;"Garibaldi";250;233;107;"SIM";107;"ALCANÇOU"
"RS";430865;"Garruchos";15;19;79;"NÃO";79;"NÃO ALCANÇOU"
"RS";430870;"Gaurama";59;63;94;"SIM";94;"ALCANÇOU"
"RS";430880;"General Câmara";70;65;108;"SIM";108;"ALCANÇOU"
"RS";430885;"Gentil";5;9;56;"NÃO";56;"NÃO ALCANÇOU"
"RS";430890;"Getúlio Vargas";103;136;76;"NÃO";76;"NÃO ALCANÇOU"
"RS";430900;"Giruá";83;136;61;"NÃO";61;"NÃO ALCANÇOU"
"RS";430905;"Glorinha";48;41;117;"SIM";117;"ALCANÇOU"
"RS";430910;"Gramado";262;220;119;"SIM";119;"ALCANÇOU"
"RS";430912;"Gramado dos Loureiros";20;10;200;"SIM";200;"ALCANÇOU"
"RS";430915;"Gramado Xavier";19;17;112;"SIM";112;"ALCANÇOU"
"RS";430920;"Gravataí";1968;1947;101;"SIM";101;"ALCANÇOU"
"RS";430925;"Guabiju";12;14;86;"NÃO";86;"NÃO ALCANÇOU"
"RS";430930;"Guaíba";781;727;107;"SIM";107;"ALCANÇOU"
"RS";430940;"Guaporé";210;214;98;"SIM";98;"ALCANÇOU"
"RS";430950;"Guarani das Missões";68;81;84;"NÃO";84;"NÃO ALCANÇOU"
"RS";430955;"Harmonia";23;31;74;"NÃO";74;"NÃO ALCANÇOU"
"RS";430957;"Herveiras";21;15;140;"SIM";140;"ALCANÇOU"
"RS";430960;"Horizontina";86;137;63;"NÃO";63;"NÃO ALCANÇOU"
"RS";430965;"Hulha Negra";39;32;122;"SIM";122;"ALCANÇOU"
"RS";430970;"Humaitá";18;25;72;"NÃO";72;"NÃO ALCANÇOU"
"RS";430975;"Ibarama";44;27;163;"SIM";163;"ALCANÇOU"
"RS";430980;"Ibiaçá";37;27;137;"SIM";137;"ALCANÇOU"
"RS";430990;"Ibiraiaras";52;35;149;"SIM";149;"ALCANÇOU"
"RS";430995;"Ibirapuitã";33;1;3300;"SIM";3300;"ALCANÇOU"
"RS";431000;"Ibirubá";190;166;114;"SIM";114;"ALCANÇOU"
"RS";431010;"Igrejinha";281;226;124;"SIM";124;"ALCANÇOU"
"RS";431020;"Ijuí";714;640;112;"SIM";112;"ALCANÇOU"
"RS";431030;"Ilópolis";40;35;114;"SIM";114;"ALCANÇOU"
"RS";431033;"Imbé";280;215;130;"SIM";130;"ALCANÇOU"
"RS";431036;"Imigrante";39;29;134;"SIM";134;"ALCANÇOU"
"RS";431040;"Independência";37;56;66;"NÃO";66;"NÃO ALCANÇOU"
"RS";431041;"Inhacorá";6;20;30;"NÃO";30;"NÃO ALCANÇOU"
"RS";431043;"Ipê";63;53;119;"SIM";119;"ALCANÇOU"
"RS";431046;"Ipiranga do Sul";22;7;314;"SIM";314;"ALCANÇOU"
"RS";431050;"Iraí";57;82;70;"NÃO";70;"NÃO ALCANÇOU"
"RS";431053;"Itaara";46;37;124;"SIM";124;"ALCANÇOU"
"RS";431055;"Itacurubi";24;31;77;"NÃO";77;"NÃO ALCANÇOU"
"RS";431057;"Itapuca";18;16;113;"SIM";113;"ALCANÇOU"
"RS";431060;"Itaqui";244;278;88;"NÃO";88;"NÃO ALCANÇOU"
"RS";431065;"Itati";18;22;82;"NÃO";82;"NÃO ALCANÇOU"
"RS";431070;"Itatiba do Sul";39;27;144;"SIM";144;"ALCANÇOU"
"RS";431075;"Ivorá";20;5;400;"SIM";400;"ALCANÇOU"
"RS";431080;"Ivoti";146;127;115;"SIM";115;"ALCANÇOU"
"RS";431085;"Jaboticaba";29;34;85;"NÃO";85;"NÃO ALCANÇOU"
"RS";431087;"Jacuizinho";10;19;53;"NÃO";53;"NÃO ALCANÇOU"
"RS";431090;"Jacutinga";39;30;130;"SIM";130;"ALCANÇOU"
"RS";431100;"Jaguarão";286;290;99;"SIM";99;"ALCANÇOU"
"RS";431110;"Jaguari";114;136;84;"NÃO";84;"NÃO ALCANÇOU"
"RS";431112;"Jaquirana";29;27;107;"SIM";107;"ALCANÇOU"
"RS";431113;"Jari";22;14;157;"SIM";157;"ALCANÇOU"
"RS";431115;"Jóia";26;56;46;"NÃO";46;"NÃO ALCANÇOU"
"RS";431120;"Júlio de Castilhos";167;153;109;"SIM";109;"ALCANÇOU"
"RS";431123;"Lagoa Bonita do Sul";30;22;136;"SIM";136;"ALCANÇOU"
"RS";431125;"Lagoão";42;35;120;"SIM";120;"ALCANÇOU"
