"UF";"COD_MUN";"NOME_MUN";"NUM_2025";"DEN_2025";"RES_2025";"ALCANCOU A META?";"RES";"METAS"
"MG";312675;"Franciscópolis";32;35;91;"SIM";91;"ALCANÇOU"
"MG";312680;"Frei Gaspar";52;71;73;"NÃO";73;"NÃO ALCANÇOU"
"MG";312690;"Frei Inocêncio";73;76;96;"SIM";96;"ALCANÇOU"
"MG";312695;"Frei Lagonegro";42;14;300;"SIM";300;"ALCANÇOU"
"MG";312700;"Fronteira";99;85;116;"SIM";116;"ALCANÇOU"
"MG";312705;"Fronteira dos Vales";44;9;489;"SIM";489;"ALCANÇOU"
"MG";312707;"Fruta de Leite";37;32;116;"SIM";116;"ALCANÇOU"
"MG";312710;"Frutal";685;580;118;"SIM";118;"ALCANÇOU"
"MG";312720;"Funilândia";49;35;140;"SIM";140;"ALCANÇOU"
"MG";312730;"Galiléia";58;62;94;"SIM";94;"ALCANÇOU"
"MG";312733;"Gameleiras";58;39;149;"SIM";149;"ALCANÇOU"
"MG";312735;"Glaucilândia";27;20;135;"SIM";135;"ALCANÇOU"
"MG";312737;"Goiabeira";34;36;94;"SIM";94;"ALCANÇOU"
"MG";312738;"Goianá";30;33;91;"SIM";91;"ALCANÇOU"
"MG";312740;"Gonçalves";40;32;125;"SIM";125;"ALCANÇOU"
"MG";312750;"Gonzaga";46;47;98;"SIM";98;"ALCANÇOU"
"MG";312760;"Gouveia";126;96;131;"SIM";131;"ALCANÇOU"
"MG";312770;"Governador Valadares";3212;3152;102;"SIM";102;"ALCANÇOU"
"MG";312780;"Grão Mogol";111;114;97;"SIM";97;"ALCANÇOU"
"MG";312790;"Grupiara";11;10;110;"SIM";110;"ALCANÇOU"
"MG";312800;"Guanhães";388;387;100;"SIM";100;"ALCANÇOU"
"MG";312810;"Guapé";111;143;78;"NÃO";78;"NÃO ALCANÇOU"
"MG";312820;"Guaraciaba";73;77;95;"SIM";95;"ALCANÇOU"
"MG";312825;"Guaraciama";47;27;174;"SIM";174;"ALCANÇOU"
"MG";312830;"Guaranésia";192;185;104;"SIM";104;"ALCANÇOU"
"MG";312840;"Guarani";78;68;115;"SIM";115;"ALCANÇOU"
"MG";312850;"Guarará";26;32;81;"NÃO";81;"NÃO ALCANÇOU"
"MG";312860;"Guarda-Mor";72;50;144;"SIM";144;"ALCANÇOU"
"MG";312870;"Guaxupé";504;478;105;"SIM";105;"ALCANÇOU"
"MG";312880;"Guidoval";87;71;123;"SIM";123;"ALCANÇOU"
"MG";312890;"Guimarânia";110;108;102;"SIM";102;"ALCANÇOU"
"MG";312900;"Guiricema";65;66;98;"SIM";98;"ALCANÇOU"
"MG";312910;"Gurinhatã";29;32;91;"SIM";91;"ALCANÇOU"
"MG";312920;"Heliodora";38;44;86;"NÃO";86;"NÃO ALCANÇOU"
"MG";312930;"Iapu";112;111;101;"SIM";101;"ALCANÇOU"
"MG";312940;"Ibertioga";48;42;114;"SIM";114;"ALCANÇOU"
"MG";312950;"Ibiá";232;196;118;"SIM";118;"ALCANÇOU"
"MG";312960;"Ibiaí";75;83;90;"SIM";90;"ALCANÇOU"
"MG";312965;"Ibiracatu";62;46;135;"SIM";135;"ALCANÇOU"
"MG";312970;"Ibiraci";133;117;114;"SIM";114;"ALCANÇOU"
"MG";312980;"Ibirité";2003;1764;114;"SIM";114;"ALCANÇOU"
"MG";312990;"Ibitiúra de Minas";26;25;104;"SIM";104;"ALCANÇOU"
"MG";313000;"Ibituruna";22;23;96;"SIM";96;"ALCANÇOU"
"MG";313005;"Icaraí de Minas";113;106;107;"SIM";107;"ALCANÇOU"
"MG";313010;"Igarapé";576;420;137;"SIM";137;"ALCANÇOU"
"MG";313020;"Igaratinga";129;129;100;"SIM";100;"ALCANÇOU"
"MG";313030;"Iguatama";56;58;97;"SIM";97;"ALCANÇOU"
"MG";313040;"Ijaci";88;66;133;"SIM";133;"ALCANÇOU"
"MG";313050;"Ilicínea";152;93;163;"SIM";163;"ALCANÇOU"
"MG";313055;"Imbé de Minas";80;60;133;"SIM";133;"ALCANÇOU"
"MG";313060;"Inconfidentes";52;63;83;"NÃO";83;"NÃO ALCANÇOU"
"MG";313065;"Indaiabira";71;68;104;"SIM";104;"ALCANÇOU"
"MG";313070;"Indianópolis";35;44;80;"NÃO";80;"NÃO ALCANÇOU"
"MG";313080;"Ingaí";28;14;200;"SIM";200;"ALCANÇOU"
"MG";313090;"Inhapim";228;248;92;"SIM";92;"ALCANÇOU"
"MG";313100;"Inhaúma";66;46;143;"SIM";143;"ALCANÇOU"
"MG";313110;"Inimutaba";60;49;122;"SIM";122;"ALCANÇOU"
"MG";313115;"Ipaba";180;171;105;"SIM";105;"ALCANÇOU"
"MG";313120;"Ipanema";241;197;122;"SIM";122;"ALCANÇOU"
"MG";313130;"Ipatinga";2623;2043;128;"SIM";128;"ALCANÇOU"
"MG";313140;"Ipiaçu";40;35;114;"SIM";114;"ALCANÇOU"
"MG";313150;"Ipuiúna";74;62;119;"SIM";119;"ALCANÇOU"
"MG";313160;"Iraí de Minas";99;59;168;"SIM";168;"ALCANÇOU"
"MG";313170;"Itabira";1015;945;107;"SIM";107;"ALCANÇOU"
"MG";313180;"Itabirinha";108;89;121;"SIM";121;"ALCANÇOU"
"MG";313190;"Itabirito";715;601;119;"SIM";119;"ALCANÇOU"
"MG";313200;"Itacambira";26;23;113;"SIM";113;"ALCANÇOU"
"MG";313210;"Itacarambi";219;165;133;"SIM";133;"ALCANÇOU"
"MG";313220;"Itaguara";162;134;121;"SIM";121;"ALCANÇOU"
"MG";313230;"Itaipé";155;142;109;"SIM";109;"ALCANÇOU"
"MG";313240;"Itajubá";1039;924;112;"SIM";112;"ALCANÇOU"
"MG";313250;"Itamarandiba";459;404;114;"SIM";114;"ALCANÇOU"
"MG";313260;"Itamarati de Minas";27;16;169;"SIM";169;"ALCANÇOU"
"MG";313270;"Itambacuri";252;231;109;"SIM";109;"ALCANÇOU"
"MG";313280;"Itambé do Mato Dentro";10;17;59;"NÃO";59;"NÃO ALCANÇOU"
"MG";313290;"Itamogi";86;112;77;"NÃO";77;"NÃO ALCANÇOU"
"MG";313300;"Itamonte";177;141;126;"SIM";126;"ALCANÇOU"
"MG";313310;"Itanhandu";173;108;160;"SIM";160;"ALCANÇOU"
"MG";313320;"Itanhomi";66;84;79;"NÃO";79;"NÃO ALCANÇOU"
"MG";313330;"Itaobim";228;179;127;"SIM";127;"ALCANÇOU"
"MG";313340;"Itapagipe";106;80;133;"SIM";133;"ALCANÇOU"
"MG";313350;"Itapecerica";177;163;109;"SIM";109;"ALCANÇOU"
"MG";313360;"Itapeva";149;123;121;"SIM";121;"ALCANÇOU"
"MG";313370;"Itatiaiuçu";183;66;277;"SIM";277;"ALCANÇOU"
"MG";313375;"Itaú de Minas";108;113;96;"SIM";96;"ALCANÇOU"
"MG";313380;"Itaúna";985;865;114;"SIM";114;"ALCANÇOU"
"MG";313390;"Itaverava";37;38;97;"SIM";97;"ALCANÇOU"
"MG";313400;"Itinga";158;82;193;"SIM";193;"ALCANÇOU"
"MG";313410;"Itueta";52;70;74;"NÃO";74;"NÃO ALCANÇOU"
"MG";313420;"Ituiutaba";1011;882;115;"SIM";115;"ALCANÇOU"
"MG";313430;"Itumirim";72;49;147;"SIM";147;"ALCANÇOU"
"MG";313440;"Iturama";446;421;106;"SIM";106;"ALCANÇOU"
"MG";313450;"Itutinga";44;33;133;"SIM";133;"ALCANÇOU"
"MG";313460;"Jaboticatubas";184;225;82;"NÃO";82;"NÃO ALCANÇOU"
"MG";313470;"Jacinto";101;92;110;"SIM";110;"ALCANÇOU"
"MG";313480;"Jacuí";69;85;81;"NÃO";81;"NÃO ALCANÇOU"
"MG";313490;"Jacutinga";309;236;131;"SIM";131;"ALCANÇOU"
"MG";313500;"Jaguaraçu";19;27;70;"NÃO";70;"NÃO ALCANÇOU"
"MG";313505;"Jaíba";568;479;119;"SIM";119;"ALCANÇOU"
"MG";313507;"Jampruca";36;38;95;"SIM";95;"ALCANÇOU"
"MG";313510;"Janaúba";1054;899;117;"SIM";117;"ALCANÇOU"
"MG";313520;"Januária";944;784;120;"SIM";120;"ALCANÇOU"
"MG";313530;"Japaraíba";52;50;104;"SIM";104;"ALCANÇOU"
"MG";313535;"Japonvar";111;76;146;"SIM";146;"ALCANÇOU"
"MG";313540;"Jeceaba";51;50;102;"SIM";102;"ALCANÇOU"
"MG";313545;"Jenipapo de Minas";59;44;134;"SIM";134;"ALCANÇOU"
"MG";313550;"Jequeri";139;106;131;"SIM";131;"ALCANÇOU"
"MG";313560;"Jequitaí";77;51;151;"SIM";151;"ALCANÇOU"
"MG";313570;"Jequitibá";47;35;134;"SIM";134;"ALCANÇOU"
"MG";313580;"Jequitinhonha";219;164;134;"SIM";134;"ALCANÇOU"
"MG";313590;"Jesuânia";58;58;100;"SIM";100;"ALCANÇOU"
"MG";313600;"Joaíma";119;91;131;"SIM";131;"ALCANÇOU"
"MG";313610;"Joanésia";31;40;78;"NÃO";78;"NÃO ALCANÇOU"
"MG";313620;"João Monlevade";727;749;97;"SIM";97;"ALCANÇOU"
"MG";313630;"João Pinheiro";674;667;101;"SIM";101;"ALCANÇOU"
"MG";313640;"Joaquim Felício";35;23;152;"SIM";152;"ALCANÇOU"
"MG";313650;"Jordânia";79;59;134;"SIM";134;"ALCANÇOU"
"MG";313652;"José Gonçalves de Minas";32;1;3200;"SIM";3200;"ALCANÇOU"
"MG";313655;"José Raydan";41;23;178;"SIM";178;"ALCANÇOU"
"MG";313657;"Josenópolis";51;33;155;"SIM";155;"ALCANÇOU"
"MG";313660;"Nova União";54;50;108;"SIM";108;"ALCANÇOU"
"MG";313665;"Juatuba";367;284;129;"SIM";129;"ALCANÇOU"
"MG";313670;"Juiz de Fora";5160;4700;110;"SIM";110;"ALCANÇOU"
"MG";313680;"Juramento";38;25;152;"SIM";152;"ALCANÇOU"
"MG";313690;"Juruaia";168;130;129;"SIM";129;"ALCANÇOU"
"MG";313695;"Juvenília";67;30;223;"SIM";223;"ALCANÇOU"
"MG";313700;"Ladainha";137;113;121;"SIM";121;"ALCANÇOU"
"MG";313710;"Lagamar";39;35;111;"SIM";111;"ALCANÇOU"
"MG";313720;"Lagoa da Prata";585;615;95;"SIM";95;"ALCANÇOU"
"MG";313730;"Lagoa dos Patos";32;19;168;"SIM";168;"ALCANÇOU"
"MG";313740;"Lagoa Dourada";161;117;138;"SIM";138;"ALCANÇOU"
"MG";313750;"Lagoa Formosa";201;174;116;"SIM";116;"ALCANÇOU"
"MG";313753;"Lagoa Grande";78;91;86;"NÃO";86;"NÃO ALCANÇOU"
"MG";313760;"Lagoa Santa";828;738;112;"SIM";112;"ALCANÇOU"
"MG";313770;"Lajinha";348;289;120;"SIM";120;"ALCANÇOU"
"MG";313780;"Lambari";193;157;123;"SIM";123;"ALCANÇOU"
"MG";313790;"Lamim";22;18;122;"SIM";122;"ALCANÇOU"
"MG";313800;"Laranjal";42;50;84;"NÃO";84;"NÃO ALCANÇOU"
"MG";313810;"Lassance";93;73;127;"SIM";127;"ALCANÇOU"
"MG";313820;"Lavras";1190;1090;109;"SIM";109;"ALCANÇOU"
"MG";313830;"Leandro Ferreira";45;20;225;"SIM";225;"ALCANÇOU"
"MG";313835;"Leme do Prado";34;23;148;"SIM";148;"ALCANÇOU"
"MG";313840;"Leopoldina";435;485;90;"SIM";90;"ALCANÇOU"
"MG";313850;"Liberdade";25;44;57;"NÃO";57;"NÃO ALCANÇOU"
"MG";313860;"Lima Duarte";155;173;90;"SIM";90;"ALCANÇOU"
"MG";313862;"Limeira do Oeste";91;75;121;"SIM";121;"ALCANÇOU"
"MG";313865;"Lontra";113;119;95;"SIM";95;"ALCANÇOU"
"MG";313867;"Luisburgo";105;113;93;"SIM";93;"ALCANÇOU"
"MG";313868;"Luislândia";76;57;133;"SIM";133;"ALCANÇOU"
"MG";313870;"Luminárias";55;51;108;"SIM";108;"ALCANÇOU"
"MG";313880;"Luz";197;153;129;"SIM";129;"ALCANÇOU"
"MG";313890;"Machacalis";70;62;113;"SIM";113;"ALCANÇOU"
"MG";313900;"Machado";392;422;93;"SIM";93;"ALCANÇOU"
"MG";313910;"Madre de Deus de Minas";54;41;132;"SIM";132;"ALCANÇOU"
"MG";313920;"Malacacheta";171;175;98;"SIM";98;"ALCANÇOU"
"MG";313925;"Mamonas";54;56;96;"SIM";96;"ALCANÇOU"
"MG";313930;"Manga";291;251;116;"SIM";116;"ALCANÇOU"
"MG";313940;"Manhuaçu";1245;1189;105;"SIM";105;"ALCANÇOU"
"MG";313950;"Manhumirim";275;203;135;"SIM";135;"ALCANÇOU"
"MG";313960;"Mantena";275;251;110;"SIM";110;"ALCANÇOU"
"MG";313970;"Maravilhas";84;48;175;"SIM";175;"ALCANÇOU"
"MG";313980;"Mar de Espanha";133;156;85;"NÃO";85;"NÃO ALCANÇOU"
"MG";313990;"Maria da Fé";190;130;146;"SIM";146;"ALCANÇOU"
"MG";314000;"Mariana";803;669;120;"SIM";120;"ALCANÇOU"
"MG";314010;"Marilac";59;55;107;"SIM";107;"ALCANÇOU"
"MG";314015;"Mário Campos";198;139;142;"SIM";142;"ALCANÇOU"
"MG";314020;"Maripá de Minas";36;21;171;"SIM";171;"ALCANÇOU"
"MG";314030;"Marliéria";43;37;116;"SIM";116;"ALCANÇOU"
"MG";314040;"Marmelópolis";32;27;119;"SIM";119;"ALCANÇOU"
"MG";314050;"Martinho Campos";130;115;113;"SIM";113;"ALCANÇOU"
"MG";314053;"Martins Soares";113;102;111;"SIM";111;"ALCANÇOU"
"MG";314055;"Mata Verde";89;81;110;"SIM";110;"ALCANÇOU"
"MG";314060;"Materlândia";31;36;86;"NÃO";86;"NÃO ALCANÇOU"
"MG";314070;"Mateus Leme";442;337;131;"SIM";131;"ALCANÇOU"
"MG";314080;"Matias Barbosa";123;124;99;"SIM";99;"ALCANÇOU"
"MG";314085;"Matias Cardoso";116;104;112;"SIM";112;"ALCANÇOU"
"MG";314090;"Matipó";272;267;102;"SIM";102;"ALCANÇOU"
"MG";314100;"Mato Verde";148;136;109;"SIM";109;"ALCANÇOU"
"MG";314110;"Matozinhos";371;325;114;"SIM";114;"ALCANÇOU"
"MG";314120;"Matutina";38;27;141;"SIM";141;"ALCANÇOU"
"MG";314130;"Medeiros";38;39;97;"SIM";97;"ALCANÇOU"
"MG";314140;"Medina";195;183;107;"SIM";107;"ALCANÇOU"
"MG";314150;"Mendes Pimentel";50;56;89;"NÃO";89;"NÃO ALCANÇOU"
"MG";314160;"Mercês";75;81;93;"SIM";93;"ALCANÇOU"
"MG";314170;"Mesquita";42;60;70;"NÃO";70;"NÃO ALCANÇOU"
"MG";314180;"Minas Novas";176;177;99;"SIM";99;"ALCANÇOU"
"MG";314190;"Minduri";29;37;78;"NÃO";78;"NÃO ALCANÇOU"
"MG";314200;"Mirabela";139;114;122;"SIM";122;"ALCANÇOU"
"MG";314210;"Miradouro";92;64;144;"SIM";144;"ALCANÇOU"
"MG";314220;"Miraí";128;97;132;"SIM";132;"ALCANÇOU"
"MG";314225;"Miravânia";46;31;148;"SIM";148;"ALCANÇOU"
"MG";314230;"Moeda";56;42;133;"SIM";133;"ALCANÇOU"
"MG";314240;"Moema";86;79;109;"SIM";109;"ALCANÇOU"
"MG";314250;"Monjolos";11;15;73;"NÃO";73;"NÃO ALCANÇOU"
"MG";314260;"Monsenhor Paulo";72;81;89;"NÃO";89;"NÃO ALCANÇOU"
"MG";314270;"Montalvânia";169;159;106;"SIM";106;"ALCANÇOU"
"MG";314280;"Monte Alegre de Minas";180;123;146;"SIM";146;"ALCANÇOU"
"MG";314290;"Monte Azul";224;154;145;"SIM";145;"ALCANÇOU"
"MG";314300;"Monte Belo";161;130;124;"SIM";124;"ALCANÇOU"
"MG";314310;"Monte Carmelo";527;443;119;"SIM";119;"ALCANÇOU"
"MG";314315;"Monte Formoso";56;48;117;"SIM";117;"ALCANÇOU"
"MG";314320;"Monte Santo de Minas";195;227;86;"NÃO";86;"NÃO ALCANÇOU"
"MG";314330;"Montes Claros";5390;4976;108;"SIM";108;"ALCANÇOU"
"MG";314340;"Monte Sião";167;106;158;"SIM";158;"ALCANÇOU"
"MG";314345;"Montezuma";88;55;160;"SIM";160;"ALCANÇOU"
"MG";314350;"Morada Nova de Minas";86;56;154;"SIM";154;"ALCANÇOU"
"MG";314360;"Morro da Garça";16;21;76;"NÃO";76;"NÃO ALCANÇOU"
"MG";314370;"Morro do Pilar";18;24;75;"NÃO";75;"NÃO ALCANÇOU"
"MG";314380;"Munhoz";61;54;113;"SIM";113;"ALCANÇOU"
"MG";314390;"Muriaé";1157;1038;111;"SIM";111;"ALCANÇOU"
"MG";314400;"Mutum";338;289;117;"SIM";117;"ALCANÇOU"
"MG";314410;"Muzambinho";192;211;91;"SIM";91;"ALCANÇOU"
"MG";314420;"Nacip Raydan";31;14;221;"SIM";221;"ALCANÇOU"
"MG";314430;"Nanuque";363;362;100;"SIM";100;"ALCANÇOU"
"MG";314435;"Naque";75;50;150;"SIM";150;"ALCANÇOU"
"MG";314437;"Natalândia";41;24;171;"SIM";171;"ALCANÇOU"
"MG";314440;"Natércia";41;45;91;"SIM";91;"ALCANÇOU"
"MG";314450;"Nazareno";70;69;101;"SIM";101;"ALCANÇOU"
"MG";314460;"Nepomuceno";290;259;112;"SIM";112;"ALCANÇOU"
"MG";314465;"Ninheira";102;82;124;"SIM";124;"ALCANÇOU"
"MG";314467;"Nova Belém";36;30;120;"SIM";120;"ALCANÇOU"
"MG";314470;"Nova Era";117;119;98;"SIM";98;"ALCANÇOU"
"MG";314480;"Nova Lima";1166;962;121;"SIM";121;"ALCANÇOU"
"MG";314490;"Nova Módica";29;21;138;"SIM";138;"ALCANÇOU"
"MG";314500;"Nova Ponte";141;205;69;"NÃO";69;"NÃO ALCANÇOU"
"MG";314505;"Nova Porteirinha";109;82;133;"SIM";133;"ALCANÇOU"
"MG";314510;"Nova Resende";204;205;100;"SIM";100;"ALCANÇOU"
"MG";314520;"Nova Serrana";1865;1823;102;"SIM";102;"ALCANÇOU"
"MG";314530;"Novo Cruzeiro";268;264;102;"SIM";102;"ALCANÇOU"
"MG";314535;"Novo Oriente de Minas";99;81;122;"SIM";122;"ALCANÇOU"
"MG";314537;"Novorizonte";56;37;151;"SIM";151;"ALCANÇOU"
"MG";314540;"Olaria";28;8;350;"SIM";350;"ALCANÇOU"
"MG";314545;"Olhos-d'Água";68;47;145;"SIM";145;"ALCANÇOU"
"MG";314550;"Olímpio Noronha";30;18;167;"SIM";167;"ALCANÇOU"
"MG";314560;"Oliveira";399;441;90;"SIM";90;"ALCANÇOU"
"MG";314570;"Oliveira Fortes";20;20;100;"SIM";100;"ALCANÇOU"
"MG";314580;"Onça de Pitangui";28;21;133;"SIM";133;"ALCANÇOU"
"MG";314585;"Oratórios";47;46;102;"SIM";102;"ALCANÇOU"
"MG";314587;"Orizânia";144;99;145;"SIM";145;"ALCANÇOU"
"MG";314590;"Ouro Branco";446;418;107;"SIM";107;"ALCANÇOU"
"MG";314600;"Ouro Fino";288;334;86;"NÃO";86;"NÃO ALCANÇOU"
"MG";314610;"Ouro Preto";772;561;138;"SIM";138;"ALCANÇOU"
"MG";314620;"Ouro Verde de Minas";102;50;204;"SIM";204;"ALCANÇOU"
"MG";314625;"Padre Carvalho";50;27;185;"SIM";185;"ALCANÇOU"
"MG";314630;"Padre Paraíso";182;146;125;"SIM";125;"ALCANÇOU"
"MG";314640;"Paineiras";28;28;100;"SIM";100;"ALCANÇOU"
"MG";314650;"Pains";67;84;80;"NÃO";80;"NÃO ALCANÇOU"
"MG";314655;"Pai Pedro";65;39;167;"SIM";167;"ALCANÇOU"
"MG";314660;"Paiva";9;6;150;"SIM";150;"ALCANÇOU"
"MG";314670;"Palma";45;59;76;"NÃO";76;"NÃO ALCANÇOU"
"MG";314675;"Palmópolis";56;31;181;"SIM";181;"ALCANÇOU"
"MG";314690;"Papagaios";148;175;85;"NÃO";85;"NÃO ALCANÇOU"
"MG";314700;"Paracatu";1297;1126;115;"SIM";115;"ALCANÇOU"
"MG";314710;"Pará de Minas";1164;1080;108;"SIM";108;"ALCANÇOU"
"MG";314720;"Paraguaçu";266;204;130;"SIM";130;"ALCANÇOU"
"MG";314730;"Paraisópolis";213;130;164;"SIM";164;"ALCANÇOU"
"MG";314740;"Paraopeba";271;242;112;"SIM";112;"ALCANÇOU"
"MG";314750;"Passabém";6;14;43;"NÃO";43;"NÃO ALCANÇOU"
"MG";314760;"Passa Quatro";167;157;106;"SIM";106;"ALCANÇOU"
"MG";314770;"Passa Tempo";54;71;76;"NÃO";76;"NÃO ALCANÇOU"
"MG";314780;"Passa-Vinte";20;13;154;"SIM";154;"ALCANÇOU"
"MG";314790;"Passos";1063;1136;94;"SIM";94;"ALCANÇOU"
"MG";314795;"Patis";42;48;88;"NÃO";88;"NÃO ALCANÇOU"
"MG";314800;"Patos de Minas";1748;1855;94;"SIM";94;"ALCANÇOU"
"MG";314810;"Patrocínio";1145;1044;110;"SIM";110;"ALCANÇOU"
"MG";314820;"Patrocínio do Muriaé";44;38;116;"SIM";116;"ALCANÇOU"
"MG";314830;"Paula Cândido";67;92;73;"NÃO";73;"NÃO ALCANÇOU"
"MG";314840;"Paulistas";37;34;109;"SIM";109;"ALCANÇOU"
"MG";314850;"Pavão";56;66;85;"NÃO";85;"NÃO ALCANÇOU"
"MG";314860;"Peçanha";147;134;110;"SIM";110;"ALCANÇOU"
"MG";314870;"Pedra Azul";221;169;131;"SIM";131;"ALCANÇOU"
"MG";314875;"Pedra Bonita";141;106;133;"SIM";133;"ALCANÇOU"
"MG";314880;"Pedra do Anta";17;26;65;"NÃO";65;"NÃO ALCANÇOU"
"MG";314890;"Pedra do Indaiá";38;32;119;"SIM";119;"ALCANÇOU"
"MG";314900;"Pedra Dourada";31;25;124;"SIM";124;"ALCANÇOU"
"MG";314910;"Pedralva";108;114;95;"SIM";95;"ALCANÇOU"
"MG";314915;"Pedras de Maria da Cruz";95;88;108;"SIM";108;"ALCANÇOU"
"MG";314920;"Pedrinópolis";27;26;104;"SIM";104;"ALCANÇOU"
"MG";314930;"Pedro Leopoldo";593;539;110;"SIM";110;"ALCANÇOU"
"MG";314940;"Pedro Teixeira";17;14;121;"SIM";121;"ALCANÇOU"
"MG";314950;"Pequeri";33;16;206;"SIM";206;"ALCANÇOU"
"MG";314960;"Pequi";54;41;132;"SIM";132;"ALCANÇOU"
"MG";314970;"Perdigão";219;132;166;"SIM";166;"ALCANÇOU"
"MG";314980;"Perdizes";219;251;87;"NÃO";87;"NÃO ALCANÇOU"
"MG";314990;"Perdões";215;202;106;"SIM";106;"ALCANÇOU"
"MG";314995;"Periquito";89;98;91;"SIM";91;"ALCANÇOU"
"MG";315000;"Pescador";35;32;109;"SIM";109;"ALCANÇOU"
"MG";315010;"Piau";26;21;124;"SIM";124;"ALCANÇOU"
"MG";315015;"Piedade de Caratinga";133;84;158;"SIM";158;"ALCANÇOU"
"MG";315020;"Piedade de Ponte Nova";50;43;116;"SIM";116;"ALCANÇOU"
"MG";315030;"Piedade do Rio Grande";41;43;95;"SIM";95;"ALCANÇOU"
"MG";315040;"Piedade dos Gerais";35;36;97;"SIM";97;"ALCANÇOU"
"MG";315050;"Pimenta";68;61;111;"SIM";111;"ALCANÇOU"
"MG";315053;"Pingo-d'Água";59;42;140;"SIM";140;"ALCANÇOU"
"MG";315057;"Pintópolis";100;68;147;"SIM";147;"ALCANÇOU"
"MG";315060;"Piracema";73;63;116;"SIM";116;"ALCANÇOU"
"MG";315070;"Pirajuba";66;57;116;"SIM";116;"ALCANÇOU"
"MG";315080;"Piranga";127;147;86;"NÃO";86;"NÃO ALCANÇOU"
"MG";315090;"Piranguçu";63;51;124;"SIM";124;"ALCANÇOU"
"MG";315100;"Piranguinho";105;83;127;"SIM";127;"ALCANÇOU"
"MG";315110;"Pirapetinga";109;92;118;"SIM";118;"ALCANÇOU"
"MG";315120;"Pirapora";689;639;108;"SIM";108;"ALCANÇOU"
"MG";315130;"Piraúba";110;80;138;"SIM";138;"ALCANÇOU"
"MG";315140;"Pitangui";299;301;99;"SIM";99;"ALCANÇOU"
"MG";315150;"Piumhi";377;401;94;"SIM";94;"ALCANÇOU"
"MG";315160;"Planura";97;75;129;"SIM";129;"ALCANÇOU"
"MG";315170;"Poço Fundo";145;157;92;"SIM";92;"ALCANÇOU"
"MG";315180;"Poços de Caldas";1670;1385;121;"SIM";121;"ALCANÇOU"
"MG";315190;"Pocrane";95;43;221;"SIM";221;"ALCANÇOU"
"MG";315200;"Pompéu";406;394;103;"SIM";103;"ALCANÇOU"
"MG";315210;"Ponte Nova";583;624;93;"SIM";93;"ALCANÇOU"
"MG";315213;"Ponto Chique";52;46;113;"SIM";113;"ALCANÇOU"
"MG";315217;"Ponto dos Volantes";119;81;147;"SIM";147;"ALCANÇOU"
"MG";315220;"Porteirinha";437;357;122;"SIM";122;"ALCANÇOU"
"MG";315230;"Porto Firme";75;86;87;"NÃO";87;"NÃO ALCANÇOU"
"MG";315240;"Poté";136;155;88;"NÃO";88;"NÃO ALCANÇOU"
"MG";315250;"Pouso Alegre";1666;1727;96;"SIM";96;"ALCANÇOU"
"MG";315260;"Pouso Alto";58;49;118;"SIM";118;"ALCANÇOU"
"MG";315270;"Prados";86;88;98;"SIM";98;"ALCANÇOU"
"MG";315280;"Prata";163;283;58;"NÃO";58;"NÃO ALCANÇOU"
"MG";315290;"Pratápolis";63;56;113;"SIM";113;"ALCANÇOU"
"MG";315300;"Pratinha";37;22;168;"SIM";168;"ALCANÇOU"
"MG";315310;"Presidente Bernardes";45;51;88;"NÃO";88;"NÃO ALCANÇOU"
"MG";315320;"Presidente Juscelino";25;39;64;"NÃO";64;"NÃO ALCANÇOU"
"MG";315330;"Presidente Kubitschek";42;15;280;"SIM";280;"ALCANÇOU"
"MG";315340;"Presidente Olegário";153;162;94;"SIM";94;"ALCANÇOU"
"MG";315350;"Alto Jequitibá";133;97;137;"SIM";137;"ALCANÇOU"
"MG";315360;"Prudente de Morais";133;115;116;"SIM";116;"ALCANÇOU"
"MG";315370;"Quartel Geral";30;30;100;"SIM";100;"ALCANÇOU"
"MG";315380;"Queluzito";12;16;75;"NÃO";75;"NÃO ALCANÇOU"
"MG";315390;"Raposos";138;116;119;"SIM";119;"ALCANÇOU"
"MG";315400;"Raul Soares";190;260;73;"NÃO";73;"NÃO ALCANÇOU"
"MG";315410;"Recreio";53;82;65;"NÃO";65;"NÃO ALCANÇOU"
"MG";315415;"Reduto";104;85;122;"SIM";122;"ALCANÇOU"
"MG";315420;"Resende Costa";88;69;128;"SIM";128;"ALCANÇOU"
"MG";315430;"Resplendor";212;176;120;"SIM";120;"ALCANÇOU"
"MG";315440;"Ressaquinha";34;28;121;"SIM";121;"ALCANÇOU"
"MG";315445;"Riachinho";68;69;99;"SIM";99;"ALCANÇOU"
"MG";315450;"Riacho dos Machados";113;67;169;"SIM";169;"ALCANÇOU"
"MG";315460;"Ribeirão das Neves";3629;3183;114;"SIM";114;"ALCANÇOU"
"MG";315470;"Ribeirão Vermelho";36;43;84;"NÃO";84;"NÃO ALCANÇOU"
"MG";315480;"Rio Acima";102;65;157;"SIM";157;"ALCANÇOU"
"MG";315490;"Rio Casca";114;122;93;"SIM";93;"ALCANÇOU"
"MG";315500;"Rio Doce";16;29;55;"NÃO";55;"NÃO ALCANÇOU"
"MG";315510;"Rio do Prado";33;17;194;"SIM";194;"ALCANÇOU"
"MG";315520;"Rio Espera";47;40;118;"SIM";118;"ALCANÇOU"
"MG";315530;"Rio Manso";43;53;81;"NÃO";81;"NÃO ALCANÇOU"
