"UF";"cod_mun";"NUM_2025.a";"DEN_2025.a";"NUM_2025";"DEN_2025";"RES_2025";"Alcançou a meta?";"RES";"METAS"
"RN";240380;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240390;0;0;0;0;;;;"NÃO ALCANÇOU"
"RN";240400;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240410;12;36;1;3;0,333333333333333;"Não";33,3;"NÃO ALCANÇOU"
"RN";240420;144;144;12;12;1;"Sim";100;"ALCANÇOU"
"RN";240430;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240440;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240450;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"RN";240460;84;84;7;7;1;"Sim";100;"ALCANÇOU"
"RN";240470;9;9;0,75;0,75;1;"Sim";100;"ALCANÇOU"
"RN";240480;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240485;33;48;2,75;4;0,6875;"Não";68,8;"NÃO ALCANÇOU"
"RN";240490;22;32;1,83333333333333;2,66666666666667;0,6875;"Não";68,8;"NÃO ALCANÇOU"
"RN";240500;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"RN";240510;31;36;2,58333333333333;3;0,861111111111111;"Sim";86,1;"ALCANÇOU"
"RN";240520;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240530;58;58;4,83333333333333;4,83333333333333;1;"Sim";100;"ALCANÇOU"
"RN";240540;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240550;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240560;84;84;7;7;1;"Sim";100;"ALCANÇOU"
"RN";240570;22;24;1,83333333333333;2;0,916666666666667;"Sim";91,7;"ALCANÇOU"
"RN";240580;193;216;16,0833333333333;18;0,893518518518518;"Sim";89,4;"ALCANÇOU"
"RN";240590;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240600;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240610;60;60;5;5;1;"Sim";100;"ALCANÇOU"
"RN";240615;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240620;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"RN";240630;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"RN";240640;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240650;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240660;59;60;4,91666666666667;5;0,983333333333333;"Sim";98,3;"ALCANÇOU"
"RN";240670;60;72;5;6;0,833333333333333;"Sim";83,3;"ALCANÇOU"
"RN";240680;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240690;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240700;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240710;321;336;26,75;28;0,955357142857143;"Sim";95,5;"ALCANÇOU"
"RN";240720;98;103;8,16666666666667;8,58333333333333;0,951456310679612;"Sim";95,1;"ALCANÇOU"
"RN";240725;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240730;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240740;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240750;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"RN";240760;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240770;48;72;4;6;0,666666666666667;"Não";66,7;"NÃO ALCANÇOU"
"RN";240780;126;132;10,5;11;0,954545454545455;"Sim";95,5;"ALCANÇOU"
"RN";240790;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240800;414;426;34,5;35,5;0,971830985915493;"Sim";97,2;"ALCANÇOU"
"RN";240810;267;283;22,25;23,5833333333333;0,943462897526502;"Sim";94,3;"ALCANÇOU"
"RN";240820;144;144;12;12;1;"Sim";100;"ALCANÇOU"
"RN";240830;180;180;15;15;1;"Sim";100;"ALCANÇOU"
"RN";240840;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"RN";240850;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240860;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"RN";240870;0;0;0;0;;;;"NÃO ALCANÇOU"
"RN";240880;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"RN";240890;83;84;6,91666666666667;7;0,988095238095238;"Sim";98,8;"ALCANÇOU"
"RN";240895;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"RN";240910;77;84;6,41666666666667;7;0,916666666666667;"Sim";91,7;"ALCANÇOU"
"RN";240920;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240930;60;60;5;5;1;"Sim";100;"ALCANÇOU"
"RN";240933;12;36;1;3;0,333333333333333;"Não";33,3;"NÃO ALCANÇOU"
"RN";240940;154;168;12,8333333333333;14;0,916666666666667;"Sim";91,7;"ALCANÇOU"
"RN";240950;25;36;2,08333333333333;3;0,694444444444444;"Não";69,4;"NÃO ALCANÇOU"
"RN";240960;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";240970;40;44;3,33333333333333;3,66666666666667;0,909090909090909;"Sim";90,9;"ALCANÇOU"
"RN";240980;83;84;6,91666666666667;7;0,988095238095238;"Sim";98,8;"ALCANÇOU"
"RN";240990;61;68;5,08333333333333;5,66666666666667;0,897058823529412;"Sim";89,7;"ALCANÇOU"
"RN";241000;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";241010;72;72;6;6;1;"Sim";100;"ALCANÇOU"
"RN";241020;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";241025;0;0;0;0;;;;"NÃO ALCANÇOU"
"RN";241030;60;60;5;5;1;"Sim";100;"ALCANÇOU"
"RN";241040;59;60;4,91666666666667;5;0,983333333333333;"Sim";98,3;"ALCANÇOU"
"RN";241050;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";241060;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";241070;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";241080;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";241090;35;48;2,91666666666667;4;0,729166666666667;"Não";72,9;"NÃO ALCANÇOU"
"RN";241100;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";241105;23;36;1,91666666666667;3;0,638888888888889;"Não";63,9;"NÃO ALCANÇOU"
"RN";241110;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";241120;79;86;6,58333333333333;7,16666666666667;0,918604651162791;"Sim";91,9;"ALCANÇOU"
"RN";241140;89;96;7,41666666666667;8;0,927083333333333;"Sim";92,7;"ALCANÇOU"
"RN";241142;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";241150;144;144;12;12;1;"Sim";100;"ALCANÇOU"
"RN";241160;0;0;0;0;;;;"NÃO ALCANÇOU"
"RN";241170;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"RN";241180;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";241190;12;18;1;1,5;0,666666666666667;"Não";66,7;"NÃO ALCANÇOU"
"RN";241200;327;360;27,25;30;0,908333333333333;"Sim";90,8;"ALCANÇOU"
"RN";241210;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"RN";241220;192;204;16;17;0,941176470588235;"Sim";94,1;"ALCANÇOU"
"RN";241230;23;24;1,91666666666667;2;0,958333333333333;"Sim";95,8;"ALCANÇOU"
"RN";241240;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";241250;0;0;0;0;;;;"NÃO ALCANÇOU"
"RN";241255;56;60;4,66666666666667;5;0,933333333333333;"Sim";93,3;"ALCANÇOU"
"RN";241260;107;108;8,91666666666667;9;0,990740740740741;"Sim";99,1;"ALCANÇOU"
"RN";241270;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";241280;33;36;2,75;3;0,916666666666667;"Sim";91,7;"ALCANÇOU"
"RN";241290;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"RN";241300;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"RN";241310;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"RN";241320;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"RN";241330;0;12;0;1;0;"Não";0;"NÃO ALCANÇOU"
"RN";241335;12;24;1;2;0,5;"Não";50;"NÃO ALCANÇOU"
"RN";241340;35;41;2,91666666666667;3,41666666666667;0,853658536585366;"Sim";85,4;"ALCANÇOU"
"RN";241350;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"RN";241355;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";241360;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"RN";241370;29;29;2,41666666666667;2,41666666666667;1;"Sim";100;"ALCANÇOU"
"RN";241380;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";241390;0;0;0;0;;;;"NÃO ALCANÇOU"
"RN";241400;84;84;7;7;1;"Sim";100;"ALCANÇOU"
"RN";241410;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"RN";241415;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";241420;76;76;6,33333333333333;6,33333333333333;1;"Sim";100;"ALCANÇOU"
"RN";241430;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";241440;204;216;17;18;0,944444444444444;"Sim";94,4;"ALCANÇOU"
"RN";241445;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";241450;60;72;5;6;0,833333333333333;"Sim";83,3;"ALCANÇOU"
"RN";241460;0;0;0;0;;;;"NÃO ALCANÇOU"
"RN";241470;35;36;2,91666666666667;3;0,972222222222222;"Sim";97,2;"ALCANÇOU"
"RN";241475;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";241480;72;72;6;6;1;"Sim";100;"ALCANÇOU"
"RN";241490;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"RN";241500;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250010;60;60;5;5;1;"Sim";100;"ALCANÇOU"
"PB";250020;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250030;176;178;14,6666666666667;14,8333333333333;0,98876404494382;"Sim";98,9;"ALCANÇOU"
"PB";250040;119;120;9,91666666666667;10;0,991666666666667;"Sim";99,2;"ALCANÇOU"
"PB";250050;84;84;7;7;1;"Sim";100;"ALCANÇOU"
"PB";250053;33;36;2,75;3;0,916666666666667;"Sim";91,7;"ALCANÇOU"
"PB";250057;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250060;108;108;9;9;1;"Sim";100;"ALCANÇOU"
"PB";250070;121;122;10,0833333333333;10,1666666666667;0,991803278688525;"Sim";99,2;"ALCANÇOU"
"PB";250073;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250077;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250080;83;84;6,91666666666667;7;0,988095238095238;"Sim";98,8;"ALCANÇOU"
"PB";250090;84;84;7;7;1;"Sim";100;"ALCANÇOU"
"PB";250100;96;96;8;8;1;"Sim";100;"ALCANÇOU"
"PB";250110;152;156;12,6666666666667;13;0,974358974358974;"Sim";97,4;"ALCANÇOU"
"PB";250115;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250120;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"PB";250130;119;120;9,91666666666667;10;0,991666666666667;"Sim";99,2;"ALCANÇOU"
"PB";250135;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";250140;72;72;6;6;1;"Sim";100;"ALCANÇOU"
"PB";250150;58;60;4,83333333333333;5;0,966666666666667;"Sim";96,7;"ALCANÇOU"
"PB";250153;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";250157;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"PB";250160;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";250170;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"PB";250180;361;372;30,0833333333333;31;0,970430107526882;"Sim";97;"ALCANÇOU"
"PB";250190;96;96;8;8;1;"Sim";100;"ALCANÇOU"
"PB";250200;45;48;3,75;4;0,9375;"Sim";93,8;"ALCANÇOU"
"PB";250205;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250210;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250215;46;46;3,83333333333333;3,83333333333333;1;"Sim";100;"ALCANÇOU"
"PB";250220;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250230;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250240;60;60;5;5;1;"Sim";100;"ALCANÇOU"
"PB";250250;118;118;9,83333333333333;9,83333333333333;1;"Sim";100;"ALCANÇOU"
"PB";250260;12;17;1;1,41666666666667;0,705882352941177;"Não";70,6;"NÃO ALCANÇOU"
"PB";250270;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250280;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";250290;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"PB";250300;108;108;9;9;1;"Sim";100;"ALCANÇOU"
"PB";250310;47;48;3,91666666666667;4;0,979166666666667;"Sim";97,9;"ALCANÇOU"
"PB";250320;286;288;23,8333333333333;24;0,993055555555556;"Sim";99,3;"ALCANÇOU"
"PB";250330;60;60;5;5;1;"Sim";100;"ALCANÇOU"
"PB";250340;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250350;86;86;7,16666666666667;7,16666666666667;1;"Sim";100;"ALCANÇOU"
"PB";250355;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"PB";250360;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"PB";250370;371;372;30,9166666666667;31;0,997311827956989;"Sim";99,7;"ALCANÇOU"
"PB";250375;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250380;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"PB";250390;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250400;1177;1222;98,0833333333333;101,833333333333;0,963175122749591;"Sim";96,3;"ALCANÇOU"
"PB";250403;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"PB";250407;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250410;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250415;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"PB";250420;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";250430;132;132;11;11;1;"Sim";100;"ALCANÇOU"
"PB";250435;31;31;2,58333333333333;2,58333333333333;1;"Sim";100;"ALCANÇOU"
"PB";250440;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250450;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"PB";250460;144;144;12;12;1;"Sim";100;"ALCANÇOU"
"PB";250470;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";250480;70;72;5,83333333333333;6;0,972222222222222;"Sim";97,2;"ALCANÇOU"
"PB";250485;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250490;83;84;6,91666666666667;7;0,988095238095238;"Sim";98,8;"ALCANÇOU"
"PB";250500;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";250510;132;132;11;11;1;"Sim";100;"ALCANÇOU"
"PB";250520;32;32;2,66666666666667;2,66666666666667;1;"Sim";100;"ALCANÇOU"
"PB";250523;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"PB";250527;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"PB";250530;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250535;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250540;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";250550;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250560;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250570;60;60;5;5;1;"Sim";100;"ALCANÇOU"
"PB";250580;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250590;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250600;180;180;15;15;1;"Sim";100;"ALCANÇOU"
"PB";250610;60;60;5;5;1;"Sim";100;"ALCANÇOU"
"PB";250620;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250625;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"PB";250630;250;252;20,8333333333333;21;0,992063492063492;"Sim";99,2;"ALCANÇOU"
"PB";250640;88;96;7,33333333333333;8;0,916666666666667;"Sim";91,7;"ALCANÇOU"
"PB";250650;22;24;1,83333333333333;2;0,916666666666667;"Sim";91,7;"ALCANÇOU"
"PB";250660;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250670;72;72;6;6;1;"Sim";100;"ALCANÇOU"
"PB";250680;108;108;9;9;1;"Sim";100;"ALCANÇOU"
"PB";250690;144;144;12;12;1;"Sim";100;"ALCANÇOU"
"PB";250700;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";250710;84;84;7;7;1;"Sim";100;"ALCANÇOU"
"PB";250720;72;72;6;6;1;"Sim";100;"ALCANÇOU"
"PB";250730;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250740;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250750;1195;1235;99,5833333333333;102,916666666667;0,967611336032389;"Sim";96,8;"ALCANÇOU"
"PB";250760;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"PB";250770;108;108;9;9;1;"Sim";100;"ALCANÇOU"
"PB";250780;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"PB";250790;60;60;5;5;1;"Sim";100;"ALCANÇOU"
"PB";250800;60;60;5;5;1;"Sim";100;"ALCANÇOU"
"PB";250810;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250820;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250830;155;156;12,9166666666667;13;0,993589743589744;"Sim";99,4;"ALCANÇOU"
"PB";250840;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250850;19;24;1,58333333333333;2;0,791666666666667;"Não";79,2;"NÃO ALCANÇOU"
"PB";250855;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250860;72;72;6;6;1;"Sim";100;"ALCANÇOU"
"PB";250870;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";250880;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250890;240;240;20;20;1;"Sim";100;"ALCANÇOU"
"PB";250900;60;60;5;5;1;"Sim";100;"ALCANÇOU"
"PB";250905;51;58;4,25;4,83333333333333;0,879310344827586;"Sim";87,9;"ALCANÇOU"
"PB";250910;132;132;11;11;1;"Sim";100;"ALCANÇOU"
"PB";250915;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"PB";250920;71;96;5,91666666666667;8;0,739583333333333;"Não";74;"NÃO ALCANÇOU"
"PB";250930;60;60;5;5;1;"Sim";100;"ALCANÇOU"
"PB";250933;27;36;2,25;3;0,75;"Não";75;"NÃO ALCANÇOU"
"PB";250937;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250939;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250940;95;96;7,91666666666667;8;0,989583333333333;"Sim";99;"ALCANÇOU"
"PB";250950;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250960;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";250970;168;168;14;14;1;"Sim";100;"ALCANÇOU"
"PB";250980;60;60;5;5;1;"Sim";100;"ALCANÇOU"
"PB";250990;60;72;5;6;0,833333333333333;"Sim";83,3;"ALCANÇOU"
"PB";251000;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"PB";251010;43;48;3,58333333333333;4;0,895833333333333;"Sim";89,6;"ALCANÇOU"
"PB";251020;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251030;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251040;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251050;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251060;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251065;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251070;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251080;497;504;41,4166666666667;42;0,986111111111111;"Sim";98,6;"ALCANÇOU"
"PB";251090;12;24;1;2;0,5;"Não";50;"NÃO ALCANÇOU"
"PB";251100;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251110;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"PB";251120;154;156;12,8333333333333;13;0,987179487179487;"Sim";98,7;"ALCANÇOU"
"PB";251130;72;72;6;6;1;"Sim";100;"ALCANÇOU"
"PB";251140;52;61;4,33333333333333;5,08333333333333;0,852459016393443;"Sim";85,2;"ALCANÇOU"
"PB";251150;72;72;6;6;1;"Sim";100;"ALCANÇOU"
"PB";251160;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"PB";251170;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251180;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251190;95;96;7,91666666666667;8;0,989583333333333;"Sim";99;"ALCANÇOU"
"PB";251200;120;120;10;10;1;"Sim";100;"ALCANÇOU"
"PB";251203;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251207;22;24;1,83333333333333;2;0,916666666666667;"Sim";91,7;"ALCANÇOU"
"PB";251210;176;192;14,6666666666667;16;0,916666666666667;"Sim";91,7;"ALCANÇOU"
"PB";251220;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251230;156;156;13;13;1;"Sim";100;"ALCANÇOU"
"PB";251240;79;84;6,58333333333333;7;0,94047619047619;"Sim";94;"ALCANÇOU"
"PB";251250;216;216;18;18;1;"Sim";100;"ALCANÇOU"
"PB";251260;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251270;117;120;9,75;10;0,975;"Sim";97,5;"ALCANÇOU"
"PB";251272;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251274;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251275;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";251276;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";251278;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251280;35;36;2,91666666666667;3;0,972222222222222;"Sim";97,2;"ALCANÇOU"
"PB";251290;84;84;7;7;1;"Sim";100;"ALCANÇOU"
"PB";251300;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";251310;72;72;6;6;1;"Sim";100;"ALCANÇOU"
"PB";251315;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"PB";251320;31;36;2,58333333333333;3;0,861111111111111;"Sim";86,1;"ALCANÇOU"
"PB";251330;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";251335;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251340;71;72;5,91666666666667;6;0,986111111111111;"Sim";98,6;"ALCANÇOU"
"PB";251350;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251360;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";251365;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251370;523;532;43,5833333333333;44,3333333333333;0,983082706766917;"Sim";98,3;"ALCANÇOU"
"PB";251380;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251385;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251390;203;204;16,9166666666667;17;0,995098039215686;"Sim";99,5;"ALCANÇOU"
"PB";251392;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";251394;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251396;23;24;1,91666666666667;2;0,958333333333333;"Sim";95,8;"ALCANÇOU"
"PB";251398;23;24;1,91666666666667;2;0,958333333333333;"Sim";95,8;"ALCANÇOU"
"PB";251400;18;18;1,5;1,5;1;"Sim";100;"ALCANÇOU"
"PB";251410;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";251420;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"PB";251430;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251440;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";251445;36;36;3;3;1;"Sim";100;"ALCANÇOU"
"PB";251450;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";251455;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";251460;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251465;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251470;22;22;1,83333333333333;1,83333333333333;1;"Sim";100;"ALCANÇOU"
"PB";251480;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251490;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"PB";251500;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"PB";251510;60;60;5;5;1;"Sim";100;"ALCANÇOU"
"PB";251520;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";251530;239;240;19,9166666666667;20;0,995833333333333;"Sim";99,6;"ALCANÇOU"
"PB";251540;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251550;24;27;2;2,25;0,888888888888889;"Sim";88,9;"ALCANÇOU"
"PB";251560;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";251570;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251580;51;60;4,25;5;0,85;"Sim";85;"ALCANÇOU"
"PB";251590;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251593;23;24;1,91666666666667;2;0,958333333333333;"Sim";95,8;"ALCANÇOU"
"PB";251597;48;48;4;4;1;"Sim";100;"ALCANÇOU"
"PB";251600;144;144;12;12;1;"Sim";100;"ALCANÇOU"
"PB";251610;96;96;8;8;1;"Sim";100;"ALCANÇOU"
"PB";251615;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251620;430;432;35,8333333333333;36;0,99537037037037;"Sim";99,5;"ALCANÇOU"
"PB";251630;81;81;6,75;6,75;1;"Sim";100;"ALCANÇOU"
"PB";251640;64;67;5,33333333333333;5,58333333333333;0,955223880597015;"Sim";95,5;"ALCANÇOU"
"PB";251650;82;84;6,83333333333333;7;0,976190476190476;"Sim";97,6;"ALCANÇOU"
"PB";251660;83;84;6,91666666666667;7;0,988095238095238;"Sim";98,8;"ALCANÇOU"
"PB";251670;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";251675;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251680;24;24;2;2;1;"Sim";100;"ALCANÇOU"
"PB";251690;91;96;7,58333333333333;8;0,947916666666667;"Sim";94,8;"ALCANÇOU"
"PB";251700;60;60;5;5;1;"Sim";100;"ALCANÇOU"
"PB";251710;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251720;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PB";251740;12;12;1;1;1;"Sim";100;"ALCANÇOU"
"PE";260005;284;296;23,6666666666667;24,6666666666667;0,959459459459459;"Sim";95,9;"ALCANÇOU"
"PE";260010;180;180;15;15;1;"Sim";100;"ALCANÇOU"
"PE";260020;132;132;11;11;1;"Sim";100;"ALCANÇOU"
"PE";260030;151;156;12,5833333333333;13;0,967948717948718;"Sim";96,8;"ALCANÇOU"
"PE";260040;159;176;13,25;14,6666666666667;0,903409090909091;"Sim";90,3;"ALCANÇOU"
"PE";260050;269;276;22,4166666666667;23;0,97463768115942;"Sim";97,5;"ALCANÇOU"
"PE";260060;84;96;7;8;0,875;"Sim";87,5;"ALCANÇOU"
"PE";260070;168;176;14;14,6666666666667;0,954545454545455;"Sim";95,5;"ALCANÇOU"
