"UF";"COD_MUN";"NOME_MUN";"*Ausência de Casos";"NUM_2025";"DEN_2025";"RES_2025";"ALCANCOU A META?";"RES";"METAS"
"SC";420920;"Lacerdópolis";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";420930;"Lages";;2;2;100;"Sim";100;"ALCANÇOU"
"SC";420940;"Laguna";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";420945;"Lajeado Grande";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";420950;"Laurentino";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";420960;"Lauro Muller";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";420970;"Lebon Régis";;1;2;50;"Não";50;"NÃO ALCANÇOU"
"SC";420980;"Leoberto Leal";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";420985;"Lindóia do Sul";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";420990;"Lontras";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421000;"Luiz Alves";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421003;"Luzerna";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421005;"Macieira";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421010;"Mafra";;2;2;100;"Sim";100;"ALCANÇOU"
"SC";421020;"Major Gercino";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421030;"Major Vieira";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421040;"Maracajá";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421050;"Maravilha";;9;9;100;"Sim";100;"ALCANÇOU"
"SC";421055;"Marema";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421060;"Massaranduba";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421070;"Matos Costa";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421080;"Meleiro";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421085;"Mirim Doce";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421090;"Modelo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421100;"Mondaí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421105;"Monte Carlo";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"SC";421110;"Monte Castelo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421120;"Morro da Fumaça";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421125;"Morro Grande";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421130;"Navegantes";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421140;"Nova Erechim";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421145;"Nova Itaberaba";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421150;"Nova Trento";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421160;"Nova Veneza";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421165;"Novo Horizonte";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421170;"Orleans";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421175;"Otacílio Costa";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421180;"Ouro";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421185;"Ouro Verde";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421187;"Paial";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421189;"Painel";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421190;"Palhoça";;7;7;100;"Sim";100;"ALCANÇOU"
"SC";421200;"Palma Sola";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421205;"Palmeira";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421210;"Palmitos";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421220;"Papanduva";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421223;"Paraíso";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421225;"Passo de Torres";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421227;"Passos Maia";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421230;"Paulo Lopes";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"SC";421240;"Pedras Grandes";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421250;"Penha";;7;7;100;"Sim";100;"ALCANÇOU"
"SC";421260;"Peritiba";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421265;"Pescaria Brava";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421270;"Petrolândia";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421280;"Balneário Piçarras";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421290;"Pinhalzinho";;1;1;100;"Sim";100;"ALCANÇOU"
"SC";421300;"Pinheiro Preto";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421310;"Piratuba";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421315;"Planalto Alegre";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421320;"Pomerode";;2;6;33,3;"Não";33,3;"NÃO ALCANÇOU"
"SC";421330;"Ponte Alta";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421335;"Ponte Alta do Norte";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421340;"Ponte Serrada";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421350;"Porto Belo";;1;1;100;"Sim";100;"ALCANÇOU"
"SC";421360;"Porto União";;2;2;100;"Sim";100;"ALCANÇOU"
"SC";421370;"Pouso Redondo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421380;"Praia Grande";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421390;"Presidente Castello Branco";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421400;"Presidente Getúlio";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421410;"Presidente Nereu";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421415;"Princesa";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421420;"Quilombo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421430;"Rancho Queimado";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421440;"Rio das Antas";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421450;"Rio do Campo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421460;"Rio do Oeste";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421470;"Rio dos Cedros";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421480;"Rio do Sul";;5;5;100;"Sim";100;"ALCANÇOU"
"SC";421490;"Rio Fortuna";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421500;"Rio Negrinho";;3;3;100;"Sim";100;"ALCANÇOU"
"SC";421505;"Rio Rufino";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421507;"Riqueza";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421510;"Rodeio";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421520;"Romelândia";;0;2;0;"Não";0;"NÃO ALCANÇOU"
"SC";421530;"Salete";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421535;"Saltinho";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421540;"Salto Veloso";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421545;"Sangão";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421550;"Santa Cecília";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421555;"Santa Helena";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421560;"Santa Rosa de Lima";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421565;"Santa Rosa do Sul";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421567;"Santa Terezinha";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421568;"Santa Terezinha do Progresso";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421569;"Santiago do Sul";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421570;"Santo Amaro da Imperatriz";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421575;"São Bernardino";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421580;"São Bento do Sul";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421590;"São Bonifácio";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421600;"São Carlos";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421605;"São Cristovão do Sul";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421610;"São Domingos";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421620;"São Francisco do Sul";;1;1;100;"Sim";100;"ALCANÇOU"
"SC";421625;"São João do Oeste";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421630;"São João Batista";;2;2;100;"Sim";100;"ALCANÇOU"
"SC";421635;"São João do Itaperiú";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421640;"São João do Sul";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421650;"São Joaquim";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"SC";421660;"São José";;8;11;72,7;"Não";72,7;"NÃO ALCANÇOU"
"SC";421670;"São José do Cedro";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421680;"São José do Cerrito";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421690;"São Lourenço do Oeste";;6;6;100;"Sim";100;"ALCANÇOU"
"SC";421700;"São Ludgero";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421710;"São Martinho";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421715;"São Miguel da Boa Vista";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421720;"São Miguel do Oeste";;14;15;93,3;"Sim";93,3;"ALCANÇOU"
"SC";421725;"São Pedro de Alcântara";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421730;"Saudades";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421740;"Schroeder";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421750;"Seara";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421755;"Serra Alta";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421760;"Siderópolis";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421770;"Sombrio";;2;2;100;"Sim";100;"ALCANÇOU"
"SC";421775;"Sul Brasil";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421780;"Taió";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421790;"Tangará";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421795;"Tigrinhos";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421800;"Tijucas";;2;2;100;"Sim";100;"ALCANÇOU"
"SC";421810;"Timbé do Sul";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421820;"Timbó";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421825;"Timbó Grande";;4;4;100;"Sim";100;"ALCANÇOU"
"SC";421830;"Três Barras";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"SC";421835;"Treviso";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421840;"Treze de Maio";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421850;"Treze Tílias";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421860;"Trombudo Central";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421870;"Tubarão";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421875;"Tunápolis";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421880;"Turvo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421885;"União do Oeste";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421890;"Urubici";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421895;"Urupema";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421900;"Urussanga";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"SC";421910;"Vargeão";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421915;"Vargem";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421917;"Vargem Bonita";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421920;"Vidal Ramos";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421930;"Videira";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421935;"Vitor Meireles";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421940;"Witmarsum";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421950;"Xanxerê";;1;1;100;"Sim";100;"ALCANÇOU"
"SC";421960;"Xavantina";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";421970;"Xaxim";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"SC";421985;"Zortéa";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"SC";422000;"Balneário Rincão";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430003;"Aceguá";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430005;"Água Santa";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430010;"Agudo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430020;"Ajuricaba";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430030;"Alecrim";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430040;"Alegrete";;6;6;100;"Sim";100;"ALCANÇOU"
"RS";430045;"Alegria";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430047;"Almirante Tamandaré do Sul";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430050;"Alpestre";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430055;"Alto Alegre";;0;6;0;"Não";0;"NÃO ALCANÇOU"
"RS";430057;"Alto Feliz";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430060;"Alvorada";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430063;"Amaral Ferrador";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430064;"Ametista do Sul";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430066;"André da Rocha";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430070;"Anta Gorda";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430080;"Antônio Prado";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430085;"Arambaré";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430087;"Araricá";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430090;"Aratiba";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430100;"Arroio do Meio";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430105;"Arroio do Sal";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430107;"Arroio do Padre";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430110;"Arroio dos Ratos";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430120;"Arroio do Tigre";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430130;"Arroio Grande";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430140;"Arvorezinha";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430150;"Augusto Pestana";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430155;"Áurea";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430160;"Bagé";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430163;"Balneário Pinhal";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430165;"Barão";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430170;"Barão de Cotegipe";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430175;"Barão do Triunfo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430180;"Barracão";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430185;"Barra do Guarita";;3;3;100;"Sim";100;"ALCANÇOU"
"RS";430187;"Barra do Quaraí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430190;"Barra do Ribeiro";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430192;"Barra do Rio Azul";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430195;"Barra Funda";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430200;"Barros Cassal";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430205;"Benjamin Constant do Sul";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430210;"Bento Gonçalves";;2;2;100;"Sim";100;"ALCANÇOU"
"RS";430215;"Boa Vista das Missões";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430220;"Boa Vista do Buricá";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430222;"Boa Vista do Cadeado";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430223;"Boa Vista do Incra";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430225;"Boa Vista do Sul";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430230;"Bom Jesus";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430235;"Bom Princípio";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430237;"Bom Progresso";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430240;"Bom Retiro do Sul";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430245;"Boqueirão do Leão";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430250;"Bossoroca";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430258;"Bozano";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430260;"Braga";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430265;"Brochier";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430270;"Butiá";;0;4;0;"Não";0;"NÃO ALCANÇOU"
"RS";430280;"Caçapava do Sul";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430290;"Cacequi";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430300;"Cachoeira do Sul";;1;2;50;"Não";50;"NÃO ALCANÇOU"
"RS";430310;"Cachoeirinha";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430320;"Cacique Doble";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430330;"Caibaté";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430340;"Caiçara";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430350;"Camaquã";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430355;"Camargo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430360;"Cambará do Sul";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430367;"Campestre da Serra";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430370;"Campina das Missões";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430380;"Campinas do Sul";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430390;"Campo Bom";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430400;"Campo Novo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430410;"Campos Borges";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430420;"Candelária";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430430;"Cândido Godói";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430435;"Candiota";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430440;"Canela";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430450;"Canguçu";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430460;"Canoas";;9;9;100;"Sim";100;"ALCANÇOU"
"RS";430461;"Canudos do Vale";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430462;"Capão Bonito do Sul";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430463;"Capão da Canoa";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430465;"Capão do Cipó";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430466;"Capão do Leão";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430467;"Capivari do Sul";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430468;"Capela de Santana";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430469;"Capitão";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430470;"Carazinho";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430471;"Caraá";;0;3;0;"Não";0;"NÃO ALCANÇOU"
"RS";430480;"Carlos Barbosa";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430485;"Carlos Gomes";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430490;"Casca";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430495;"Caseiros";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430500;"Catuípe";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430510;"Caxias do Sul";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430511;"Centenário";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430512;"Cerrito";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430513;"Cerro Branco";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430515;"Cerro Grande";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430517;"Cerro Grande do Sul";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430520;"Cerro Largo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430530;"Chapada";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430535;"Charqueadas";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430537;"Charrua";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430540;"Chiapetta";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430543;"Chuí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430544;"Chuvisca";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430545;"Cidreira";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430550;"Ciríaco";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430558;"Colinas";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430560;"Colorado";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430570;"Condor";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430580;"Constantina";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430583;"Coqueiro Baixo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430585;"Coqueiros do Sul";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430587;"Coronel Barros";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430590;"Coronel Bicaco";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430593;"Coronel Pilar";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430595;"Cotiporã";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430597;"Coxilha";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430600;"Crissiumal";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430605;"Cristal";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430607;"Cristal do Sul";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430610;"Cruz Alta";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430613;"Cruzaltense";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430620;"Cruzeiro do Sul";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430630;"David Canabarro";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430632;"Derrubadas";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"RS";430635;"Dezesseis de Novembro";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
