"UF";"COD_MUN";"NOME_MUN";"Ausencia_de_Casos";"NUM_2025";"DEN_2025";"RES_2025";"RES";"METAS"
"SC";421250;"Penha";;93;93;100;100;"ALCANÇOU"
"SC";421260;"Peritiba";;5;5;100;100;"ALCANÇOU"
"SC";421265;"Pescaria Brava";;12;13;92,3076923076923;92,3;"NÃO ALCANÇOU"
"SC";421270;"Petrolândia";;23;23;100;100;"ALCANÇOU"
"SC";421280;"Balneário Piçarras";;183;183;100;100;"ALCANÇOU"
"SC";421290;"Pinhalzinho";;55;55;100;100;"ALCANÇOU"
"SC";421300;"Pinheiro Preto";;11;11;100;100;"ALCANÇOU"
"SC";421310;"Piratuba";"X";;;;;"NÃO ALCANÇOU"
"SC";421315;"Planalto Alegre";;15;15;100;100;"ALCANÇOU"
"SC";421320;"Pomerode";;303;310;97,741935483871;97,7;"ALCANÇOU"
"SC";421330;"Ponte Alta";;1;1;100;100;"ALCANÇOU"
"SC";421335;"Ponte Alta do Norte";;1;1;100;100;"ALCANÇOU"
"SC";421340;"Ponte Serrada";;24;24;100;100;"ALCANÇOU"
"SC";421350;"Porto Belo";;53;53;100;100;"ALCANÇOU"
"SC";421360;"Porto União";;55;57;96,4912280701754;96,5;"ALCANÇOU"
"SC";421370;"Pouso Redondo";;64;64;100;100;"ALCANÇOU"
"SC";421380;"Praia Grande";;13;13;100;100;"ALCANÇOU"
"SC";421390;"Presidente Castello Branco";;3;3;100;100;"ALCANÇOU"
"SC";421400;"Presidente Getúlio";;64;64;100;100;"ALCANÇOU"
"SC";421410;"Presidente Nereu";;7;7;100;100;"ALCANÇOU"
"SC";421415;"Princesa";;10;10;100;100;"ALCANÇOU"
"SC";421420;"Quilombo";;17;20;85;85;"NÃO ALCANÇOU"
"SC";421430;"Rancho Queimado";"X";;;;;"NÃO ALCANÇOU"
"SC";421440;"Rio das Antas";;9;9;100;100;"ALCANÇOU"
"SC";421450;"Rio do Campo";;45;45;100;100;"ALCANÇOU"
"SC";421460;"Rio do Oeste";;1;1;100;100;"ALCANÇOU"
"SC";421470;"Rio dos Cedros";;28;28;100;100;"ALCANÇOU"
"SC";421480;"Rio do Sul";;188;189;99,4708994708995;99,5;"ALCANÇOU"
"SC";421490;"Rio Fortuna";;20;20;100;100;"ALCANÇOU"
"SC";421500;"Rio Negrinho";;22;22;100;100;"ALCANÇOU"
"SC";421505;"Rio Rufino";;4;4;100;100;"ALCANÇOU"
"SC";421507;"Riqueza";;19;22;86,3636363636364;86,4;"NÃO ALCANÇOU"
"SC";421510;"Rodeio";;9;9;100;100;"ALCANÇOU"
"SC";421520;"Romelândia";"X";;;;;"NÃO ALCANÇOU"
"SC";421530;"Salete";;43;43;100;100;"ALCANÇOU"
"SC";421535;"Saltinho";;4;4;100;100;"ALCANÇOU"
"SC";421540;"Salto Veloso";;10;11;90,9090909090909;90,9;"NÃO ALCANÇOU"
"SC";421545;"Sangão";;42;43;97,6744186046512;97,7;"ALCANÇOU"
"SC";421550;"Santa Cecília";;111;112;99,1071428571429;99,1;"ALCANÇOU"
"SC";421555;"Santa Helena";;5;5;100;100;"ALCANÇOU"
"SC";421560;"Santa Rosa de Lima";;2;2;100;100;"ALCANÇOU"
"SC";421565;"Santa Rosa do Sul";;3;3;100;100;"ALCANÇOU"
"SC";421567;"Santa Terezinha";;6;6;100;100;"ALCANÇOU"
"SC";421568;"Santa Terezinha do Progresso";;4;4;100;100;"ALCANÇOU"
"SC";421569;"Santiago do Sul";;2;2;100;100;"ALCANÇOU"
"SC";421570;"Santo Amaro da Imperatriz";;86;87;98,8505747126437;98,9;"ALCANÇOU"
"SC";421575;"São Bernardino";"X";;;;;"NÃO ALCANÇOU"
"SC";421580;"São Bento do Sul";;287;312;91,9871794871795;92;"NÃO ALCANÇOU"
"SC";421590;"São Bonifácio";;2;2;100;100;"ALCANÇOU"
"SC";421600;"São Carlos";;31;34;91,1764705882353;91,2;"NÃO ALCANÇOU"
"SC";421605;"São Cristovão do Sul";"X";;;;;"NÃO ALCANÇOU"
"SC";421610;"São Domingos";;13;13;100;100;"ALCANÇOU"
"SC";421620;"São Francisco do Sul";;172;172;100;100;"ALCANÇOU"
"SC";421625;"São João do Oeste";"X";;;;;"NÃO ALCANÇOU"
"SC";421630;"São João Batista";;55;55;100;100;"ALCANÇOU"
"SC";421635;"São João do Itaperiú";;1;1;100;100;"ALCANÇOU"
"SC";421640;"São João do Sul";;6;6;100;100;"ALCANÇOU"
"SC";421650;"São Joaquim";;43;43;100;100;"ALCANÇOU"
"SC";421660;"São José";;1353;1399;96,7119370979271;96,7;"ALCANÇOU"
"SC";421670;"São José do Cedro";;51;51;100;100;"ALCANÇOU"
"SC";421680;"São José do Cerrito";;1;1;100;100;"ALCANÇOU"
"SC";421690;"São Lourenço do Oeste";;37;37;100;100;"ALCANÇOU"
"SC";421700;"São Ludgero";;37;37;100;100;"ALCANÇOU"
"SC";421710;"São Martinho";;9;9;100;100;"ALCANÇOU"
"SC";421715;"São Miguel da Boa Vista";;8;8;100;100;"ALCANÇOU"
"SC";421720;"São Miguel do Oeste";;237;237;100;100;"ALCANÇOU"
"SC";421725;"São Pedro de Alcântara";;4;4;100;100;"ALCANÇOU"
"SC";421730;"Saudades";;8;8;100;100;"ALCANÇOU"
"SC";421740;"Schroeder";;65;65;100;100;"ALCANÇOU"
"SC";421750;"Seara";;51;51;100;100;"ALCANÇOU"
"SC";421755;"Serra Alta";"X";;;;;"NÃO ALCANÇOU"
"SC";421760;"Siderópolis";;23;24;95,8333333333333;95,8;"ALCANÇOU"
"SC";421770;"Sombrio";;131;131;100;100;"ALCANÇOU"
"SC";421775;"Sul Brasil";"X";;;;;"NÃO ALCANÇOU"
"SC";421780;"Taió";;86;86;100;100;"ALCANÇOU"
"SC";421790;"Tangará";;63;63;100;100;"ALCANÇOU"
"SC";421795;"Tigrinhos";;3;3;100;100;"ALCANÇOU"
"SC";421800;"Tijucas";;107;107;100;100;"ALCANÇOU"
"SC";421810;"Timbé do Sul";;35;35;100;100;"ALCANÇOU"
"SC";421820;"Timbó";;128;128;100;100;"ALCANÇOU"
"SC";421825;"Timbó Grande";;4;4;100;100;"ALCANÇOU"
"SC";421830;"Três Barras";;48;48;100;100;"ALCANÇOU"
"SC";421835;"Treviso";;15;15;100;100;"ALCANÇOU"
"SC";421840;"Treze de Maio";;31;31;100;100;"ALCANÇOU"
"SC";421850;"Treze Tílias";;17;17;100;100;"ALCANÇOU"
"SC";421860;"Trombudo Central";;42;42;100;100;"ALCANÇOU"
"SC";421870;"Tubarão";;434;436;99,5412844036697;99,5;"ALCANÇOU"
"SC";421875;"Tunápolis";;11;11;100;100;"ALCANÇOU"
"SC";421880;"Turvo";;48;48;100;100;"ALCANÇOU"
"SC";421885;"União do Oeste";"X";;;;;"NÃO ALCANÇOU"
"SC";421890;"Urubici";;71;71;100;100;"ALCANÇOU"
"SC";421895;"Urupema";;12;12;100;100;"ALCANÇOU"
"SC";421900;"Urussanga";;14;14;100;100;"ALCANÇOU"
"SC";421910;"Vargeão";;18;18;100;100;"ALCANÇOU"
"SC";421915;"Vargem";;2;2;100;100;"ALCANÇOU"
"SC";421917;"Vargem Bonita";;7;7;100;100;"ALCANÇOU"
"SC";421920;"Vidal Ramos";;16;16;100;100;"ALCANÇOU"
"SC";421930;"Videira";;259;262;98,8549618320611;98,9;"ALCANÇOU"
"SC";421935;"Vitor Meireles";;12;12;100;100;"ALCANÇOU"
"SC";421940;"Witmarsum";;56;56;100;100;"ALCANÇOU"
"SC";421950;"Xanxerê";;375;375;100;100;"ALCANÇOU"
"SC";421960;"Xavantina";;4;4;100;100;"ALCANÇOU"
"SC";421970;"Xaxim";;55;55;100;100;"ALCANÇOU"
"SC";421985;"Zortéa";;3;3;100;100;"ALCANÇOU"
"SC";422000;"Balneário Rincão";;7;7;100;100;"ALCANÇOU"
"RS";430003;"Aceguá";;13;13;100;100;"ALCANÇOU"
"RS";430005;"Água Santa";;6;6;100;100;"ALCANÇOU"
"RS";430010;"Agudo";;46;46;100;100;"ALCANÇOU"
"RS";430020;"Ajuricaba";;7;7;100;100;"ALCANÇOU"
"RS";430030;"Alecrim";;2;2;100;100;"ALCANÇOU"
"RS";430040;"Alegrete";;192;192;100;100;"ALCANÇOU"
"RS";430045;"Alegria";;6;6;100;100;"ALCANÇOU"
"RS";430047;"Almirante Tamandaré do Sul";;5;5;100;100;"ALCANÇOU"
"RS";430050;"Alpestre";;3;3;100;100;"ALCANÇOU"
"RS";430055;"Alto Alegre";"X";;;;;"NÃO ALCANÇOU"
"RS";430057;"Alto Feliz";;3;3;100;100;"ALCANÇOU"
"RS";430060;"Alvorada";;151;151;100;100;"ALCANÇOU"
"RS";430063;"Amaral Ferrador";;5;5;100;100;"ALCANÇOU"
"RS";430064;"Ametista do Sul";;7;7;100;100;"ALCANÇOU"
"RS";430066;"André da Rocha";"X";;;;;"NÃO ALCANÇOU"
"RS";430070;"Anta Gorda";;6;6;100;100;"ALCANÇOU"
"RS";430080;"Antônio Prado";;76;76;100;100;"ALCANÇOU"
"RS";430085;"Arambaré";"X";;;;;"NÃO ALCANÇOU"
"RS";430087;"Araricá";;2;2;100;100;"ALCANÇOU"
"RS";430090;"Aratiba";;8;8;100;100;"ALCANÇOU"
"RS";430100;"Arroio do Meio";;63;63;100;100;"ALCANÇOU"
"RS";430105;"Arroio do Sal";;136;136;100;100;"ALCANÇOU"
"RS";430107;"Arroio do Padre";;9;9;100;100;"ALCANÇOU"
"RS";430110;"Arroio dos Ratos";;2;2;100;100;"ALCANÇOU"
"RS";430120;"Arroio do Tigre";;55;55;100;100;"ALCANÇOU"
"RS";430130;"Arroio Grande";;10;10;100;100;"ALCANÇOU"
"RS";430140;"Arvorezinha";;44;44;100;100;"ALCANÇOU"
"RS";430150;"Augusto Pestana";;12;12;100;100;"ALCANÇOU"
"RS";430155;"Áurea";;3;3;100;100;"ALCANÇOU"
"RS";430160;"Bagé";;140;140;100;100;"ALCANÇOU"
"RS";430163;"Balneário Pinhal";;55;55;100;100;"ALCANÇOU"
"RS";430165;"Barão";;5;5;100;100;"ALCANÇOU"
"RS";430170;"Barão de Cotegipe";;54;54;100;100;"ALCANÇOU"
"RS";430175;"Barão do Triunfo";;10;10;100;100;"ALCANÇOU"
"RS";430180;"Barracão";;5;5;100;100;"ALCANÇOU"
"RS";430185;"Barra do Guarita";;4;4;100;100;"ALCANÇOU"
"RS";430187;"Barra do Quaraí";;4;4;100;100;"ALCANÇOU"
"RS";430190;"Barra do Ribeiro";;16;16;100;100;"ALCANÇOU"
"RS";430192;"Barra do Rio Azul";"X";;;;;"NÃO ALCANÇOU"
"RS";430195;"Barra Funda";;11;11;100;100;"ALCANÇOU"
"RS";430200;"Barros Cassal";;17;17;100;100;"ALCANÇOU"
"RS";430205;"Benjamin Constant do Sul";;3;3;100;100;"ALCANÇOU"
"RS";430210;"Bento Gonçalves";;1049;1049;100;100;"ALCANÇOU"
"RS";430215;"Boa Vista das Missões";;1;1;100;100;"ALCANÇOU"
"RS";430220;"Boa Vista do Buricá";;9;9;100;100;"ALCANÇOU"
"RS";430222;"Boa Vista do Cadeado";;10;10;100;100;"ALCANÇOU"
"RS";430223;"Boa Vista do Incra";;9;9;100;100;"ALCANÇOU"
"RS";430225;"Boa Vista do Sul";;3;3;100;100;"ALCANÇOU"
"RS";430230;"Bom Jesus";;24;24;100;100;"ALCANÇOU"
"RS";430235;"Bom Princípio";;22;22;100;100;"ALCANÇOU"
"RS";430237;"Bom Progresso";;2;2;100;100;"ALCANÇOU"
"RS";430240;"Bom Retiro do Sul";;20;20;100;100;"ALCANÇOU"
"RS";430245;"Boqueirão do Leão";;12;12;100;100;"ALCANÇOU"
"RS";430250;"Bossoroca";;22;22;100;100;"ALCANÇOU"
"RS";430258;"Bozano";;3;3;100;100;"ALCANÇOU"
"RS";430260;"Braga";;5;5;100;100;"ALCANÇOU"
"RS";430265;"Brochier";;8;8;100;100;"ALCANÇOU"
"RS";430270;"Butiá";;17;17;100;100;"ALCANÇOU"
"RS";430280;"Caçapava do Sul";;121;121;100;100;"ALCANÇOU"
"RS";430290;"Cacequi";;21;21;100;100;"ALCANÇOU"
"RS";430300;"Cachoeira do Sul";;254;254;100;100;"ALCANÇOU"
"RS";430310;"Cachoeirinha";;180;180;100;100;"ALCANÇOU"
"RS";430320;"Cacique Doble";;70;70;100;100;"ALCANÇOU"
"RS";430330;"Caibaté";;9;9;100;100;"ALCANÇOU"
"RS";430340;"Caiçara";;6;6;100;100;"ALCANÇOU"
"RS";430350;"Camaquã";;58;58;100;100;"ALCANÇOU"
"RS";430355;"Camargo";;4;4;100;100;"ALCANÇOU"
"RS";430360;"Cambará do Sul";;6;6;100;100;"ALCANÇOU"
"RS";430367;"Campestre da Serra";;2;2;100;100;"ALCANÇOU"
"RS";430370;"Campina das Missões";;17;17;100;100;"ALCANÇOU"
"RS";430380;"Campinas do Sul";;4;4;100;100;"ALCANÇOU"
"RS";430390;"Campo Bom";;355;355;100;100;"ALCANÇOU"
"RS";430400;"Campo Novo";;23;23;100;100;"ALCANÇOU"
"RS";430410;"Campos Borges";;5;5;100;100;"ALCANÇOU"
"RS";430420;"Candelária";;82;82;100;100;"ALCANÇOU"
"RS";430430;"Cândido Godói";;12;12;100;100;"ALCANÇOU"
"RS";430435;"Candiota";;9;9;100;100;"ALCANÇOU"
"RS";430440;"Canela";;387;387;100;100;"ALCANÇOU"
"RS";430450;"Canguçu";;69;69;100;100;"ALCANÇOU"
"RS";430460;"Canoas";;1314;1334;98,5007496251874;98,5;"ALCANÇOU"
"RS";430461;"Canudos do Vale";;6;6;100;100;"ALCANÇOU"
"RS";430462;"Capão Bonito do Sul";;1;2;50;50;"NÃO ALCANÇOU"
"RS";430463;"Capão da Canoa";;274;274;100;100;"ALCANÇOU"
"RS";430465;"Capão do Cipó";;8;8;100;100;"ALCANÇOU"
"RS";430466;"Capão do Leão";;33;33;100;100;"ALCANÇOU"
"RS";430467;"Capivari do Sul";;19;19;100;100;"ALCANÇOU"
"RS";430468;"Capela de Santana";;8;8;100;100;"ALCANÇOU"
"RS";430469;"Capitão";;2;2;100;100;"ALCANÇOU"
"RS";430470;"Carazinho";;42;42;100;100;"ALCANÇOU"
"RS";430471;"Caraá";;18;18;100;100;"ALCANÇOU"
"RS";430480;"Carlos Barbosa";;142;142;100;100;"ALCANÇOU"
"RS";430485;"Carlos Gomes";"X";;;;;"NÃO ALCANÇOU"
"RS";430490;"Casca";;4;4;100;100;"ALCANÇOU"
"RS";430495;"Caseiros";"X";;;;;"NÃO ALCANÇOU"
"RS";430500;"Catuípe";;2;2;100;100;"ALCANÇOU"
"RS";430510;"Caxias do Sul";;2614;2619;99,8090874379534;99,8;"ALCANÇOU"
"RS";430511;"Centenário";"X";;;;;"NÃO ALCANÇOU"
"RS";430512;"Cerrito";"X";;;;;"NÃO ALCANÇOU"
"RS";430513;"Cerro Branco";;30;30;100;100;"ALCANÇOU"
"RS";430515;"Cerro Grande";;1;1;100;100;"ALCANÇOU"
"RS";430517;"Cerro Grande do Sul";;23;23;100;100;"ALCANÇOU"
"RS";430520;"Cerro Largo";;18;18;100;100;"ALCANÇOU"
"RS";430530;"Chapada";;7;7;100;100;"ALCANÇOU"
"RS";430535;"Charqueadas";;126;126;100;100;"ALCANÇOU"
"RS";430537;"Charrua";;2;2;100;100;"ALCANÇOU"
"RS";430540;"Chiapetta";;3;3;100;100;"ALCANÇOU"
"RS";430543;"Chuí";;11;11;100;100;"ALCANÇOU"
"RS";430544;"Chuvisca";;5;5;100;100;"ALCANÇOU"
"RS";430545;"Cidreira";;82;82;100;100;"ALCANÇOU"
"RS";430550;"Ciríaco";;1;1;100;100;"ALCANÇOU"
"RS";430558;"Colinas";"X";;;;;"NÃO ALCANÇOU"
"RS";430560;"Colorado";;5;5;100;100;"ALCANÇOU"
"RS";430570;"Condor";;32;32;100;100;"ALCANÇOU"
"RS";430580;"Constantina";;15;15;100;100;"ALCANÇOU"
"RS";430583;"Coqueiro Baixo";;1;1;100;100;"ALCANÇOU"
"RS";430585;"Coqueiros do Sul";;3;3;100;100;"ALCANÇOU"
"RS";430587;"Coronel Barros";;31;31;100;100;"ALCANÇOU"
"RS";430590;"Coronel Bicaco";;6;6;100;100;"ALCANÇOU"
"RS";430593;"Coronel Pilar";;1;1;100;100;"ALCANÇOU"
"RS";430595;"Cotiporã";;13;13;100;100;"ALCANÇOU"
"RS";430597;"Coxilha";;6;6;100;100;"ALCANÇOU"
"RS";430600;"Crissiumal";;77;77;100;100;"ALCANÇOU"
"RS";430605;"Cristal";;11;11;100;100;"ALCANÇOU"
"RS";430607;"Cristal do Sul";;1;1;100;100;"ALCANÇOU"
"RS";430610;"Cruz Alta";;318;318;100;100;"ALCANÇOU"
"RS";430613;"Cruzaltense";;4;4;100;100;"ALCANÇOU"
"RS";430620;"Cruzeiro do Sul";;31;31;100;100;"ALCANÇOU"
"RS";430630;"David Canabarro";;5;5;100;100;"ALCANÇOU"
"RS";430632;"Derrubadas";;2;2;100;100;"ALCANÇOU"
"RS";430635;"Dezesseis de Novembro";;1;1;100;100;"ALCANÇOU"
"RS";430637;"Dilermando de Aguiar";;15;15;100;100;"ALCANÇOU"
"RS";430640;"Dois Irmãos";;156;157;99,3630573248408;99,4;"ALCANÇOU"
"RS";430642;"Dois Irmãos das Missões";;1;1;100;100;"ALCANÇOU"
"RS";430645;"Dois Lajeados";;1;1;100;100;"ALCANÇOU"
"RS";430650;"Dom Feliciano";;12;12;100;100;"ALCANÇOU"
"RS";430655;"Dom Pedro de Alcântara";"X";;;;;"NÃO ALCANÇOU"
"RS";430660;"Dom Pedrito";;108;108;100;100;"ALCANÇOU"
"RS";430670;"Dona Francisca";;6;6;100;100;"ALCANÇOU"
"RS";430673;"Doutor Maurício Cardoso";;10;10;100;100;"ALCANÇOU"
"RS";430675;"Doutor Ricardo";;4;4;100;100;"ALCANÇOU"
"RS";430676;"Eldorado do Sul";;56;56;100;100;"ALCANÇOU"
"RS";430680;"Encantado";;66;66;100;100;"ALCANÇOU"
"RS";430690;"Encruzilhada do Sul";;31;31;100;100;"ALCANÇOU"
"RS";430692;"Engenho Velho";"X";;;;;"NÃO ALCANÇOU"
"RS";430693;"Entre-Ijuís";;5;5;100;100;"ALCANÇOU"
"RS";430695;"Entre Rios do Sul";;6;6;100;100;"ALCANÇOU"
"RS";430697;"Erebango";;2;2;100;100;"ALCANÇOU"
"RS";430700;"Erechim";;279;279;100;100;"ALCANÇOU"
"RS";430705;"Ernestina";"X";;;;;"NÃO ALCANÇOU"
"RS";430710;"Herval";;6;6;100;100;"ALCANÇOU"
"RS";430720;"Erval Grande";;4;4;100;100;"ALCANÇOU"
"RS";430730;"Erval Seco";;33;33;100;100;"ALCANÇOU"
"RS";430740;"Esmeralda";;10;10;100;100;"ALCANÇOU"
"RS";430745;"Esperança do Sul";;3;3;100;100;"ALCANÇOU"
"RS";430750;"Espumoso";;6;7;85,7142857142857;85,7;"NÃO ALCANÇOU"
"RS";430755;"Estação";;17;17;100;100;"ALCANÇOU"
"RS";430760;"Estância Velha";;94;94;100;100;"ALCANÇOU"
"RS";430770;"Esteio";;317;317;100;100;"ALCANÇOU"
"RS";430780;"Estrela";;91;91;100;100;"ALCANÇOU"
"RS";430781;"Estrela Velha";;11;11;100;100;"ALCANÇOU"
"RS";430783;"Eugênio de Castro";;1;1;100;100;"ALCANÇOU"
"RS";430786;"Fagundes Varela";;10;10;100;100;"ALCANÇOU"
"RS";430790;"Farroupilha";;213;213;100;100;"ALCANÇOU"
"RS";430800;"Faxinal do Soturno";;35;36;97,2222222222222;97,2;"ALCANÇOU"
"RS";430805;"Faxinalzinho";"X";;;;;"NÃO ALCANÇOU"
"RS";430807;"Fazenda Vilanova";;3;3;100;100;"ALCANÇOU"
"RS";430810;"Feliz";;20;20;100;100;"ALCANÇOU"
"RS";430820;"Flores da Cunha";;41;41;100;100;"ALCANÇOU"
"RS";430825;"Floriano Peixoto";"X";;;;;"NÃO ALCANÇOU"
"RS";430830;"Fontoura Xavier";;13;13;100;100;"ALCANÇOU"
"RS";430840;"Formigueiro";;11;11;100;100;"ALCANÇOU"
"RS";430843;"Forquetinha";;3;3;100;100;"ALCANÇOU"
"RS";430845;"Fortaleza dos Valos";;25;25;100;100;"ALCANÇOU"
"RS";430850;"Frederico Westphalen";;90;90;100;100;"ALCANÇOU"
"RS";430860;"Garibaldi";;219;219;100;100;"ALCANÇOU"
"RS";430865;"Garruchos";"X";;;;;"NÃO ALCANÇOU"
"RS";430870;"Gaurama";;1;1;100;100;"ALCANÇOU"
"RS";430880;"General Câmara";;4;4;100;100;"ALCANÇOU"
"RS";430885;"Gentil";;2;2;100;100;"ALCANÇOU"
"RS";430890;"Getúlio Vargas";;43;43;100;100;"ALCANÇOU"
"RS";430900;"Giruá";;49;49;100;100;"ALCANÇOU"
"RS";430905;"Glorinha";;27;27;100;100;"ALCANÇOU"
"RS";430910;"Gramado";;637;639;99,6870109546166;99,7;"ALCANÇOU"
"RS";430912;"Gramado dos Loureiros";;1;1;100;100;"ALCANÇOU"
"RS";430915;"Gramado Xavier";;9;9;100;100;"ALCANÇOU"
"RS";430920;"Gravataí";;699;699;100;100;"ALCANÇOU"
"RS";430925;"Guabiju";"X";;;;;"NÃO ALCANÇOU"
"RS";430930;"Guaíba";;623;623;100;100;"ALCANÇOU"
"RS";430940;"Guaporé";;18;18;100;100;"ALCANÇOU"
"RS";430950;"Guarani das Missões";;9;9;100;100;"ALCANÇOU"
"RS";430955;"Harmonia";"X";;;;;"NÃO ALCANÇOU"
"RS";430957;"Herveiras";;9;9;100;100;"ALCANÇOU"
"RS";430960;"Horizontina";;22;22;100;100;"ALCANÇOU"
"RS";430965;"Hulha Negra";;9;9;100;100;"ALCANÇOU"
"RS";430970;"Humaitá";;3;3;100;100;"ALCANÇOU"
"RS";430975;"Ibarama";;24;24;100;100;"ALCANÇOU"
"RS";430980;"Ibiaçá";;7;7;100;100;"ALCANÇOU"
"RS";430990;"Ibiraiaras";;18;18;100;100;"ALCANÇOU"
"RS";430995;"Ibirapuitã";;0;1;0;0;"NÃO ALCANÇOU"
"RS";431000;"Ibirubá";;27;27;100;100;"ALCANÇOU"
"RS";431010;"Igrejinha";;99;100;99;99;"ALCANÇOU"
"RS";431020;"Ijuí";;1467;1473;99,5926680244399;99,6;"ALCANÇOU"
"RS";431030;"Ilópolis";;9;9;100;100;"ALCANÇOU"
"RS";431033;"Imbé";;29;29;100;100;"ALCANÇOU"
"RS";431036;"Imigrante";;6;6;100;100;"ALCANÇOU"
"RS";431040;"Independência";;11;11;100;100;"ALCANÇOU"
"RS";431041;"Inhacorá";"X";;;;;"NÃO ALCANÇOU"
"RS";431043;"Ipê";"X";;;;;"NÃO ALCANÇOU"
"RS";431046;"Ipiranga do Sul";;3;3;100;100;"ALCANÇOU"
"RS";431050;"Iraí";;10;10;100;100;"ALCANÇOU"
"RS";431053;"Itaara";;77;77;100;100;"ALCANÇOU"
"RS";431055;"Itacurubi";;4;4;100;100;"ALCANÇOU"
"RS";431057;"Itapuca";"X";;;;;"NÃO ALCANÇOU"
"RS";431060;"Itaqui";;38;38;100;100;"ALCANÇOU"
"RS";431065;"Itati";"X";;;;;"NÃO ALCANÇOU"
"RS";431070;"Itatiba do Sul";;15;15;100;100;"ALCANÇOU"
"RS";431075;"Ivorá";"X";;;;;"NÃO ALCANÇOU"
"RS";431080;"Ivoti";;102;102;100;100;"ALCANÇOU"
"RS";431085;"Jaboticaba";;14;14;100;100;"ALCANÇOU"
"RS";431087;"Jacuizinho";;2;2;100;100;"ALCANÇOU"
"RS";431090;"Jacutinga";;6;6;100;100;"ALCANÇOU"
"RS";431100;"Jaguarão";;92;92;100;100;"ALCANÇOU"
"RS";431110;"Jaguari";;74;74;100;100;"ALCANÇOU"
"RS";431112;"Jaquirana";;6;6;100;100;"ALCANÇOU"
"RS";431113;"Jari";;9;9;100;100;"ALCANÇOU"
"RS";431115;"Jóia";;6;6;100;100;"ALCANÇOU"
"RS";431120;"Júlio de Castilhos";;43;43;100;100;"ALCANÇOU"
"RS";431123;"Lagoa Bonita do Sul";;29;29;100;100;"ALCANÇOU"
"RS";431125;"Lagoão";"X";;;;;"NÃO ALCANÇOU"
"RS";431127;"Lagoa dos Três Cantos";"X";;;;;"NÃO ALCANÇOU"
"RS";431130;"Lagoa Vermelha";;34;34;100;100;"ALCANÇOU"
"RS";431140;"Lajeado";;823;823;100;100;"ALCANÇOU"
"RS";431142;"Lajeado do Bugre";;3;3;100;100;"ALCANÇOU"
"RS";431150;"Lavras do Sul";;8;8;100;100;"ALCANÇOU"
"RS";431160;"Liberato Salzano";"X";;;;;"NÃO ALCANÇOU"
"RS";431162;"Lindolfo Collor";;15;15;100;100;"ALCANÇOU"
"RS";431164;"Linha Nova";;3;3;100;100;"ALCANÇOU"
"RS";431170;"Machadinho";;6;6;100;100;"ALCANÇOU"
"RS";431171;"Maçambará";;15;15;100;100;"ALCANÇOU"
"RS";431173;"Mampituba";;2;2;100;100;"ALCANÇOU"
"RS";431175;"Manoel Viana";;14;14;100;100;"ALCANÇOU"
"RS";431177;"Maquiné";;5;5;100;100;"ALCANÇOU"
"RS";431179;"Maratá";;5;5;100;100;"ALCANÇOU"
"RS";431180;"Marau";;439;444;98,8738738738739;98,9;"ALCANÇOU"
"RS";431190;"Marcelino Ramos";;6;6;100;100;"ALCANÇOU"
"RS";431198;"Mariana Pimentel";;4;4;100;100;"ALCANÇOU"
"RS";431200;"Mariano Moro";"X";;;;;"NÃO ALCANÇOU"
"RS";431205;"Marques de Souza";;3;3;100;100;"ALCANÇOU"
"RS";431210;"Mata";;12;12;100;100;"ALCANÇOU"
"RS";431213;"Mato Castelhano";;5;5;100;100;"ALCANÇOU"
"RS";431215;"Mato Leitão";;13;13;100;100;"ALCANÇOU"
"RS";431217;"Mato Queimado";;1;1;100;100;"ALCANÇOU"
"RS";431220;"Maximiliano de Almeida";;17;17;100;100;"ALCANÇOU"
"RS";431225;"Minas do Leão";;5;5;100;100;"ALCANÇOU"
"RS";431230;"Miraguaí";;7;7;100;100;"ALCANÇOU"
"RS";431235;"Montauri";;4;4;100;100;"ALCANÇOU"
"RS";431237;"Monte Alegre dos Campos";;2;2;100;100;"ALCANÇOU"
"RS";431238;"Monte Belo do Sul";;5;5;100;100;"ALCANÇOU"
"RS";431240;"Montenegro";;247;247;100;100;"ALCANÇOU"
"RS";431242;"Mormaço";;5;5;100;100;"ALCANÇOU"
"RS";431244;"Morrinhos do Sul";;1;1;100;100;"ALCANÇOU"
"RS";431245;"Morro Redondo";;1;1;100;100;"ALCANÇOU"
"RS";431247;"Morro Reuter";;12;12;100;100;"ALCANÇOU"
"RS";431250;"Mostardas";;31;31;100;100;"ALCANÇOU"
"RS";431260;"Muçum";;2;2;100;100;"ALCANÇOU"
"RS";431261;"Muitos Capões";;2;2;100;100;"ALCANÇOU"
"RS";431262;"Muliterno";;2;2;100;100;"ALCANÇOU"
"RS";431265;"Não-Me-Toque";;7;7;100;100;"ALCANÇOU"
"RS";431267;"Nicolau Vergueiro";"X";;;;;"NÃO ALCANÇOU"
"RS";431270;"Nonoai";;88;89;98,876404494382;98,9;"ALCANÇOU"
"RS";431275;"Nova Alvorada";;25;25;100;100;"ALCANÇOU"
"RS";431280;"Nova Araçá";;7;7;100;100;"ALCANÇOU"
"RS";431290;"Nova Bassano";;24;24;100;100;"ALCANÇOU"
"RS";431295;"Nova Boa Vista";;1;1;100;100;"ALCANÇOU"
"RS";431300;"Nova Bréscia";;5;5;100;100;"ALCANÇOU"
"RS";431301;"Nova Candelária";;8;8;100;100;"ALCANÇOU"
