"UF";"COD_MUN";"NOME_MUN";"*Ausência de Casos";"NUM_2025";"DEN_2025";"RES_2025";"ALCANCOU A META?";"RES";"METAS"
"SC";420500;"Dionísio Cerqueira";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"SC";420510;"Dona Emma";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420515;"Doutor Pedrinho";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420517;"Entre Rios";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420519;"Ermo";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"SC";420520;"Erval Velho";;6;6;100;"SIM";100;"ALCANÇOU"
"SC";420530;"Faxinal dos Guedes";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420535;"Flor do Sertão";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420540;"Florianópolis";;70;231;30,3030303030303;"NÃO";30,3;"NÃO ALCANÇOU"
"SC";420543;"Formosa do Sul";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420545;"Forquilhinha";;14;22;63,6363636363636;"NÃO";63,6;"NÃO ALCANÇOU"
"SC";420550;"Fraiburgo";;3;3;100;"SIM";100;"ALCANÇOU"
"SC";420555;"Frei Rogério";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420560;"Galvão";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420570;"Garopaba";;6;11;54,5454545454545;"NÃO";54,5;"NÃO ALCANÇOU"
"SC";420580;"Garuva";;20;20;100;"SIM";100;"ALCANÇOU"
"SC";420590;"Gaspar";;29;35;82,8571428571429;"SIM";82,9;"ALCANÇOU"
"SC";420600;"Governador Celso Ramos";;2;14;14,2857142857143;"NÃO";14,3;"NÃO ALCANÇOU"
"SC";420610;"Grão Pará";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420620;"Gravatal";;6;6;100;"SIM";100;"ALCANÇOU"
"SC";420630;"Guabiruba";;2;2;100;"SIM";100;"ALCANÇOU"
"SC";420640;"Guaraciaba";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420650;"Guaramirim";;17;17;100;"SIM";100;"ALCANÇOU"
"SC";420660;"Guarujá do Sul";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420665;"Guatambú";;0;1;0;"NÃO";0;"NÃO ALCANÇOU"
"SC";420670;"Herval d'Oeste";;34;34;100;"SIM";100;"ALCANÇOU"
"SC";420675;"Ibiam";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420680;"Ibicaré";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420690;"Ibirama";;2;2;100;"SIM";100;"ALCANÇOU"
"SC";420700;"Içara";;14;15;93,3333333333333;"SIM";93,3;"ALCANÇOU"
"SC";420710;"Ilhota";;13;13;100;"SIM";100;"ALCANÇOU"
"SC";420720;"Imaruí";;3;3;100;"SIM";100;"ALCANÇOU"
"SC";420730;"Imbituba";;49;49;100;"SIM";100;"ALCANÇOU"
"SC";420740;"Imbuia";;1;1;100;"SIM";100;"ALCANÇOU"
"SC";420750;"Indaial";;48;48;100;"SIM";100;"ALCANÇOU"
"SC";420757;"Iomerê";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420760;"Ipira";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420765;"Iporã do Oeste";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420768;"Ipuaçu";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420770;"Ipumirim";;16;16;100;"SIM";100;"ALCANÇOU"
"SC";420775;"Iraceminha";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420780;"Irani";;11;11;100;"SIM";100;"ALCANÇOU"
"SC";420785;"Irati";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420790;"Irineópolis";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420800;"Itá";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420810;"Itaiópolis";;1;3;33,3333333333333;"NÃO";33,3;"NÃO ALCANÇOU"
"SC";420820;"Itajaí";;102;140;72,8571428571428;"SIM";72,9;"ALCANÇOU"
"SC";420830;"Itapema";;54;54;100;"SIM";100;"ALCANÇOU"
"SC";420840;"Itapiranga";;1;1;100;"SIM";100;"ALCANÇOU"
"SC";420845;"Itapoá";;12;12;100;"SIM";100;"ALCANÇOU"
"SC";420850;"Ituporanga";;9;11;81,8181818181818;"SIM";81,8;"ALCANÇOU"
"SC";420860;"Jaborá";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420870;"Jacinto Machado";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420880;"Jaguaruna";;14;14;100;"SIM";100;"ALCANÇOU"
"SC";420890;"Jaraguá do Sul";;48;48;100;"SIM";100;"ALCANÇOU"
"SC";420895;"Jardinópolis";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420900;"Joaçaba";;24;24;100;"SIM";100;"ALCANÇOU"
"SC";420910;"Joinville";;387;509;76,0314341846758;"SIM";76;"ALCANÇOU"
"SC";420915;"José Boiteux";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420917;"Jupiá";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420920;"Lacerdópolis";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420930;"Lages";;161;206;78,1553398058252;"SIM";78,2;"ALCANÇOU"
"SC";420940;"Laguna";;8;9;88,8888888888889;"SIM";88,9;"ALCANÇOU"
"SC";420945;"Lajeado Grande";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420950;"Laurentino";;5;5;100;"SIM";100;"ALCANÇOU"
"SC";420960;"Lauro Muller";;3;4;75;"SIM";75;"ALCANÇOU"
"SC";420970;"Lebon Régis";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420980;"Leoberto Leal";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420985;"Lindóia do Sul";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";420990;"Lontras";;11;14;78,5714285714286;"SIM";78,6;"ALCANÇOU"
"SC";421000;"Luiz Alves";;5;5;100;"SIM";100;"ALCANÇOU"
"SC";421003;"Luzerna";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421005;"Macieira";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421010;"Mafra";;34;34;100;"SIM";100;"ALCANÇOU"
"SC";421020;"Major Gercino";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421030;"Major Vieira";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"SC";421040;"Maracajá";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421050;"Maravilha";;6;11;54,5454545454545;"NÃO";54,5;"NÃO ALCANÇOU"
"SC";421055;"Marema";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421060;"Massaranduba";;2;2;100;"SIM";100;"ALCANÇOU"
"SC";421070;"Matos Costa";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421080;"Meleiro";;0;5;0;"NÃO";0;"NÃO ALCANÇOU"
"SC";421085;"Mirim Doce";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421090;"Modelo";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421100;"Mondaí";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421105;"Monte Carlo";;1;3;33,3333333333333;"NÃO";33,3;"NÃO ALCANÇOU"
"SC";421110;"Monte Castelo";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421120;"Morro da Fumaça";;15;15;100;"SIM";100;"ALCANÇOU"
"SC";421125;"Morro Grande";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421130;"Navegantes";;41;43;95,3488372093023;"SIM";95,3;"ALCANÇOU"
"SC";421140;"Nova Erechim";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421145;"Nova Itaberaba";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"SC";421150;"Nova Trento";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421160;"Nova Veneza";;2;2;100;"SIM";100;"ALCANÇOU"
"SC";421165;"Novo Horizonte";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"SC";421170;"Orleans";;5;5;100;"SIM";100;"ALCANÇOU"
"SC";421175;"Otacílio Costa";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421180;"Ouro";;2;2;100;"SIM";100;"ALCANÇOU"
"SC";421185;"Ouro Verde";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421187;"Paial";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421189;"Painel";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421190;"Palhoça";;83;106;78,3018867924528;"SIM";78,3;"ALCANÇOU"
"SC";421200;"Palma Sola";;3;3;100;"SIM";100;"ALCANÇOU"
"SC";421205;"Palmeira";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421210;"Palmitos";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421220;"Papanduva";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421223;"Paraíso";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421225;"Passo de Torres";;6;6;100;"SIM";100;"ALCANÇOU"
"SC";421227;"Passos Maia";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421230;"Paulo Lopes";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421240;"Pedras Grandes";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421250;"Penha";;18;20;90;"SIM";90;"ALCANÇOU"
"SC";421260;"Peritiba";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421265;"Pescaria Brava";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421270;"Petrolândia";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421280;"Balneário Piçarras";;16;16;100;"SIM";100;"ALCANÇOU"
"SC";421290;"Pinhalzinho";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421300;"Pinheiro Preto";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421310;"Piratuba";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421315;"Planalto Alegre";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421320;"Pomerode";;10;10;100;"SIM";100;"ALCANÇOU"
"SC";421330;"Ponte Alta";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"SC";421335;"Ponte Alta do Norte";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421340;"Ponte Serrada";;5;5;100;"SIM";100;"ALCANÇOU"
"SC";421350;"Porto Belo";;4;4;100;"SIM";100;"ALCANÇOU"
"SC";421360;"Porto União";;8;9;88,8888888888889;"SIM";88,9;"ALCANÇOU"
"SC";421370;"Pouso Redondo";;24;24;100;"SIM";100;"ALCANÇOU"
"SC";421380;"Praia Grande";;0;3;0;"NÃO";0;"NÃO ALCANÇOU"
"SC";421390;"Presidente Castello Branco";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421400;"Presidente Getúlio";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421410;"Presidente Nereu";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421415;"Princesa";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421420;"Quilombo";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421430;"Rancho Queimado";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421440;"Rio das Antas";;4;4;100;"SIM";100;"ALCANÇOU"
"SC";421450;"Rio do Campo";;1;1;100;"SIM";100;"ALCANÇOU"
"SC";421460;"Rio do Oeste";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421470;"Rio dos Cedros";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421480;"Rio do Sul";;36;33;109,090909090909;"SIM";109,1;"ALCANÇOU"
"SC";421490;"Rio Fortuna";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421500;"Rio Negrinho";;14;18;77,7777777777778;"SIM";77,8;"ALCANÇOU"
"SC";421505;"Rio Rufino";;4;4;100;"SIM";100;"ALCANÇOU"
"SC";421507;"Riqueza";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421510;"Rodeio";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421520;"Romelândia";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421530;"Salete";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421535;"Saltinho";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421540;"Salto Veloso";;6;2;300;"SIM";300;"ALCANÇOU"
"SC";421545;"Sangão";;4;4;100;"SIM";100;"ALCANÇOU"
"SC";421550;"Santa Cecília";;4;4;100;"SIM";100;"ALCANÇOU"
"SC";421555;"Santa Helena";;5;6;83,3333333333333;"SIM";83,3;"ALCANÇOU"
"SC";421560;"Santa Rosa de Lima";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421565;"Santa Rosa do Sul";;2;2;100;"SIM";100;"ALCANÇOU"
"SC";421567;"Santa Terezinha";;2;2;100;"SIM";100;"ALCANÇOU"
"SC";421568;"Santa Terezinha do Progresso";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421569;"Santiago do Sul";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421570;"Santo Amaro da Imperatriz";;3;3;100;"SIM";100;"ALCANÇOU"
"SC";421575;"São Bernardino";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421580;"São Bento do Sul";;4;4;100;"SIM";100;"ALCANÇOU"
"SC";421590;"São Bonifácio";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"SC";421600;"São Carlos";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421605;"São Cristovão do Sul";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"SC";421610;"São Domingos";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421620;"São Francisco do Sul";;18;30;60;"NÃO";60;"NÃO ALCANÇOU"
"SC";421625;"São João do Oeste";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421630;"São João Batista";;12;15;80;"SIM";80;"ALCANÇOU"
"SC";421635;"São João do Itaperiú";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421640;"São João do Sul";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421650;"São Joaquim";;2;8;25;"NÃO";25;"NÃO ALCANÇOU"
"SC";421660;"São José";;96;101;95,049504950495;"SIM";95;"ALCANÇOU"
"SC";421670;"São José do Cedro";;6;6;100;"SIM";100;"ALCANÇOU"
"SC";421680;"São José do Cerrito";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421690;"São Lourenço do Oeste";;7;7;100;"SIM";100;"ALCANÇOU"
"SC";421700;"São Ludgero";;1;3;33,3333333333333;"NÃO";33,3;"NÃO ALCANÇOU"
"SC";421710;"São Martinho";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421715;"São Miguel da Boa Vista";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421720;"São Miguel do Oeste";;7;9;77,7777777777778;"SIM";77,8;"ALCANÇOU"
"SC";421725;"São Pedro de Alcântara";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"SC";421730;"Saudades";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421740;"Schroeder";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"SC";421750;"Seara";;4;4;100;"SIM";100;"ALCANÇOU"
"SC";421755;"Serra Alta";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421760;"Siderópolis";;6;8;75;"SIM";75;"ALCANÇOU"
"SC";421770;"Sombrio";;4;4;100;"SIM";100;"ALCANÇOU"
"SC";421775;"Sul Brasil";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421780;"Taió";;3;3;100;"SIM";100;"ALCANÇOU"
"SC";421790;"Tangará";;9;9;100;"SIM";100;"ALCANÇOU"
"SC";421795;"Tigrinhos";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421800;"Tijucas";;3;5;60;"NÃO";60;"NÃO ALCANÇOU"
"SC";421810;"Timbé do Sul";;6;7;85,7142857142857;"SIM";85,7;"ALCANÇOU"
"SC";421820;"Timbó";;15;15;100;"SIM";100;"ALCANÇOU"
"SC";421825;"Timbó Grande";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421830;"Três Barras";;0;6;0;"NÃO";0;"NÃO ALCANÇOU"
"SC";421835;"Treviso";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421840;"Treze de Maio";;0;3;0;"NÃO";0;"NÃO ALCANÇOU"
"SC";421850;"Treze Tílias";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421860;"Trombudo Central";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421870;"Tubarão";;50;61;81,9672131147541;"SIM";82;"ALCANÇOU"
"SC";421875;"Tunápolis";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421880;"Turvo";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421885;"União do Oeste";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421890;"Urubici";;0;7;0;"NÃO";0;"NÃO ALCANÇOU"
"SC";421895;"Urupema";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421900;"Urussanga";;17;17;100;"SIM";100;"ALCANÇOU"
"SC";421910;"Vargeão";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421915;"Vargem";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421917;"Vargem Bonita";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421920;"Vidal Ramos";;18;18;100;"SIM";100;"ALCANÇOU"
"SC";421930;"Videira";;6;11;54,5454545454545;"NÃO";54,5;"NÃO ALCANÇOU"
"SC";421935;"Vitor Meireles";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421940;"Witmarsum";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421950;"Xanxerê";;1;1;100;"SIM";100;"ALCANÇOU"
"SC";421960;"Xavantina";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"SC";421970;"Xaxim";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"SC";421985;"Zortéa";;4;4;100;"SIM";100;"ALCANÇOU"
"SC";422000;"Balneário Rincão";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"RS";430003;"Aceguá";;2;2;100;"SIM";100;"ALCANÇOU"
"RS";430005;"Água Santa";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430010;"Agudo";;0;3;0;"NÃO";0;"NÃO ALCANÇOU"
"RS";430020;"Ajuricaba";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430030;"Alecrim";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430040;"Alegrete";;76;75;101,333333333333;"SIM";101,3;"ALCANÇOU"
"RS";430045;"Alegria";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"RS";430047;"Almirante Tamandaré do Sul";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430050;"Alpestre";;2;2;100;"SIM";100;"ALCANÇOU"
"RS";430055;"Alto Alegre";;1;6;16,6666666666667;"NÃO";16,7;"NÃO ALCANÇOU"
"RS";430057;"Alto Feliz";;2;0;0;"NÃO";0;"NÃO ALCANÇOU"
"RS";430060;"Alvorada";;402;347;115,850144092219;"SIM";115,9;"ALCANÇOU"
"RS";430063;"Amaral Ferrador";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430064;"Ametista do Sul";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430066;"André da Rocha";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430070;"Anta Gorda";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"RS";430080;"Antônio Prado";;2;2;100;"SIM";100;"ALCANÇOU"
"RS";430085;"Arambaré";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430087;"Araricá";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430090;"Aratiba";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430100;"Arroio do Meio";;11;14;78,5714285714286;"SIM";78,6;"ALCANÇOU"
"RS";430105;"Arroio do Sal";;10;10;100;"SIM";100;"ALCANÇOU"
"RS";430107;"Arroio do Padre";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"RS";430110;"Arroio dos Ratos";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"RS";430120;"Arroio do Tigre";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430130;"Arroio Grande";;1;0;0;"NÃO";0;"NÃO ALCANÇOU"
"RS";430140;"Arvorezinha";;2;3;66,6666666666667;"NÃO";66,7;"NÃO ALCANÇOU"
"RS";430150;"Augusto Pestana";;0;2;0;"NÃO";0;"NÃO ALCANÇOU"
"RS";430155;"Áurea";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430160;"Bagé";;81;97;83,5051546391753;"SIM";83,5;"ALCANÇOU"
"RS";430163;"Balneário Pinhal";;5;14;35,7142857142857;"NÃO";35,7;"NÃO ALCANÇOU"
"RS";430165;"Barão";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430170;"Barão de Cotegipe";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430175;"Barão do Triunfo";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430180;"Barracão";;5;5;100;"SIM";100;"ALCANÇOU"
"RS";430185;"Barra do Guarita";;1;1;100;"SIM";100;"ALCANÇOU"
"RS";430187;"Barra do Quaraí";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"RS";430190;"Barra do Ribeiro";;10;10;100;"SIM";100;"ALCANÇOU"
"RS";430192;"Barra do Rio Azul";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430195;"Barra Funda";;5;5;100;"SIM";100;"ALCANÇOU"
"RS";430200;"Barros Cassal";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"RS";430205;"Benjamin Constant do Sul";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430210;"Bento Gonçalves";;50;61;81,9672131147541;"SIM";82;"ALCANÇOU"
"RS";430215;"Boa Vista das Missões";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430220;"Boa Vista do Buricá";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430222;"Boa Vista do Cadeado";;1;1;100;"SIM";100;"ALCANÇOU"
"RS";430223;"Boa Vista do Incra";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430225;"Boa Vista do Sul";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430230;"Bom Jesus";;22;31;70,9677419354839;"SIM";71;"ALCANÇOU"
"RS";430235;"Bom Princípio";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430237;"Bom Progresso";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430240;"Bom Retiro do Sul";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"RS";430245;"Boqueirão do Leão";;3;3;100;"SIM";100;"ALCANÇOU"
"RS";430250;"Bossoroca";;8;1;800;"SIM";800;"ALCANÇOU"
"RS";430258;"Bozano";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430260;"Braga";;8;8;100;"SIM";100;"ALCANÇOU"
"RS";430265;"Brochier";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430270;"Butiá";;2;13;15,3846153846154;"NÃO";15,4;"NÃO ALCANÇOU"
"RS";430280;"Caçapava do Sul";;1;5;20;"NÃO";20;"NÃO ALCANÇOU"
"RS";430290;"Cacequi";;6;6;100;"SIM";100;"ALCANÇOU"
"RS";430300;"Cachoeira do Sul";;0;30;0;"NÃO";0;"NÃO ALCANÇOU"
"RS";430310;"Cachoeirinha";;62;67;92,5373134328358;"SIM";92,5;"ALCANÇOU"
"RS";430320;"Cacique Doble";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430330;"Caibaté";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430340;"Caiçara";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430350;"Camaquã";;44;53;83,0188679245283;"SIM";83;"ALCANÇOU"
"RS";430355;"Camargo";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430360;"Cambará do Sul";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430367;"Campestre da Serra";;0;0;0;"NÃO";0;"NÃO ALCANÇOU"
"RS";430370;"Campina das Missões";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430380;"Campinas do Sul";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430390;"Campo Bom";;12;24;50;"NÃO";50;"NÃO ALCANÇOU"
"RS";430400;"Campo Novo";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430410;"Campos Borges";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430420;"Candelária";;0;7;0;"NÃO";0;"NÃO ALCANÇOU"
"RS";430430;"Cândido Godói";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430435;"Candiota";;1;1;100;"SIM";100;"ALCANÇOU"
"RS";430440;"Canela";;31;31;100;"SIM";100;"ALCANÇOU"
"RS";430450;"Canguçu";;2;2;100;"SIM";100;"ALCANÇOU"
"RS";430460;"Canoas";;115;399;28,8220551378446;"NÃO";28,8;"NÃO ALCANÇOU"
"RS";430461;"Canudos do Vale";"x";;;;"NÃO SE APLICA";;"NÃO ALCANÇOU"
"RS";430462;"Capão Bonito do Sul";;1;1;100;"SIM";100;"ALCANÇOU"
