"UF";"COD_MUN";"NOME_MUN";"META_IND_1";"META_IND_2";"META_IND_3";"META_IND_4";"META_IND_5";"META_IND_6";"META_IND_12";"META_IND_14"
"BA";"292300";;;;"ALCANÇOU";;;;;
"BA";"292303";;;;"ALCANÇOU";;;;;
"BA";"292305";;;;"ALCANÇOU";;;;;
"BA";"292310";;;;"ALCANÇOU";;;;;
"BA";"292320";;;;"NÃO ALCANÇOU";;;;;
"BA";"292330";;;;"ALCANÇOU";;;;;
"BA";"292335";;;;"ALCANÇOU";;;;;
"BA";"292340";;;;"ALCANÇOU";;;;;
"BA";"292350";;;;"NÃO ALCANÇOU";;;;;
"BA";"292360";;;;"NÃO ALCANÇOU";;;;;
"BA";"292370";;;;"ALCANÇOU";;;;;
"BA";"292380";;;;"NÃO ALCANÇOU";;;;;
"BA";"292390";;;;"ALCANÇOU";;;;;
"BA";"292400";;;;"NÃO ALCANÇOU";;;;;
"BA";"292405";;;;"NÃO ALCANÇOU";;;;;
"BA";"292410";;;;"ALCANÇOU";;;;;
"BA";"292420";;;;"ALCANÇOU";;;;;
"BA";"292430";;;;"ALCANÇOU";;;;;
"BA";"292440";;;;"ALCANÇOU";;;;;
"BA";"292450";;;;"NÃO ALCANÇOU";;;;;
"BA";"292460";;;;"ALCANÇOU";;;;;
"BA";"292465";;;;"ALCANÇOU";;;;;
"BA";"292467";;;;"ALCANÇOU";;;;;
"BA";"292470";;;;"ALCANÇOU";;;;;
"BA";"292480";;;;"ALCANÇOU";;;;;
"BA";"292490";;;;"NÃO ALCANÇOU";;;;;
"BA";"292500";;;;"ALCANÇOU";;;;;
"BA";"292510";;;;"ALCANÇOU";;;;;
"BA";"292520";;;;"ALCANÇOU";;;;;
"BA";"292525";;;;"ALCANÇOU";;;;;
"BA";"292530";;;;"ALCANÇOU";;;;;
"BA";"292540";;;;"NÃO ALCANÇOU";;;;;
"BA";"292550";;;;"ALCANÇOU";;;;;
"BA";"292560";;;;"ALCANÇOU";;;;;
"BA";"292570";;;;"ALCANÇOU";;;;;
"BA";"292575";;;;"ALCANÇOU";;;;;
"BA";"292580";;;;"ALCANÇOU";;;;;
"BA";"292590";;;;"ALCANÇOU";;;;;
"BA";"292593";;;;"ALCANÇOU";;;;;
"BA";"292595";;;;"ALCANÇOU";;;;;
"BA";"292600";;;;"ALCANÇOU";;;;;
"BA";"292610";;;;"ALCANÇOU";;;;;
"BA";"292620";;;;"NÃO ALCANÇOU";;;;;
"BA";"292630";;;;"ALCANÇOU";;;;;
"BA";"292640";;;;"ALCANÇOU";;;;;
"BA";"292650";;;;"ALCANÇOU";;;;;
"BA";"292660";;;;"ALCANÇOU";;;;;
"BA";"292665";;;;"NÃO ALCANÇOU";;;;;
"BA";"292670";;;;"ALCANÇOU";;;;;
"BA";"292680";;;;"ALCANÇOU";;;;;
"BA";"292690";;;;"ALCANÇOU";;;;;
"BA";"292700";;;;"ALCANÇOU";;;;;
"BA";"292710";;;;"NÃO ALCANÇOU";;;;;
"BA";"292720";;;;"ALCANÇOU";;;;;
"BA";"292730";;;;"ALCANÇOU";;;;;
"BA";"292740";;;;"ALCANÇOU";;;;;
"BA";"292750";;;;"ALCANÇOU";;;;;
"BA";"292760";;;;"ALCANÇOU";;;;;
"BA";"292770";;;;"ALCANÇOU";;;;;
"BA";"292780";;;;"ALCANÇOU";;;;;
"BA";"292790";;;;"ALCANÇOU";;;;;
"BA";"292800";;;;"ALCANÇOU";;;;;
"BA";"292805";;;;"ALCANÇOU";;;;;
"BA";"292810";;;;"ALCANÇOU";;;;;
"BA";"292820";;;;"NÃO ALCANÇOU";;;;;
"BA";"292830";;;;"ALCANÇOU";;;;;
"BA";"292840";;;;"NÃO ALCANÇOU";;;;;
"BA";"292850";;;;"NÃO ALCANÇOU";;;;;
"BA";"292860";;;;"ALCANÇOU";;;;;
"BA";"292870";;;;"ALCANÇOU";;;;;
"BA";"292880";;;;"ALCANÇOU";;;;;
"BA";"292890";;;;"ALCANÇOU";;;;;
"BA";"292895";;;;"ALCANÇOU";;;;;
"BA";"292900";;;;"ALCANÇOU";;;;;
"BA";"292905";;;;"ALCANÇOU";;;;;
"BA";"292910";;;;"ALCANÇOU";;;;;
"BA";"292920";;;;"ALCANÇOU";;;;;
"BA";"292925";;;;"ALCANÇOU";;;;;
"BA";"292930";;;;"ALCANÇOU";;;;;
"BA";"292935";;;;"NÃO ALCANÇOU";;;;;
"BA";"292937";;;;"ALCANÇOU";;;;;
"BA";"292940";;;;"ALCANÇOU";;;;;
"BA";"292950";;;;"ALCANÇOU";;;;;
"BA";"292960";;;;"ALCANÇOU";;;;;
"BA";"292970";;;;"NÃO ALCANÇOU";;;;;
"BA";"292975";;;;"ALCANÇOU";;;;;
"BA";"292980";;;;"ALCANÇOU";;;;;
"BA";"292990";;;;"ALCANÇOU";;;;;
"BA";"293000";;;;"ALCANÇOU";;;;;
"BA";"293010";;;;"ALCANÇOU";;;;;
"BA";"293015";;;;"NÃO ALCANÇOU";;;;;
"BA";"293020";;;;"ALCANÇOU";;;;;
"BA";"293030";;;;"ALCANÇOU";;;;;
"BA";"293040";;;;"ALCANÇOU";;;;;
"BA";"293050";;;;"ALCANÇOU";;;;;
"BA";"293060";;;;"ALCANÇOU";;;;;
"BA";"293070";;;;"ALCANÇOU";;;;;
"BA";"293075";;;;"NÃO ALCANÇOU";;;;;
"BA";"293076";;;;"ALCANÇOU";;;;;
"BA";"293077";;;;"ALCANÇOU";;;;;
"BA";"293080";;;;"ALCANÇOU";;;;;
"BA";"293090";;;;"ALCANÇOU";;;;;
"BA";"293100";;;;"ALCANÇOU";;;;;
"BA";"293105";;;;"ALCANÇOU";;;;;
"BA";"293110";;;;"ALCANÇOU";;;;;
"BA";"293120";;;;"NÃO ALCANÇOU";;;;;
"BA";"293130";;;;"NÃO ALCANÇOU";;;;;
"BA";"293135";;;;"ALCANÇOU";;;;;
"BA";"293140";;;;"ALCANÇOU";;;;;
"BA";"293150";;;;"ALCANÇOU";;;;;
"BA";"293160";;;;"ALCANÇOU";;;;;
"BA";"293170";;;;"ALCANÇOU";;;;;
"BA";"293180";;;;"ALCANÇOU";;;;;
"BA";"293190";;;;"ALCANÇOU";;;;;
"BA";"293200";;;;"ALCANÇOU";;;;;
"BA";"293210";;;;"ALCANÇOU";;;;;
"BA";"293220";;;;"ALCANÇOU";;;;;
"BA";"293230";;;;"ALCANÇOU";;;;;
"BA";"293240";;;;"NÃO ALCANÇOU";;;;;
"BA";"293245";;;;"NÃO ALCANÇOU";;;;;
"BA";"293250";;;;"ALCANÇOU";;;;;
"BA";"293260";;;;"ALCANÇOU";;;;;
"BA";"293270";;;;"ALCANÇOU";;;;;
"BA";"293280";;;;"NÃO ALCANÇOU";;;;;
"BA";"293290";;;;"ALCANÇOU";;;;;
"BA";"293300";;;;"NÃO ALCANÇOU";;;;;
"BA";"293305";;;;"ALCANÇOU";;;;;
"BA";"293310";;;;"ALCANÇOU";;;;;
"BA";"293315";;;;"ALCANÇOU";;;;;
"BA";"293317";;;;"NÃO ALCANÇOU";;;;;
"BA";"293320";;;;"ALCANÇOU";;;;;
"BA";"293325";;;;"ALCANÇOU";;;;;
"BA";"293330";;;;"ALCANÇOU";;;;;
"BA";"293340";;;;"ALCANÇOU";;;;;
"BA";"293345";;;;"NÃO ALCANÇOU";;;;;
"BA";"293350";;;;"ALCANÇOU";;;;;
"BA";"293360";;;;"ALCANÇOU";;;;;
"CE";"230010";"Abaiara";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230015";"Acarape";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230020";"Acaraú";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230030";"Acopiara";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230040";"Aiuaba";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"CE";"230050";"Alcântaras";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230060";"Altaneira";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230070";"Alto Santo";"ALCANÇOU";"NÃO ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230075";"Amontada";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230080";"Antonina do Norte";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230090";"Apuiarés";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU"
"CE";"230100";"Aquiraz";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230110";"Aracati";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230120";"Aracoiaba";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230125";"Ararendá";"ALCANÇOU";"NÃO ALCANÇOU";;"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230130";"Araripe";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230140";"Aratuba";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230150";"Arneiroz";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230160";"Assaré";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU"
"CE";"230170";"Aurora";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230180";"Baixio";"ALCANÇOU";"NÃO ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"CE";"230185";"Banabuiú";"ALCANÇOU";"NÃO ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230190";"Barbalha";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230195";"Barreira";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230200";"Barro";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230205";"Barroquinha";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230210";"Baturité";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230220";"Beberibe";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230230";"Bela Cruz";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230240";"Boa Viagem";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230250";"Brejo Santo";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230260";"Camocim";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230270";"Campos Sales";"ALCANÇOU";"NÃO ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230280";"Canindé";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230290";"Capistrano";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230300";"Caridade";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230320";"Caririaçu";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230310";"Cariré";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230330";"Cariús";"ALCANÇOU";"NÃO ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230340";"Carnaubal";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230350";"Cascavel";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230360";"Catarina";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230365";"Catunda";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230370";"Caucaia";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230380";"Cedro";"NÃO ALCANÇOU";"NÃO ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230390";"Chaval";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230395";"Chorozinho";"NÃO ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230393";"Choró";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230400";"Coreaú";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230410";"Crateús";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230420";"Crato";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230423";"Croatá";"NÃO ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230425";"Cruz";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230426";"Deputado Irapuan Pinheiro";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230427";"Ereré";;;;"ALCANÇOU";;;;
"CE";"230427";"Ererê";"ALCANÇOU";"NÃO ALCANÇOU";;;"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230428";"Eusébio";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230430";"Farias Brito";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230435";"Forquilha";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230440";"Fortaleza";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU"
"CE";"230445";"Fortim";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230450";"Frecheirinha";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230460";"General Sampaio";"NÃO ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230470";"Granja";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230480";"Granjeiro";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230465";"Graça";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230490";"Groaíras";"NÃO ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230495";"Guaiúba";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230500";"Guaraciaba do Norte";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230510";"Guaramiranga";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230520";"Hidrolândia";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"CE";"230523";"Horizonte";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230526";"Ibaretama";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230530";"Ibiapina";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230533";"Ibicuitinga";"ALCANÇOU";"NÃO ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230535";"Icapuí";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230540";"Icó";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230550";"Iguatu";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230560";"Independência";"ALCANÇOU";"NÃO ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230565";"Ipaporanga";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230570";"Ipaumirim";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230580";"Ipu";"NÃO ALCANÇOU";"NÃO ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230590";"Ipueiras";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230600";"Iracema";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230610";"Irauçuba";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230625";"Itaitinga";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230620";"Itaiçaba";"NÃO ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230630";"Itapagé";"ALCANÇOU";"ALCANÇOU";;;"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";
"CE";"230630";"Itapajé";;;;"ALCANÇOU";;;;"ALCANÇOU"
"CE";"230640";"Itapipoca";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230650";"Itapiúna";"NÃO ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230655";"Itarema";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230660";"Itatira";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230670";"Jaguaretama";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230680";"Jaguaribara";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230690";"Jaguaribe";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230700";"Jaguaruana";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230710";"Jardim";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU"
"CE";"230720";"Jati";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230725";"Jijoca de Jericoacoara";"NÃO ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230730";"Juazeiro do Norte";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU"
"CE";"230740";"Jucás";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230750";"Lavras da Mangabeira";"ALCANÇOU";"NÃO ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230760";"Limoeiro do Norte";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230763";"Madalena";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
"CE";"230765";"Maracanaú";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230770";"Maranguape";"ALCANÇOU";"ALCANÇOU";;"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230780";"Marco";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU"
"CE";"230790";"Martinópole";"ALCANÇOU";"ALCANÇOU";;"NÃO ALCANÇOU";"ALCANÇOU";"NÃO ALCANÇOU";"ALCANÇOU";"ALCANÇOU"
