"Região";"UF";"COD_MUN";"Município";"NUM_2025";"DEN_2025";"RES_2025";"RES";"METAS"
"Norte";"TO";170040;"Almas";4;4;1;100;"ALCANÇOU"
"Norte";"TO";170070;"Alvorada";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";170100;"Ananás";4;4;1;100;"ALCANÇOU"
"Norte";"TO";170105;"Angico";2;4;0,5;50;"NÃO ALCANÇOU"
"Norte";"TO";170110;"Aparecida do Rio Negro";3;4;0,75;75;"NÃO ALCANÇOU"
"Norte";"TO";170130;"Aragominas";3;4;0,75;75;"NÃO ALCANÇOU"
"Norte";"TO";170190;"Araguacema";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";170200;"Araguaçu";4;4;1;100;"ALCANÇOU"
"Norte";"TO";170210;"Araguaína";0;4;0;0;"NÃO ALCANÇOU"
"Norte";"TO";170215;"Araguanã";2;4;0,5;50;"NÃO ALCANÇOU"
"Norte";"TO";170220;"Araguatins";0;4;0;0;"NÃO ALCANÇOU"
"Norte";"TO";170230;"Arapoema";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";170240;"Arraias";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";170255;"Augustinópolis";2;4;0,5;50;"NÃO ALCANÇOU"
"Norte";"TO";170270;"Aurora do Tocantins";0;4;0;0;"NÃO ALCANÇOU"
"Norte";"TO";170290;"Axixá do Tocantins";4;4;1;100;"ALCANÇOU"
"Norte";"TO";170300;"Babaçulândia";0;4;0;0;"NÃO ALCANÇOU"
"Norte";"TO";170305;"Bandeirantes do Tocantins";4;4;1;100;"ALCANÇOU"
"Norte";"TO";170307;"Barra do Ouro";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";170310;"Barrolândia";3;4;0,75;75;"NÃO ALCANÇOU"
"Norte";"TO";170320;"Bernardo Sayão";3;4;0,75;75;"NÃO ALCANÇOU"
"Norte";"TO";170330;"Bom Jesus do Tocantins";4;4;1;100;"ALCANÇOU"
"Norte";"TO";170360;"Brasilândia do Tocantins";4;4;1;100;"ALCANÇOU"
"Norte";"TO";170370;"Brejinho de Nazaré";2;4;0,5;50;"NÃO ALCANÇOU"
"Norte";"TO";170380;"Buriti do Tocantins";4;4;1;100;"ALCANÇOU"
"Norte";"TO";170382;"Cachoeirinha";4;4;1;100;"ALCANÇOU"
"Norte";"TO";170384;"Campos Lindos";4;4;1;100;"ALCANÇOU"
"Norte";"TO";170386;"Cariri do Tocantins";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";170388;"Carmolândia";3;4;0,75;75;"NÃO ALCANÇOU"
"Norte";"TO";170389;"Carrasco Bonito";4;4;1;100;"ALCANÇOU"
"Norte";"TO";170390;"Caseara";3;4;0,75;75;"NÃO ALCANÇOU"
"Norte";"TO";170410;"Centenário";4;4;1;100;"ALCANÇOU"
"Norte";"TO";170460;"Chapada de Areia";4;4;1;100;"ALCANÇOU"
"Norte";"TO";170510;"Chapada da Natividade";4;4;1;100;"ALCANÇOU"
"Norte";"TO";170550;"Colinas do Tocantins";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";170555;"Combinado";0;4;0;0;"NÃO ALCANÇOU"
"Norte";"TO";170560;"Conceição do Tocantins";4;4;1;100;"ALCANÇOU"
"Norte";"TO";170600;"Couto Magalhães";4;4;1;100;"ALCANÇOU"
"Norte";"TO";170610;"Cristalândia";0;4;0;0;"NÃO ALCANÇOU"
"Norte";"TO";170625;"Crixás do Tocantins";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";170650;"Darcinópolis";3;4;0,75;75;"NÃO ALCANÇOU"
"Norte";"TO";170700;"Dianópolis";2;4;0,5;50;"NÃO ALCANÇOU"
"Norte";"TO";170710;"Divinópolis do Tocantins";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";170720;"Dois Irmãos do Tocantins";4;4;1;100;"ALCANÇOU"
"Norte";"TO";170730;"Dueré";4;4;1;100;"ALCANÇOU"
"Norte";"TO";170740;"Esperantina";4;4;1;100;"ALCANÇOU"
"Norte";"TO";170755;"Fátima";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";170765;"Figueirópolis";2;4;0,5;50;"NÃO ALCANÇOU"
"Norte";"TO";170770;"Filadélfia";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";170820;"Formoso do Araguaia";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";170825;"Tabocão";4;4;1;100;"ALCANÇOU"
"Norte";"TO";170830;"Goianorte";4;4;1;100;"ALCANÇOU"
"Norte";"TO";170900;"Goiatins";4;4;1;100;"ALCANÇOU"
"Norte";"TO";170930;"Guaraí";2;4;0,5;50;"NÃO ALCANÇOU"
"Norte";"TO";170950;"Gurupi";0;4;0;0;"NÃO ALCANÇOU"
"Norte";"TO";170980;"Ipueiras";2;4;0,5;50;"NÃO ALCANÇOU"
"Norte";"TO";171050;"Itacajá";0;4;0;0;"NÃO ALCANÇOU"
"Norte";"TO";171070;"Itaguatins";3;4;0,75;75;"NÃO ALCANÇOU"
"Norte";"TO";171090;"Itapiratins";4;4;1;100;"ALCANÇOU"
"Norte";"TO";171110;"Itaporã do Tocantins";0;4;0;0;"NÃO ALCANÇOU"
"Norte";"TO";171150;"Jaú do Tocantins";2;4;0,5;50;"NÃO ALCANÇOU"
"Norte";"TO";171180;"Juarina";4;4;1;100;"ALCANÇOU"
"Norte";"TO";171190;"Lagoa da Confusão";0;4;0;0;"NÃO ALCANÇOU"
"Norte";"TO";171195;"Lagoa do Tocantins";4;4;1;100;"ALCANÇOU"
"Norte";"TO";171200;"Lajeado";4;4;1;100;"ALCANÇOU"
"Norte";"TO";171215;"Lavandeira";3;4;0,75;75;"NÃO ALCANÇOU"
"Norte";"TO";171240;"Lizarda";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";171245;"Luzinópolis";4;4;1;100;"ALCANÇOU"
"Norte";"TO";171250;"Marianópolis do Tocantins";0;4;0;0;"NÃO ALCANÇOU"
"Norte";"TO";171270;"Mateiros";2;4;0,5;50;"NÃO ALCANÇOU"
"Norte";"TO";171280;"Maurilândia do Tocantins";2;4;0,5;50;"NÃO ALCANÇOU"
"Norte";"TO";171320;"Miracema do Tocantins";0;4;0;0;"NÃO ALCANÇOU"
"Norte";"TO";171330;"Miranorte";4;4;1;100;"ALCANÇOU"
"Norte";"TO";171360;"Monte do Carmo";0;4;0;0;"NÃO ALCANÇOU"
"Norte";"TO";171370;"Monte Santo do Tocantins";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";171380;"Palmeiras do Tocantins";4;4;1;100;"ALCANÇOU"
"Norte";"TO";171395;"Muricilândia";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";171420;"Natividade";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";171430;"Nazaré";0;4;0;0;"NÃO ALCANÇOU"
"Norte";"TO";171488;"Nova Olinda";2;4;0,5;50;"NÃO ALCANÇOU"
"Norte";"TO";171500;"Nova Rosalândia";2;4;0,5;50;"NÃO ALCANÇOU"
"Norte";"TO";171510;"Novo Acordo";2;4;0,5;50;"NÃO ALCANÇOU"
"Norte";"TO";171515;"Novo Alegre";4;4;1;100;"ALCANÇOU"
"Norte";"TO";171525;"Novo Jardim";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";171550;"Oliveira de Fátima";4;4;1;100;"ALCANÇOU"
"Norte";"TO";171570;"Palmeirante";4;4;1;100;"ALCANÇOU"
"Norte";"TO";171575;"Palmeirópolis";4;4;1;100;"ALCANÇOU"
"Norte";"TO";171610;"Paraíso do Tocantins";0;4;0;0;"NÃO ALCANÇOU"
"Norte";"TO";171620;"Paranã";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";171630;"Pau D'Arco";0;4;0;0;"NÃO ALCANÇOU"
"Norte";"TO";171650;"Pedro Afonso";0;4;0;0;"NÃO ALCANÇOU"
"Norte";"TO";171660;"Peixe";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";171665;"Pequizeiro";4;4;1;100;"ALCANÇOU"
"Norte";"TO";171670;"Colméia";0;4;0;0;"NÃO ALCANÇOU"
"Norte";"TO";171700;"Pindorama do Tocantins";4;4;1;100;"ALCANÇOU"
"Norte";"TO";171720;"Piraquê";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";171750;"Pium";3;4;0,75;75;"NÃO ALCANÇOU"
"Norte";"TO";171780;"Ponte Alta do Bom Jesus";3;4;0,75;75;"NÃO ALCANÇOU"
"Norte";"TO";171790;"Ponte Alta do Tocantins";0;4;0;0;"NÃO ALCANÇOU"
"Norte";"TO";171800;"Porto Alegre do Tocantins";4;4;1;100;"ALCANÇOU"
"Norte";"TO";171820;"Porto Nacional";2;4;0,5;50;"NÃO ALCANÇOU"
"Norte";"TO";171830;"Praia Norte";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";171840;"Presidente Kennedy";4;4;1;100;"ALCANÇOU"
"Norte";"TO";171845;"Pugmil";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";171850;"Recursolândia";4;4;1;100;"ALCANÇOU"
"Norte";"TO";171855;"Riachinho";0;4;0;0;"NÃO ALCANÇOU"
"Norte";"TO";171865;"Rio da Conceição";4;4;1;100;"ALCANÇOU"
"Norte";"TO";171870;"Rio dos Bois";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";171875;"Rio Sono";4;4;1;100;"ALCANÇOU"
"Norte";"TO";171880;"Sampaio";4;4;1;100;"ALCANÇOU"
"Norte";"TO";171884;"Sandolândia";4;4;1;100;"ALCANÇOU"
"Norte";"TO";171886;"Santa Fé do Araguaia";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";171888;"Santa Maria do Tocantins";0;4;0;0;"NÃO ALCANÇOU"
"Norte";"TO";171889;"Santa Rita do Tocantins";4;4;1;100;"ALCANÇOU"
"Norte";"TO";171890;"Santa Rosa do Tocantins";4;4;1;100;"ALCANÇOU"
"Norte";"TO";171900;"Santa Tereza do Tocantins";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";172000;"Santa Terezinha do Tocantins";0;4;0;0;"NÃO ALCANÇOU"
"Norte";"TO";172010;"São Bento do Tocantins";3;4;0,75;75;"NÃO ALCANÇOU"
"Norte";"TO";172015;"São Félix do Tocantins";2;4;0,5;50;"NÃO ALCANÇOU"
"Norte";"TO";172020;"São Miguel do Tocantins";4;4;1;100;"ALCANÇOU"
"Norte";"TO";172025;"São Salvador do Tocantins";4;4;1;100;"ALCANÇOU"
"Norte";"TO";172030;"São Sebastião do Tocantins";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";172049;"São Valério";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";172065;"Silvanópolis";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";172080;"Sítio Novo do Tocantins";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";172085;"Sucupira";4;4;1;100;"ALCANÇOU"
"Norte";"TO";172090;"Taguatinga";4;4;1;100;"ALCANÇOU"
"Norte";"TO";172093;"Taipas do Tocantins";3;4;0,75;75;"NÃO ALCANÇOU"
"Norte";"TO";172097;"Talismã";4;4;1;100;"ALCANÇOU"
"Norte";"TO";172100;"Palmas";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";172110;"Tocantínia";3;4;0,75;75;"NÃO ALCANÇOU"
"Norte";"TO";172120;"Tocantinópolis";1;4;0,25;25;"NÃO ALCANÇOU"
"Norte";"TO";172125;"Tupirama";0;4;0;0;"NÃO ALCANÇOU"
"Norte";"TO";172130;"Tupiratins";2;4;0,5;50;"NÃO ALCANÇOU"
"Norte";"TO";172208;"Wanderlândia";2;4;0,5;50;"NÃO ALCANÇOU"
"Norte";"TO";172210;"Xambioá";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210005;"Açailândia";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210010;"Afonso Cunha";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210015;"Água Doce do Maranhão";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210020;"Alcântara";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"MA";210030;"Aldeias Altas";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210040;"Altamira do Maranhão";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"MA";210043;"Alto Alegre do Maranhão";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210047;"Alto Alegre do Pindaré";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"MA";210050;"Alto Parnaíba";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"MA";210055;"Amapá do Maranhão";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210060;"Amarante do Maranhão";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210070;"Anajatuba";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210080;"Anapurus";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210083;"Apicum-Açu";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210087;"Araguanã";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210090;"Araioses";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210095;"Arame";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210100;"Arari";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"MA";210110;"Axixá";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210120;"Bacabal";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210125;"Bacabeira";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210130;"Bacuri";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210135;"Bacurituba";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210140;"Balsas";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210150;"Barão de Grajaú";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210160;"Barra do Corda";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210170;"Barreirinhas";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"MA";210173;"Belágua";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210177;"Bela Vista do Maranhão";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210180;"Benedito Leite";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210190;"Bequimão";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210193;"Bernardo do Mearim";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210197;"Boa Vista do Gurupi";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210200;"Bom Jardim";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210203;"Bom Jesus das Selvas";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210207;"Bom Lugar";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210210;"Brejo";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210215;"Brejo de Areia";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210220;"Buriti";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210230;"Buriti Bravo";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210232;"Buriticupu";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"MA";210235;"Buritirana";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210237;"Cachoeira Grande";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210240;"Cajapió";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"MA";210250;"Cajari";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210255;"Campestre do Maranhão";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210260;"Cândido Mendes";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210270;"Cantanhede";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210275;"Capinzal do Norte";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210280;"Carolina";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210290;"Carutapera";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"MA";210300;"Caxias";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210310;"Cedral";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210312;"Central do Maranhão";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210315;"Centro do Guilherme";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210317;"Centro Novo do Maranhão";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210320;"Chapadinha";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210325;"Cidelândia";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210330;"Codó";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210340;"Coelho Neto";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210350;"Colinas";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210355;"Conceição do Lago-Açu";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210360;"Coroatá";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210370;"Cururupu";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210375;"Davinópolis";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210380;"Dom Pedro";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210390;"Duque Bacelar";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210400;"Esperantinópolis";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210405;"Estreito";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210407;"Feira Nova do Maranhão";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"MA";210408;"Fernando Falcão";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210409;"Formosa da Serra Negra";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210410;"Fortaleza dos Nogueiras";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"MA";210420;"Fortuna";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210430;"Godofredo Viana";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210440;"Gonçalves Dias";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210450;"Governador Archer";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"MA";210455;"Governador Edison Lobão";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"MA";210460;"Governador Eugênio Barros";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"MA";210462;"Governador Luiz Rocha";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210465;"Governador Newton Bello";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"MA";210467;"Governador Nunes Freire";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210470;"Graça Aranha";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210480;"Grajaú";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210490;"Guimarães";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210500;"Humberto de Campos";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210510;"Icatu";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"MA";210515;"Igarapé do Meio";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210520;"Igarapé Grande";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210530;"Imperatriz";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210535;"Itaipava do Grajaú";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210540;"Itapecuru Mirim";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"MA";210542;"Itinga do Maranhão";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210545;"Jatobá";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210547;"Jenipapo dos Vieiras";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210550;"João Lisboa";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210560;"Joselândia";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210565;"Junco do Maranhão";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210570;"Lago da Pedra";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210580;"Lago do Junco";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210590;"Lago Verde";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"MA";210592;"Lagoa do Mato";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210594;"Lago dos Rodrigues";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210596;"Lagoa Grande do Maranhão";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"MA";210598;"Lajeado Novo";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210600;"Lima Campos";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"MA";210610;"Loreto";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210620;"Luís Domingues";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210630;"Magalhães de Almeida";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"MA";210632;"Maracaçumé";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210635;"Marajá do Sena";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210637;"Maranhãozinho";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210640;"Mata Roma";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210650;"Matinha";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210660;"Matões";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210663;"Matões do Norte";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"MA";210667;"Milagres do Maranhão";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210670;"Mirador";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210675;"Miranda do Norte";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"MA";210680;"Mirinzal";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"MA";210690;"Monção";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210700;"Montes Altos";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210710;"Morros";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210720;"Nina Rodrigues";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210725;"Nova Colinas";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210730;"Nova Iorque";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210735;"Nova Olinda do Maranhão";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210740;"Olho d'Água das Cunhãs";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210745;"Olinda Nova do Maranhão";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210750;"Paço do Lumiar";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210760;"Palmeirândia";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210770;"Paraibano";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210780;"Parnarama";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210790;"Passagem Franca";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210800;"Pastos Bons";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210805;"Paulino Neves";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210810;"Paulo Ramos";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210820;"Pedreiras";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210825;"Pedro do Rosário";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210830;"Penalva";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210840;"Peri Mirim";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"MA";210845;"Peritoró";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"MA";210850;"Pindaré-Mirim";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210860;"Pinheiro";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210870;"Pio XII";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"MA";210880;"Pirapemas";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210890;"Poção de Pedras";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210900;"Porto Franco";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"MA";210905;"Porto Rico do Maranhão";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"MA";210910;"Presidente Dutra";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210920;"Presidente Juscelino";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210923;"Presidente Médici";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210927;"Presidente Sarney";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210930;"Presidente Vargas";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"MA";210940;"Primeira Cruz";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210945;"Raposa";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210950;"Riachão";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";210955;"Ribamar Fiquene";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"MA";210960;"Rosário";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210970;"Sambaíba";3;4;0,75;75;"NÃO ALCANÇOU"
"Nordeste";"MA";210975;"Santa Filomena do Maranhão";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";210980;"Santa Helena";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";210990;"Santa Inês";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";211000;"Santa Luzia";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";211003;"Santa Luzia do Paruá";1;4;0,25;25;"NÃO ALCANÇOU"
"Nordeste";"MA";211010;"Santa Quitéria do Maranhão";2;4;0,5;50;"NÃO ALCANÇOU"
"Nordeste";"MA";211020;"Santa Rita";0;4;0;0;"NÃO ALCANÇOU"
"Nordeste";"MA";211023;"Santana do Maranhão";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";211027;"Santo Amaro do Maranhão";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";211030;"Santo Antônio dos Lopes";4;4;1;100;"ALCANÇOU"
"Nordeste";"MA";211040;"São Benedito do Rio Preto";0;4;0;0;"NÃO ALCANÇOU"
